day,event_slot,baseline_quality,mechanism,payment_usd,realized_n1_value_usd,absolute_error_usd,overpayment_usd,base_case_max_loading,n1_base_case_max_loading,n1_max_post_contingency_loading,binding_contingency_constraints,credible_line_contingencies,excluded_islanding_contingencies,load_multiplier,peak_dc_penetration,dc_power_scale,settlement_generator_segments,evaluation_generator_segments,checkpoint_schema_version,panel_checksum
71,66,Trace-Anchored Reference,N-1 signed linear,36.179360486624475,36.03075494754012,0.14860553908435747,0.14860553908435747,0.7713820108259701,0.7490368211223367,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,66,Trace-Anchored Reference,N-1 exact net value,35.972585144352706,36.03075494754012,0.05816980318741116,0.0,0.7713820108259701,0.7490368211223367,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,66,Risk-Constrained Convex Verifier,Base-case exact net value,1.8189894035458565e-12,36.03075494754012,36.0307549475383,0.0,0.7772448438505374,0.750166896892898,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,66,Risk-Constrained Convex Verifier,N-1 signed linear,-49.46178607148598,36.03075494754012,85.4925410190261,0.0,0.7772448438505374,0.750166896892898,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,66,Risk-Constrained Convex Verifier,N-1 exact net value,-49.668561413755015,36.03075494754012,85.69931636129513,0.0,0.7772448438505374,0.750166896892898,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,67,Trace-Anchored Reference,Base-case exact net value,60.629257321774276,45.20782508119191,15.421432240582362,15.421432240582362,0.7738087783922489,0.7495898912891314,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,67,Trace-Anchored Reference,N-1 signed linear,45.344350569838525,45.20782508119191,0.13652548864661185,0.13652548864661185,0.7738087783922489,0.7495898912891314,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,67,Trace-Anchored Reference,N-1 exact net value,45.13757522756714,45.20782508119191,0.0702498536247731,0.0,0.7738087783922489,0.7495898912891314,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,67,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,45.20782508119191,45.20782508119191,0.0,0.7800842727908329,0.7504717639300496,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,67,Risk-Constrained Convex Verifier,N-1 signed linear,-31.38213954648874,45.20782508119191,76.58996462768066,0.0,0.7800842727908329,0.7504717639300496,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,67,Risk-Constrained Convex Verifier,N-1 exact net value,-31.382139546503822,45.20782508119191,76.58996462769574,0.0,0.7800842727908329,0.7504717639300496,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,68,Trace-Anchored Reference,Base-case exact net value,60.891733754329834,23.16737209202256,37.724361662307274,37.724361662307274,0.7714866007458298,0.749278238243692,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,68,Trace-Anchored Reference,N-1 signed linear,23.243837783408694,23.16737209202256,0.07646569138613302,0.07646569138613302,0.7714866007458298,0.749278238243692,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,68,Trace-Anchored Reference,N-1 exact net value,23.037062441137095,23.16737209202256,0.1303096508854651,0.0,0.7714866007458298,0.749278238243692,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,68,Risk-Constrained Convex Verifier,Base-case exact net value,1.8189894035458565e-12,23.16737209202256,23.16737209202074,0.0,0.7785871786539592,0.7499240335894422,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,68,Risk-Constrained Convex Verifier,N-1 signed linear,-47.72913995755805,23.16737209202256,70.89651204958061,0.0,0.7785871786539592,0.7499240335894422,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,68,Risk-Constrained Convex Verifier,N-1 exact net value,-47.935915299825865,23.16737209202256,71.10328739184843,0.0,0.7785871786539592,0.7499240335894422,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,69,Trace-Anchored Reference,Base-case exact net value,60.39194377824424,35.87792574086416,24.514018037380083,24.514018037380083,0.7729913835900866,0.7496072154938838,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,69,Trace-Anchored Reference,N-1 signed linear,36.00077628201851,35.87792574086416,0.12285054115435656,0.12285054115435656,0.7729913835900866,0.7496072154938838,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,69,Trace-Anchored Reference,N-1 exact net value,35.794000939746184,35.87792574086416,0.0839248011179734,0.0,0.7729913835900866,0.7496072154938838,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,69,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,35.87792574086416,35.87792574086416,0.0,0.7798329584108581,0.7502771698188521,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,69,Risk-Constrained Convex Verifier,N-1 signed linear,-37.307033442695754,35.87792574086416,73.18495918355991,0.0,0.7798329584108581,0.7502771698188521,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,69,Risk-Constrained Convex Verifier,N-1 exact net value,-37.513808784966386,35.87792574086416,73.39173452583054,0.0,0.7798329584108581,0.7502771698188521,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,70,Trace-Anchored Reference,Base-case exact net value,60.94983799725742,26.85656053542334,34.09327746183408,34.09327746183408,0.7707068618630434,0.7493541646397294,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,70,Trace-Anchored Reference,N-1 signed linear,26.962234954104648,26.85656053542334,0.105674418681307,0.105674418681307,0.7707068618630434,0.7493541646397294,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,70,Trace-Anchored Reference,N-1 exact net value,26.75545961183525,26.85656053542334,0.10110092358809197,0.0,0.7707068618630434,0.7493541646397294,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,70,Risk-Constrained Convex Verifier,Base-case exact net value,3.637978807091713e-12,26.85656053542334,26.856560535419703,0.0,0.7775097546494294,0.750225294442492,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,70,Risk-Constrained Convex Verifier,N-1 signed linear,-47.38696058960538,26.85656053542334,74.24352112502872,0.0,0.7775097546494294,0.750225294442492,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,70,Risk-Constrained Convex Verifier,N-1 exact net value,-47.59373593187411,26.85656053542334,74.45029646729745,0.0,0.7775097546494294,0.750225294442492,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,71,Trace-Anchored Reference,Base-case exact net value,60.54305468869825,20.163820792497063,40.379233896201185,40.379233896201185,0.771605735798124,0.7490464564209289,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,71,Trace-Anchored Reference,N-1 signed linear,20.268147993294235,20.163820792497063,0.10432720079717228,0.10432720079717228,0.771605735798124,0.7490464564209289,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,71,Trace-Anchored Reference,N-1 exact net value,20.061372651023703,20.163820792497063,0.10244814147336001,0.0,0.771605735798124,0.7490464564209289,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,71,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,20.163820792497063,20.163820792497063,0.0,0.7784324697647235,0.7500888583934837,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,71,Risk-Constrained Convex Verifier,N-1 signed linear,-49.97283817065089,20.163820792497063,70.13665896314795,0.0,0.7784324697647235,0.7500888583934837,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
71,71,Risk-Constrained Convex Verifier,N-1 exact net value,-50.179613512922515,20.163820792497063,70.34343430541958,0.0,0.7784324697647235,0.7500888583934837,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,64,Trace-Anchored Reference,Base-case exact net value,13.717149857759068,2.6983806827265653,11.018769175032503,11.018769175032503,0.7836065329086919,0.7507535436482432,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,64,Trace-Anchored Reference,N-1 signed linear,2.7511964948235823,2.6983806827265653,0.05281581209701702,0.05281581209701702,0.7836065329086919,0.7507535436482432,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,64,Trace-Anchored Reference,N-1 exact net value,2.6466053311305586,2.6983806827265653,0.05177535159600666,0.0,0.7836065329086919,0.7507535436482432,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,64,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,2.6983806827265653,2.6983806827265653,0.0,0.7851256295672822,0.7509294340503987,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,64,Risk-Constrained Convex Verifier,N-1 signed linear,-12.688227731455317,2.6983806827265653,15.386608414181882,0.0,0.7851256295672822,0.7509294340503987,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,64,Risk-Constrained Convex Verifier,N-1 exact net value,-12.79281889514823,2.6983806827265653,15.491199577874795,0.0,0.7851256295672822,0.7509294340503987,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,65,Trace-Anchored Reference,Base-case exact net value,11.579327336192364,-0.3673958402523567,11.94672317644472,11.94672317644472,0.783854522949217,0.7507488954057273,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,65,Trace-Anchored Reference,N-1 signed linear,-0.29301758072791284,-0.3673958402523567,0.07437825952444388,0.07437825952444388,0.783854522949217,0.7507488954057273,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,65,Trace-Anchored Reference,N-1 exact net value,-0.41711524965830904,-0.3673958402523567,0.04971940940595232,0.0,0.783854522949217,0.7507488954057273,1.0000000000000022,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,65,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-0.3673958402523567,0.3673958402523567,0.3673958402523567,0.7850954096574108,0.7508925379225564,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,65,Risk-Constrained Convex Verifier,N-1 signed linear,-13.806305088059815,-0.3673958402523567,13.438909247807459,0.0,0.7850954096574108,0.7508925379225564,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,65,Risk-Constrained Convex Verifier,N-1 exact net value,-13.930402756990588,-0.3673958402523567,13.563006916738232,0.0,0.7850954096574108,0.7508925379225564,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,66,Trace-Anchored Reference,Base-case exact net value,11.521011442442614,-18.89372236865347,30.414733811096085,30.414733811096085,0.7796322834226769,0.7502164047145387,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,66,Trace-Anchored Reference,N-1 signed linear,-19.023442492601536,-18.89372236865347,0.12972012394806498,0.0,0.7796322834226769,0.7502164047145387,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,66,Trace-Anchored Reference,N-1 exact net value,-19.230217834870928,-18.89372236865347,0.33649546621745685,0.0,0.7796322834226769,0.7502164047145387,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,66,Risk-Constrained Convex Verifier,Base-case exact net value,0.0,-18.89372236865347,18.89372236865347,18.89372236865347,0.7808560190783714,0.7504334749168549,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,66,Risk-Constrained Convex Verifier,N-1 signed linear,-32.811326082675464,-18.89372236865347,13.917603714021993,0.0,0.7808560190783714,0.7504334749168549,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,66,Risk-Constrained Convex Verifier,N-1 exact net value,-32.81132608268854,-18.89372236865347,13.917603714035067,0.0,0.7808560190783714,0.7504334749168549,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,67,Trace-Anchored Reference,Base-case exact net value,10.916555760910342,-37.61970593297883,48.53626169388917,48.53626169388917,0.7762672785232446,0.7499719551829221,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,67,Trace-Anchored Reference,N-1 signed linear,-37.641499815554795,-37.61970593297883,0.021793882575963153,0.0,0.7762672785232446,0.7499719551829221,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,67,Trace-Anchored Reference,N-1 exact net value,-37.84827515782308,-37.61970593297883,0.22856922484425013,0.0,0.7762672785232446,0.7499719551829221,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
72,67,Risk-Constrained Convex Verifier,Base-case exact net value,1.8189894035458565e-12,-37.61970593297883,37.61970593298065,37.61970593298065,0.7773705395195095,0.7501236006432473,1.000000000000002,4,37,1,0.9,0.06,0.5427766223050947,10,40,2,72382f0038f8df7169de02974a7c52b45a4f7d76a6dbb91b2c414b4d3a957a19
