day,conversion_scenario,conversion_scale_factor,event_slot,counterfactual_method,settlement_payment_usd,independent_realized_value_usd,absolute_error_usd,overpayment_usd,maximum_post_contingency_loading,credible_line_contingencies,evaluation_schema_version,certified_checksum,certificate_used_scale,payment_evaluation_profile_checksum
114,heldout-interior-high,1.2,64,Single Feasible Projection,-0.6303669910394092,20.627065965905786,21.257432956945195,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,65,Feasible Quantile Projection,-5.7320710485037125,12.702716087675071,18.434787136178784,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,65,Payment-Certified N-1 Verifier,-5.7320710485037125,12.702716087675071,18.434787136178784,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,65,Risk-Constrained Convex Verifier,-5.732064408879523,12.702716087675071,18.434780496554595,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,65,Single Feasible Projection,-5.7320710485037125,12.702716087675071,18.434787136178784,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,66,Feasible Quantile Projection,-7.24357752065589,15.942980149471625,23.18655767012752,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,66,Payment-Certified N-1 Verifier,-7.232838082620219,15.942980149471625,23.17581823209184,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,66,Risk-Constrained Convex Verifier,-2.822080066129274,15.942980149471625,18.765060215600897,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,66,Single Feasible Projection,-1.6469935369732411,15.942980149471625,17.589973686444864,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,67,Feasible Quantile Projection,2.623607904995879,23.504693615219367,20.881085710223488,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,67,Payment-Certified N-1 Verifier,2.5114697706794686,23.504693615219367,20.99322384453989,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,67,Risk-Constrained Convex Verifier,0.0748557316801452,23.504693615219367,23.42983788353922,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,67,Single Feasible Projection,-0.7486231403672718,23.504693615219367,24.25331675558664,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,68,Feasible Quantile Projection,-0.9705502508295468,16.416552754360964,17.38710300519051,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,68,Payment-Certified N-1 Verifier,-1.0798840690258658,16.416552754360964,17.49643682338683,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,68,Risk-Constrained Convex Verifier,-2.356200534699383,16.416552754360964,18.772753289060347,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,68,Single Feasible Projection,-2.616372578911978,16.416552754360964,19.032925333272942,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,69,Feasible Quantile Projection,-63.28446969723882,-106.33699259633612,43.05252289909731,43.05252289909731,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,69,Payment-Certified N-1 Verifier,-109.8706597099681,-106.33699259633612,3.533667113631964,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,69,Risk-Constrained Convex Verifier,-33.69122103178961,-106.33699259633612,72.64577156454651,72.64577156454651,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,69,Single Feasible Projection,-27.479533475954668,-106.33699259633612,78.85745912038146,78.85745912038146,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,70,Feasible Quantile Projection,4.637294396849029,19.55543270605267,14.91813830920364,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,70,Payment-Certified N-1 Verifier,19.882902373177785,19.55543270605267,0.3274696671251149,0.3274696671251149,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,70,Risk-Constrained Convex Verifier,-0.0659215720115753,19.55543270605267,19.62135427806425,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,70,Single Feasible Projection,-1.4677601665389377,19.55543270605267,21.023192872591608,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,71,Feasible Quantile Projection,10.641417607144833,23.221064113378816,12.579646506233985,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,71,Payment-Certified N-1 Verifier,24.88956378922376,23.221064113378816,1.6684996758449415,1.6684996758449415,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,71,Risk-Constrained Convex Verifier,1.5940348147560144,23.221064113378816,21.6270292986228,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
114,heldout-interior-high,1.2,71,Single Feasible Projection,-0.2390058389701153,23.221064113378816,23.46006995234893,0.0,1.0,37,7,00cb8d9c7459b1942df08e56030540a40c9d0657cd2b5f673ae5689686f2ee79,False,dec6d62c030c0dd38d294a00c6b8fdeb9489b5fd0535d8b3cfc2fbf2de296b2a
