day,conversion_scenario,conversion_scale_factor,counterfactual_method,settlement_payment_usd,independent_realized_value_usd,maximum_post_contingency_loading,absolute_error_usd,overpayment_usd
81,q99,5.320912625466783,Single Feasible Projection,-397.3133434671836,-172.72095944808643,1.0000000000000022,224.59238401909715,0.0
82,q01,0.5826705226086141,Feasible Quantile Projection,-36.30178359895581,35.94739194618887,1.0000000000000022,72.24917554514468,0.0
82,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-22.48909796685803,35.94739194618887,1.0000000000000022,58.4364899130469,0.0
82,q01,0.5826705226086141,Risk-Constrained Convex Verifier,4.668507842652616,35.94739194618887,1.0000000000000022,31.278884103536257,0.0
82,q01,0.5826705226086141,Single Feasible Projection,19.972340357164285,35.94739194618887,1.0000000000000022,15.975051589024588,0.0
82,q10,0.6871175459512688,Feasible Quantile Projection,-42.809085911017974,42.43495917290784,1.0000000000000022,85.24404508392581,0.0
82,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-26.467765516492364,42.43495917290784,1.0000000000000022,68.9027246894002,0.0
82,q10,0.6871175459512688,Risk-Constrained Convex Verifier,5.561711331642073,42.43495917290784,1.0000000000000022,36.873247841265766,0.0
82,q10,0.6871175459512688,Single Feasible Projection,23.63301422378754,42.43495917290784,1.0000000000000022,18.801944949120298,0.0
82,q50,0.9698487058668352,Feasible Quantile Projection,-60.42392137238676,60.10779220038421,1.0000000000000022,120.53171357277097,0.0
82,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-37.109621695581154,60.10779220038421,1.0000000000000022,97.21741389596536,0.0
82,q50,0.9698487058668352,Risk-Constrained Convex Verifier,8.186121085216655,60.10779220038421,1.0000000000000022,51.921671115167555,0.0
82,q50,0.9698487058668352,Single Feasible Projection,33.86195302788474,60.10779220038421,1.0000000000000022,26.245839172499473,0.0
82,q90,1.3490609178395556,Feasible Quantile Projection,-84.04975985737656,84.00698435172853,1.0000000000000022,168.0567442091051,0.0
82,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-51.359338125044815,84.00698435172853,1.0000000000000022,135.36632247677335,0.0
82,q90,1.3490609178395556,Risk-Constrained Convex Verifier,11.982414064299519,84.00698435172853,1.000000000000002,72.02457028742901,0.0
82,q90,1.3490609178395556,Single Feasible Projection,47.76800162163454,84.00698435172853,1.0000000000000022,36.238982730093994,0.0
82,q99,5.320912625466783,Feasible Quantile Projection,-340.03440470853275,346.7536305243684,1.0000000000000022,686.7880352329012,0.0
82,q99,5.320912625466783,Payment-Certified N-1 Verifier,-204.737850288373,346.7536305243684,1.000000000000002,551.4914808127414,0.0
82,q99,5.320912625466783,Risk-Constrained Convex Verifier,47.103915259238406,346.7536305243684,1.0000000000000022,299.64971526513,0.0
82,q99,5.320912625466783,Single Feasible Projection,189.7629467828865,346.7536305243684,1.0000000000000022,156.99068374148192,0.0
83,q01,0.5826705226086141,Feasible Quantile Projection,-12.234856629218484,46.269894817714885,1.0000000000000022,58.50475144693337,0.0
83,q01,0.5826705226086141,Payment-Certified N-1 Verifier,5.190329957891663,46.269894817714885,1.0000000000000022,41.07956485982322,0.0
83,q01,0.5826705226086141,Risk-Constrained Convex Verifier,21.79189756474625,46.269894817714885,1.0000000000000022,24.477997252968635,0.0
83,q01,0.5826705226086141,Single Feasible Projection,31.1471996262826,46.269894817714885,1.0000000000000022,15.122695191432285,0.0
83,q10,0.6871175459512688,Feasible Quantile Projection,-14.428024648468636,54.58378179522151,1.0000000000000022,69.01180644369015,0.0
83,q10,0.6871175459512688,Payment-Certified N-1 Verifier,6.120726285213095,54.58378179522151,1.0000000000000022,48.46305551000842,0.0
83,q10,0.6871175459512688,Risk-Constrained Convex Verifier,25.71880489665091,54.58378179522151,1.0000000000000022,28.864976898570603,0.0
83,q10,0.6871175459512688,Single Feasible Projection,36.78316091736815,54.58378179522151,1.0000000000000022,17.800620877853362,0.0
83,q50,0.9698487058668352,Feasible Quantile Projection,-20.364784913408585,77.1696711397999,1.0000000000000022,97.53445605320849,0.0
83,q50,0.9698487058668352,Payment-Certified N-1 Verifier,8.713981299422812,77.1696711397999,1.0000000000000022,68.45568984037709,0.0
83,q50,0.9698487058668352,Risk-Constrained Convex Verifier,36.42741738944824,77.1696711397999,1.0000000000000022,40.742253750351665,0.0
83,q50,0.9698487058668352,Single Feasible Projection,52.04447073232768,77.1696711397999,1.0000000000000022,25.12520040747222,0.0
83,q90,1.3490609178395556,Feasible Quantile Projection,-28.32744453923624,107.53116958623832,1.000000000000002,135.85861412547456,0.0
83,q90,1.3490609178395556,Payment-Certified N-1 Verifier,12.240878985112431,107.53116958623832,1.0000000000000022,95.29029060112589,0.0
83,q90,1.3490609178395556,Risk-Constrained Convex Verifier,50.790307676345044,107.53116958623832,1.0000000000000022,56.740861909893276,0.0
83,q90,1.3490609178395556,Single Feasible Projection,72.63203044710826,107.53116958623832,1.0000000000000022,34.89913913913006,0.0
83,q99,5.320912625466783,Feasible Quantile Projection,-112.37740354367452,432.3890448261809,1.0000000000000022,544.7664483698554,0.0
83,q99,5.320912625466783,Payment-Certified N-1 Verifier,49.43518041376957,432.3890448261809,1.0000000000000022,382.95386441241135,0.0
83,q99,5.320912625466783,Risk-Constrained Convex Verifier,202.8533758321064,432.3890448261809,1.0000000000000022,229.5356689940745,0.0
83,q99,5.320912625466783,Single Feasible Projection,289.9221513349712,432.3890448261809,1.0000000000000022,142.4668934912097,0.0
84,q01,0.5826705226086141,Feasible Quantile Projection,-11.844729227548669,5.576092623497971,1.0000000000000022,17.42082185104664,0.0
84,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-8.033856772994113,5.576092623497971,1.0000000000000022,13.609949396492084,0.0
84,q01,0.5826705226086141,Risk-Constrained Convex Verifier,-8.033856727482998,5.576092623497971,1.0000000000000022,13.609949350980969,0.0
84,q01,0.5826705226086141,Single Feasible Projection,-8.033856719581308,5.576092623497971,1.0000000000000022,13.609949343079279,0.0
84,q10,0.6871175459512688,Feasible Quantile Projection,-13.967964678999124,6.577646574003666,1.0000000000000022,20.54561125300279,0.0
84,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-9.473971543420703,6.577646574003666,1.0000000000000022,16.05161811742437,0.0
84,q10,0.6871175459512688,Risk-Constrained Convex Verifier,-9.473971489749601,6.577646574003666,1.0000000000000022,16.051618063753267,0.0
84,q10,0.6871175459512688,Single Feasible Projection,-9.473971480423643,6.577646574003666,1.0000000000000022,16.05161805442731,0.0
84,q50,0.9698487058668352,Feasible Quantile Projection,-19.71542212442546,9.296562845764132,1.0000000000000022,29.01198497018959,0.0
84,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-13.372266644841147,9.296562845764132,1.0000000000000022,22.66882949060528,0.0
84,q50,0.9698487058668352,Risk-Constrained Convex Verifier,-13.372266569085696,9.296562845764132,1.0000000000000022,22.668829414849828,0.0
84,q50,0.9698487058668352,Single Feasible Projection,-13.372266555925307,9.296562845764132,1.0000000000000022,22.66882940168944,0.0
84,q90,1.3490609178395556,Feasible Quantile Projection,-27.42417998381279,12.975998076593896,1.0000000000000022,40.40017806040669,0.0
84,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-18.600841764646248,12.975998076593896,1.0000000000000022,31.576839841240144,0.0
84,q90,1.3490609178395556,Risk-Constrained Convex Verifier,-18.600841659264916,12.975998076593896,1.0000000000000022,31.57683973585881,0.0
84,q90,1.3490609178395556,Single Feasible Projection,-18.600841640958606,12.975998076593896,1.0000000000000022,31.576839717552502,0.0
84,q99,5.320912625466783,Feasible Quantile Projection,-108.16536420954981,52.5465696650881,1.0000000000000022,160.7119338746379,0.0
84,q99,5.320912625466783,Payment-Certified N-1 Verifier,-73.36470316578198,52.5465696650881,1.0000000000000022,125.91127283087008,0.0
84,q99,5.320912625466783,Risk-Constrained Convex Verifier,-73.36470275015199,52.5465696650881,1.0000000000000022,125.91127241524009,0.0
84,q99,5.320912625466783,Single Feasible Projection,-73.36470267795812,52.5465696650881,1.0000000000000022,125.91127234304622,0.0
85,q01,0.5826705226086141,Feasible Quantile Projection,-39.5750399687513,-24.673566917370405,1.0000000000000022,14.901473051380894,0.0
85,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-63.05676213615152,-24.673566917370405,1.0000000000000022,38.38319521878111,0.0
85,q01,0.5826705226086141,Risk-Constrained Convex Verifier,-55.46465878750678,-24.673566917370405,1.0000000000000022,30.791091870136373,0.0
85,q01,0.5826705226086141,Single Feasible Projection,-51.186367197989966,-24.673566917370405,1.0000000000000022,26.51280028061956,0.0
85,q10,0.6871175459512688,Feasible Quantile Projection,-46.66909220413618,-29.079257572861025,1.0000000000000022,17.589834631275153,0.0
85,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-74.36004735686583,-29.079257572861025,1.0000000000000022,45.28078978400481,0.0
85,q10,0.6871175459512688,Risk-Constrained Convex Verifier,-65.40701606540824,-29.079257572861025,1.0000000000000022,36.32775849254722,0.0
85,q10,0.6871175459512688,Single Feasible Projection,-60.36181624186065,-29.079257572861025,1.0000000000000022,31.282558668999627,0.0
85,q50,0.9698487058668352,Feasible Quantile Projection,-65.87222076464968,-40.96653209392571,1.0000000000000022,24.905688670723976,0.0
85,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-104.95729023686908,-40.96653209392571,1.0000000000000022,63.99075814294338,0.0
85,q50,0.9698487058668352,Risk-Constrained Convex Verifier,-92.32031733059557,-40.96653209392571,1.0000000000000022,51.353785236669864,0.0
85,q50,0.9698487058668352,Single Feasible Projection,-85.1991478181335,-40.96653209392571,1.0000000000000022,44.23261572420779,0.0
85,q90,1.3490609178395556,Feasible Quantile Projection,-91.62835199688016,-56.80829102995085,1.0000000000000022,34.820060966929304,0.0
85,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-145.975511736131,-56.80829102995085,1.0000000000000022,89.16722070618016,0.0
85,q90,1.3490609178395556,Risk-Constrained Convex Verifier,-128.30181447546966,-56.80829102995085,1.0000000000000022,71.4935234455188,0.0
85,q90,1.3490609178395556,Single Feasible Projection,-118.30184148818262,-56.80829102995085,1.0000000000000022,61.493550458231766,0.0
85,q99,5.320912625466783,Feasible Quantile Projection,-370.8759261513278,-218.3049967258503,1.0000000000000022,152.57092942547752,0.0
85,q99,5.320912625466783,Payment-Certified N-1 Verifier,-582.4998320116902,-218.3049967258503,1.0000000000000022,364.1948352858399,0.0
85,q99,5.320912625466783,Risk-Constrained Convex Verifier,-512.289463263689,-218.3049967258503,1.0000000000000022,293.98446653783867,0.0
85,q99,5.320912625466783,Single Feasible Projection,-472.55797563922715,-218.3049967258503,1.0000000000000022,254.25297891337686,0.0
86,q01,0.5826705226086141,Feasible Quantile Projection,-33.98795791763223,12.454989571089756,1.0000000000000022,46.442947488721984,0.0
86,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-40.74859068315891,12.454989571089756,1.0000000000000022,53.20358025424866,0.0
86,q01,0.5826705226086141,Risk-Constrained Convex Verifier,-24.388065680152067,12.454989571089756,1.0000000000000022,36.84305525124182,0.0
86,q01,0.5826705226086141,Single Feasible Projection,-15.168599084268862,12.454989571089756,1.0000000000000022,27.623588655358617,0.0
86,q10,0.6871175459512688,Feasible Quantile Projection,-40.08049374406619,14.734392196874975,1.0000000000000022,54.81488594094117,0.0
86,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-48.04084632089507,14.734392196874975,1.0000000000000022,62.77523851777005,0.0
86,q10,0.6871175459512688,Risk-Constrained Convex Verifier,-28.72228795144838,14.734392196874975,1.0000000000000022,43.45668014832336,0.0
86,q10,0.6871175459512688,Single Feasible Projection,-17.83591331153002,14.734392196874975,1.0000000000000022,32.570305508405,0.0
86,q50,0.9698487058668352,Feasible Quantile Projection,-56.57258385734349,21.00222909430886,1.0000000000000022,77.57481295165235,0.0
86,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-67.68242917179123,21.00222909430886,1.0000000000000022,88.68465826610009,0.0
86,q50,0.9698487058668352,Risk-Constrained Convex Verifier,-40.41478196322896,21.00222909430886,1.0000000000000022,61.41701105753782,0.0
86,q50,0.9698487058668352,Single Feasible Projection,-25.034441792940925,21.00222909430886,1.000000000000002,46.036670887249784,0.0
86,q90,1.3490609178395556,Feasible Quantile Projection,-78.6925439416209,29.58387336463784,1.0000000000000022,108.27641730625874,0.0
86,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-94.02154768957371,29.58387336463784,1.0000000000000022,123.60542105421155,0.0
86,q90,1.3490609178395556,Risk-Constrained Convex Verifier,-55.93349736993696,29.58387336463784,1.0000000000000022,85.5173707345748,0.0
86,q90,1.3490609178395556,Single Feasible Projection,-34.46378772583557,29.58387336463784,1.0000000000000022,64.04766109047341,0.0
86,q99,5.320912625466783,Feasible Quantile Projection,-317.71099454359137,128.86293153609225,1.0000000000000022,446.5739260796836,0.0
86,q99,5.320912625466783,Payment-Certified N-1 Verifier,-376.85587276988736,128.86293153609225,1.0000000000000022,505.7188043059796,0.0
86,q99,5.320912625466783,Risk-Constrained Convex Verifier,-225.4037202467698,128.86293153609225,1.0000000000000022,354.266651782862,0.0
86,q99,5.320912625466783,Single Feasible Projection,-139.88133285189724,128.86293153609225,1.0000000000000022,268.74426438798946,0.0
87,q01,0.5826705226086141,Feasible Quantile Projection,-66.45964974713024,-22.126894599598014,1.0000000000000022,44.332755147532225,0.0
87,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-82.87206960038748,-22.126894599598014,1.0000000000000022,60.74517500078946,0.0
87,q01,0.5826705226086141,Risk-Constrained Convex Verifier,-66.09712395731185,-22.126894599598014,1.0000000000000022,43.97022935771383,0.0
87,q01,0.5826705226086141,Single Feasible Projection,-56.64412254889976,-22.126894599598014,1.0000000000000022,34.51722794930174,0.0
87,q10,0.6871175459512688,Feasible Quantile Projection,-78.37292203247671,-26.054532324540553,1.0000000000000022,52.318389707936156,0.0
87,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-97.67933139627894,-26.054532324540553,1.0000000000000022,71.62479907173838,0.0
87,q10,0.6871175459512688,Risk-Constrained Convex Verifier,-77.87860583350084,-26.054532324540553,1.0000000000000022,51.82407350896029,0.0
87,q10,0.6871175459512688,Single Feasible Projection,-66.65817981844339,-26.054532324540553,1.0000000000000022,40.603647493902834,0.0
87,q50,0.9698487058668352,Feasible Quantile Projection,-110.62135941088854,-36.451383030158475,1.0000000000000022,74.16997638073008,0.0
87,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-137.49402338427535,-36.451383030158475,1.0000000000000022,101.04264035411688,0.0
87,q50,0.9698487058668352,Risk-Constrained Convex Verifier,-109.36785496129596,-36.451383030158475,1.0000000000000022,72.9164719311375,0.0
87,q50,0.9698487058668352,Single Feasible Projection,-93.45978609982922,-36.451383030158475,1.0000000000000022,57.00840306967074,0.0
87,q90,1.3490609178395556,Feasible Quantile Projection,-154.98085452669693,-50.41951716373115,1.0000000000000022,104.56133736296579,0.0
87,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-191.61977167826444,-50.41951716373115,1.0000000000000022,141.2002545145333,0.0
87,q90,1.3490609178395556,Risk-Constrained Convex Verifier,-152.37651306215776,-50.41951716373115,1.0000000000000022,101.95699589842661,0.0
87,q90,1.3490609178395556,Single Feasible Projection,-130.24836679750115,-50.41951716373115,1.0000000000000022,79.82884963377,0.0
87,q99,5.320912625466783,Feasible Quantile Projection,-622.0428897242437,-186.77635247229955,1.0000000000000022,435.2665372519441,0.0
87,q99,5.320912625466783,Payment-Certified N-1 Verifier,-767.0384207588231,-186.77635247229955,1.0000000000000022,580.2620682865236,0.0
87,q99,5.320912625466783,Risk-Constrained Convex Verifier,-610.5910450221127,-186.77635247229955,1.0000000000000022,423.8146925498131,0.0
87,q99,5.320912625466783,Single Feasible Projection,-521.8229583143002,-186.77635247229955,1.000000000000002,335.04660584200064,0.0
88,q01,0.5826705226086141,Feasible Quantile Projection,-36.67903245010166,55.497506486790364,1.0000000000000022,92.17653893689203,0.0
88,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-29.825601468835885,55.497506486790364,1.0000000000000022,85.32310795562626,0.0
88,q01,0.5826705226086141,Risk-Constrained Convex Verifier,20.14334878847876,55.497506486790364,1.0000000000000022,35.3541576983116,0.0
88,q01,0.5826705226086141,Single Feasible Projection,48.30180432295856,55.497506486790364,1.0000000000000022,7.195702163831804,0.0
88,q10,0.6871175459512688,Feasible Quantile Projection,-43.2539587761421,65.49281005539342,1.0000000000000022,108.74676883153552,0.0
88,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-35.12089554016711,65.49281005539342,1.0000000000000022,100.61370559556053,0.0
88,q10,0.6871175459512688,Risk-Constrained Convex Verifier,23.805274755586655,65.49281005539342,1.0000000000000022,41.68753529980677,0.0
88,q10,0.6871175459512688,Single Feasible Projection,57.10997153676727,65.49281005539342,1.0000000000000022,8.382838518626151,0.0
88,q50,0.9698487058668352,Feasible Quantile Projection,-61.051847955037374,92.70115280876962,1.0000000000000022,153.753000763807,0.0
88,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-49.446251652552746,92.70115280876962,1.0000000000000022,142.14740446132237,0.0
88,q50,0.9698487058668352,Risk-Constrained Convex Verifier,33.94325691206541,92.70115280876962,1.0000000000000022,58.75789589670421,0.0
88,q50,0.9698487058668352,Single Feasible Projection,81.1383829840197,92.70115280876962,1.0000000000000022,11.562769824749921,0.0
88,q90,1.3490609178395556,Feasible Quantile Projection,-84.92320661953818,129.4216179361283,1.0000000000000022,214.3448245556665,0.0
88,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-68.60982138120197,129.4216179361283,1.0000000000000022,198.0314393173303,0.0
88,q90,1.3490609178395556,Risk-Constrained Convex Verifier,47.84095908526069,129.4216179361283,1.0000000000000022,81.58065885086762,0.0
88,q90,1.3490609178395556,Single Feasible Projection,113.68504574933831,129.4216179361283,1.0000000000000022,15.73657218679,0.0
88,q99,5.320912625466783,Feasible Quantile Projection,-343.2889899153415,528.7500209381633,1.000000000000002,872.0390108535048,0.0
88,q99,5.320912625466783,Payment-Certified N-1 Verifier,-273.5692516072486,528.7500209381633,1.0000000000000022,802.3192725454119,0.0
88,q99,5.320912625466783,Risk-Constrained Convex Verifier,189.64071326300285,528.7500209381633,1.0000000000000022,339.10930767516044,0.0
88,q99,5.320912625466783,Single Feasible Projection,452.43025462148034,528.7500209381633,1.0000000000000022,76.31976631668294,0.0
89,q01,0.5826705226086141,Feasible Quantile Projection,-13.662436165148392,59.108340554186725,1.0000000000000022,72.77077671933512,0.0
89,q01,0.5826705226086141,Payment-Certified N-1 Verifier,0.17142219258130265,59.108340554186725,1.0000000000000022,58.93691836160542,0.0
89,q01,0.5826705226086141,Risk-Constrained Convex Verifier,28.27675219231787,59.108340554186725,1.0000000000000022,30.831588361868857,0.0
89,q01,0.5826705226086141,Single Feasible Projection,44.11570554912214,59.108340554186725,1.0000000000000022,14.992635005064585,0.0
89,q10,0.6871175459512688,Feasible Quantile Projection,-16.111505980232323,69.73731369634334,1.0000000000000022,85.84881967657566,0.0
89,q10,0.6871175459512688,Payment-Certified N-1 Verifier,0.20215060093687498,69.73731369634334,1.0000000000000022,69.53516309540646,0.0
89,q10,0.6871175459512688,Risk-Constrained Convex Verifier,33.367264065187555,69.73731369634334,1.0000000000000022,36.37004963115578,0.0
89,q10,0.6871175459512688,Single Feasible Projection,52.1098968710121,69.73731369634334,1.0000000000000022,17.627416825331238,0.0
89,q50,0.9698487058668352,Feasible Quantile Projection,-22.740975421975236,98.60722569391328,1.0000000000000022,121.34820111588851,0.0
89,q50,0.9698487058668352,Payment-Certified N-1 Verifier,0.35584900178946555,98.60722569391328,1.0000000000000022,98.25137669212381,0.0
89,q50,0.9698487058668352,Risk-Constrained Convex Verifier,47.23191787166979,98.60722569391328,1.0000000000000022,51.375307822243485,0.0
89,q50,0.9698487058668352,Single Feasible Projection,73.80375066111446,98.60722569391328,1.0000000000000022,24.803475032798815,0.0
89,q90,1.3490609178395556,Feasible Quantile Projection,-31.632728888303973,137.45496978907977,1.0000000000000022,169.08769867738374,0.0
89,q90,1.3490609178395556,Payment-Certified N-1 Verifier,0.6147051698844734,137.45496978907977,1.0000000000000022,136.8402646191953,0.0
89,q90,1.3490609178395556,Risk-Constrained Convex Verifier,65.9391017934031,137.45496978907977,1.0000000000000022,71.51586799567667,0.0
89,q90,1.3490609178395556,Single Feasible Projection,102.90055868327545,137.45496978907977,1.0000000000000022,34.55441110580432,0.0
89,q99,5.320912625466783,Feasible Quantile Projection,-125.91208419448958,554.1799905941625,1.0000000000000022,680.0920747886521,0.0
89,q99,5.320912625466783,Payment-Certified N-1 Verifier,3.0490713835606584,554.1799905941625,1.0000000000000022,551.1309192106019,0.0
89,q99,5.320912625466783,Risk-Constrained Convex Verifier,262.82110452655616,554.1799905941625,1.0000000000000022,291.35888606760636,0.0
89,q99,5.320912625466783,Single Feasible Projection,410.49166485025853,554.1799905941625,1.0000000000000022,143.688325743904,0.0
90,q01,0.5826705226086141,Feasible Quantile Projection,-13.050476406433518,9.853724577151297,1.0000000000000022,22.904200983584815,0.0
90,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-8.937791124260912,9.853724577151297,1.0000000000000022,18.79151570141221,0.0
90,q01,0.5826705226086141,Risk-Constrained Convex Verifier,-8.937790971262075,9.853724577151297,1.0000000000000022,18.791515548413372,0.0
90,q01,0.5826705226086141,Single Feasible Projection,-8.93779107980663,9.853724577151297,1.0000000000000022,18.791515656957927,0.0
90,q10,0.6871175459512688,Feasible Quantile Projection,-15.389848935099508,11.622157654581315,1.0000000000000022,27.012006589680823,0.0
90,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-10.53994129655075,11.622157654581315,1.0000000000000022,22.162098951132066,0.0
90,q10,0.6871175459512688,Risk-Constrained Convex Verifier,-10.539941116127011,11.622157654581315,1.0000000000000022,22.162098770708326,0.0
90,q10,0.6871175459512688,Single Feasible Projection,-10.539941244131114,11.622157654581315,1.0000000000000022,22.16209889871243,0.0
90,q50,0.9698487058668352,Feasible Quantile Projection,-21.722375103276136,16.440480806262713,1.0000000000000022,38.16285590953885,0.0
90,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-14.876855476342826,16.440480806262713,1.0000000000000022,31.317336282605538,0.0
90,q50,0.9698487058668352,Risk-Constrained Convex Verifier,-14.876855221686128,16.440480806262713,1.0000000000000022,31.31733602794884,0.0
90,q50,0.9698487058668352,Single Feasible Projection,-14.876855402353613,16.440480806262713,1.0000000000000022,31.317336208616325,0.0
90,q90,1.3490609178395556,Feasible Quantile Projection,-30.215854408223095,22.921029223529338,1.0000000000000022,53.13688363175243,0.0
90,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-20.69372695150014,22.921029223529338,1.0000000000000022,43.61475617502948,0.0
90,q90,1.3490609178395556,Risk-Constrained Convex Verifier,-20.693726597266505,22.921029223529338,1.0000000000000022,43.61475582079584,0.0
90,q90,1.3490609178395556,Single Feasible Projection,-20.693726848574443,22.921029223529338,1.0000000000000022,43.61475607210378,0.0
90,q99,5.320912625466783,Feasible Quantile Projection,-119.17617587461427,92.59217354360047,1.0000000000000022,211.76834941821474,0.0
90,q99,5.320912625466783,Payment-Certified N-1 Verifier,-81.61937800450869,92.59217354360047,1.0000000000000022,174.21155154810916,0.0
90,q99,5.320912625466783,Risk-Constrained Convex Verifier,-81.61937660732292,92.59217354360047,1.0000000000000022,174.2115501509234,0.0
90,q99,5.320912625466783,Single Feasible Projection,-81.61937759854663,92.59217354360047,1.0000000000000022,174.2115511421471,0.0
91,q01,0.5826705226086141,Feasible Quantile Projection,-78.45159675261493,-1.2271409024087934,1.0000000000000022,77.22445585020614,0.0
91,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-59.46317462202933,-1.2271409024087934,1.0000000000000022,58.236033719620536,0.0
91,q01,0.5826705226086141,Risk-Constrained Convex Verifier,-55.541992753458544,-1.2271409024087934,1.0000000000000022,54.31485185104975,0.0
91,q01,0.5826705226086141,Single Feasible Projection,-53.33233342369567,-1.2271409024087934,1.0000000000000022,52.10519252128688,0.0
91,q10,0.6871175459512688,Feasible Quantile Projection,-92.5144941180206,-1.4148260168076394,1.0000000000000022,91.09966810121296,0.0
91,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-70.12228872989908,-1.4148260168076394,1.0000000000000022,68.70746271309145,0.0
91,q10,0.6871175459512688,Risk-Constrained Convex Verifier,-65.49821258699922,-1.4148260168076394,1.0000000000000022,64.08338657019158,0.0
91,q10,0.6871175459512688,Single Feasible Projection,-62.89245918582855,-1.4148260168076394,1.0000000000000022,61.47763316902091,0.0
91,q50,0.9698487058668352,Feasible Quantile Projection,-130.58182391495757,-1.836316000206363,1.0000000000000022,128.74550791475122,0.0
91,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-98.97580316182575,-1.836316000206363,1.0000000000000022,97.13948716161939,0.0
91,q50,0.9698487058668352,Risk-Constrained Convex Verifier,-92.40358832826496,-1.836316000206363,1.0000000000000022,90.56727232805859,0.0
91,q50,0.9698487058668352,Single Feasible Projection,-88.6969203155877,-1.836316000206363,1.0000000000000022,86.86060431538134,0.0
91,q90,1.3490609178395556,Feasible Quantile Projection,-181.63950125233532,-2.23646563686998,1.0000000000000022,179.40303561546534,0.0
91,q90,1.3490609178395556,Payment-Certified N-1 Verifier,-137.47687524477624,-2.23646563686998,1.0000000000000022,135.24040960790626,0.0
91,q90,1.3490609178395556,Risk-Constrained Convex Verifier,-128.30781287502396,-2.23646563686998,1.0000000000000022,126.07134723815398,0.0
91,q90,1.3490609178395556,Single Feasible Projection,-123.14087454796936,-2.23646563686998,1.0000000000000022,120.90440891109938,0.0
91,q99,5.320912625466783,Feasible Quantile Projection,-726.0858662771152,1.9678133174512311,1.0000000000000022,728.0536795945665,0.0
91,q99,5.320912625466783,Payment-Certified N-1 Verifier,-549.3026187038395,1.9678133174512311,1.0000000000000022,551.2704320212907,0.0
91,q99,5.320912625466783,Risk-Constrained Convex Verifier,-512.8064052723512,1.9678133174512311,1.0000000000000022,514.7742185898024,0.0
91,q99,5.320912625466783,Single Feasible Projection,-492.24010468920824,1.9678133174512311,1.0000000000000022,494.2079180066595,0.0
92,q01,0.5826705226086141,Feasible Quantile Projection,-5.906867192599748,14.400269089308495,1.0000000000000022,20.307136281908242,0.0
92,q01,0.5826705226086141,Payment-Certified N-1 Verifier,-4.010158677956497,14.400269089308495,1.0000000000000022,18.41042776726499,0.0
92,q01,0.5826705226086141,Risk-Constrained Convex Verifier,-4.010158652276004,14.400269089308495,1.0000000000000022,18.4104277415845,0.0
92,q01,0.5826705226086141,Single Feasible Projection,-4.010158652274185,14.400269089308495,1.0000000000000022,18.41042774158268,0.0
92,q10,0.6871175459512688,Feasible Quantile Projection,-6.9657069169516035,16.98360713484726,1.0000000000000022,23.949314051798865,0.0
92,q10,0.6871175459512688,Payment-Certified N-1 Verifier,-4.729002554198814,16.98360713484726,1.0000000000000022,21.712609689046076,0.0
92,q10,0.6871175459512688,Risk-Constrained Convex Verifier,-4.729002523918098,16.98360713484726,1.0000000000000022,21.71260965876536,0.0
92,q10,0.6871175459512688,Single Feasible Projection,-4.729002523916279,16.98360713484726,1.0000000000000022,21.71260965876354,0.0
92,q50,0.9698487058668352,Feasible Quantile Projection,-9.831915774335357,23.996378947254925,1.0000000000000022,33.82829472159028,0.0
92,q50,0.9698487058668352,Payment-Certified N-1 Verifier,-6.674865216675244,23.996378947254925,1.0000000000000022,30.67124416393017,0.0
92,q50,0.9698487058668352,Risk-Constrained Convex Verifier,-6.674865173923536,23.996378947254925,1.0000000000000022,30.67124412117846,0.0
92,q50,0.9698487058668352,Single Feasible Projection,-6.674865173923536,23.996378947254925,1.0000000000000022,30.67124412117846,0.0
