day,slot,absolute_slot,risk_profile_digest,is_event_slot,settlement_window,baseline_witness_profile_sha256,counterfactual_witness_profile_sha256,counterfactual_profile_role,baseline_total_flexible_mw,counterfactual_total_flexible_mw,baseline_secure_cost_usd_per_interval,counterfactual_secure_cost_usd_per_interval,network_value_usd,nodal_meter_credit_usd,gross_declared_reduction_mwh,frozen_contract_cap_mwh,payable_response_mwh,capacity_payment_usd,signed_contract_value_usd,signed_settlement_usd,cash_settlement_usd,settlement_floor_applied,baseline_max_loading_pu,counterfactual_max_loading_pu,baseline_max_postcontingency_loading_pu,counterfactual_max_postcontingency_loading_pu,finite_n1_contingencies,solver_success
70,48,6768,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3079999999999974,0.2999999999999968,13388.442823821304,13388.408512037304,0.0343117840002378,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117840002378,0.0343117840002378,0.0343117840002378,0,0.7505879069550817,0.750589857153738,1.0,1.0,37,True
70,49,6769,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3019999999999974,0.2939999999999968,13388.403820265688,13388.36950848169,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117839984188,0.0343117839984188,0.0343117839984188,0,0.7505881669331161,0.7505901171317725,1.0000000000000002,1.0000000000000002,37,True
70,50,6770,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3019999999999974,0.2939999999999968,13388.403820265688,13388.36950848169,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117839984188,0.0343117839984188,0.0343117839984188,0,0.7505881669331161,0.7505901171317725,1.0000000000000002,1.0000000000000002,37,True
70,51,6771,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3019999999999974,0.2939999999999968,13388.403820265688,13388.36950848169,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117839984188,0.0343117839984188,0.0343117839984188,0,0.7505881669331161,0.7505901171317725,1.0000000000000002,1.0000000000000002,37,True
70,52,6772,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2999999999999974,0.2909999999999968,13388.396438110616,13388.350305651617,0.0461324589996365,0.046132459000003,0.0022500000000001,0.0,0.0,0.0,0.0461324589996365,0.0461324589996365,0.0461324589996365,0,0.7505881831363181,0.7505901333349746,1.0000000000000002,1.0000000000000002,37,True
70,53,6773,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2999999999999974,0.2919999999999968,13388.396438110616,13388.362126326616,0.0343117840002378,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117840002378,0.0343117840002378,0.0343117840002378,0,0.7505881831363181,0.7505901333349745,1.0000000000000002,1.0000000000000002,37,True
70,54,6774,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3009999999999974,0.2939999999999968,13388.408258785616,13388.385767676617,0.022491109000839,0.022491109000003,0.0020000000000001,0.0,0.0,0.0,0.022491109000839,0.022491109000839,0.022491109000839,0,0.7505881831363181,0.7505901333349746,1.0000000000000002,1.0000000000000002,37,True
70,55,6775,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3039999999999974,0.2949999999999968,13388.41933201823,13388.381329156691,0.0380028615381888,0.038002861537503,0.0022500000000001,0.0,0.0,0.0,0.0380028615381888,0.0380028615381888,0.0380028615381888,0,0.7505881507299139,0.7505901009285701,1.0,1.0,37,True
70,56,6776,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3009999999999974,0.2919999999999968,13388.39199959069,13388.353996729153,0.0380028615381888,0.038002861537503,0.0022500000000001,0.0,0.0,0.0,0.0380028615381888,0.0380028615381888,0.0380028615381888,0,0.7505881669331161,0.7505901171317725,1.0000000000000002,1.0000000000000002,37,True
70,57,6777,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2979999999999974,0.2899999999999968,13388.372198865152,13388.337887081154,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117839984188,0.0343117839984188,0.0343117839984188,0,0.7505884107079482,0.7505903609066045,1.0000000000000002,1.0000000000000002,37,True
70,58,6778,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3019999999999974,0.2949999999999968,13388.389354757152,13388.358734050693,0.0306207064622867,0.030620706462503,0.0020000000000001,0.0,0.0,0.0,0.0306207064622867,0.0306207064622867,0.0306207064622867,0,0.7505874356086198,0.7505893858072764,1.0000000000000002,1.0000000000000002,37,True
70,59,6779,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3019999999999974,0.2949999999999968,13388.389354757152,13388.358734050693,0.0306207064622867,0.030620706462503,0.0020000000000001,0.0,0.0,0.0,0.0306207064622867,0.0306207064622867,0.0306207064622867,0,0.7505874356086198,0.7505893858072764,1.0000000000000002,1.0000000000000002,37,True
70,60,6780,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3019999999999974,0.2939999999999968,13388.389354757152,13388.355042973151,0.0343117840002378,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117840002378,0.0343117840002378,0.0343117840002378,0,0.7505874356086198,0.7505893858072764,1.0000000000000002,1.0000000000000002,37,True
70,61,6781,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.3019999999999974,0.2939999999999968,13388.389354757152,13388.355042973151,0.0343117840002378,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117840002378,0.0343117840002378,0.0343117840002378,0,0.7505874356086198,0.7505893858072764,1.0000000000000002,1.0000000000000002,37,True
70,62,6782,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2979999999999974,0.2899999999999968,13388.374590447002,13388.340278663003,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0,0.0,0.0,0.0343117839984188,0.0343117839984188,0.0343117839984188,0,0.750587468015024,0.7505894182136803,1.0000000000000004,1.0000000000000004,37,True
70,63,6783,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2959999999999974,0.2879999999999968,13388.366012501005,13388.331700717004,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0054614699712769,0.0,0.0,0.0343117839984188,0.0343117839984188,0.0343117839984188,0,0.7505879555646882,0.7505899057633445,1.0000000000000004,1.0000000000000004,37,True
70,64,6784,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2939999999999974,0.2859999999999968,13388.342371151002,13388.308059367004,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0309476113572208,1.52655665885959e-16,2.289834988289385e-14,0.0343117839984417,0.0343117839984417,0.0343117839984417,0,0.7505879555646882,0.7505899057633445,1.0000000000000004,1.0000000000000004,37,True
70,65,6785,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2859999999999973,0.2779999999999968,13388.311646739778,13388.27733495578,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0330715236204933,1.52655665885959e-16,2.289834988289385e-14,0.0343117839984417,0.0343117839984417,0.0343117839984417,0,0.7505884917239583,0.7505904419226147,1.0000000000000002,1.0000000000000002,37,True
70,66,6786,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2819999999999973,0.2739999999999968,13388.280623234705,13388.246311450705,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0291980444916008,1.52655665885959e-16,2.289834988289385e-14,0.0343117839984417,0.0343117839984417,0.0343117839984417,0,0.7505884917239583,0.7505904419226147,1.0000000000000002,1.0000000000000002,37,True
70,67,6787,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2809999999999973,0.2729999999999968,13388.26820466424,13388.233892880242,0.0343117839984188,0.034311784000003,0.0020000000000001,0.0316787517132341,1.52655665885959e-16,2.289834988289385e-14,0.0343117839984417,0.0343117839984417,0.0343117839984417,0,0.7505887354987902,0.7505906856974466,1.0000000000000002,1.0000000000000002,37,True
70,68,6788,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2659999999999973,0.2579999999999968,13388.17792852948,13388.143616745478,0.0343117840020568,0.034311784000003,0.0020000000000001,0.0293215236204857,1.52655665885959e-16,2.289834988289385e-14,0.0343117840020797,0.0343117840020797,0.0343117840020797,0,0.7505897592077244,0.7505917094063809,1.0000000000000004,1.0000000000000004,37,True
70,69,6789,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2629999999999973,0.2529999999999968,13388.17498489433,13388.132095164328,0.042889730000752,0.042889730000003,0.0025000000000001,0.023728230697793,1.52655665885959e-16,2.289834988289385e-14,0.0428897300007749,0.0428897300007749,0.0428897300007749,0,0.7505898078173302,0.7505922455656507,1.0,1.0,37,True
70,70,6790,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2639999999999973,0.2539999999999968,13388.18680556933,13388.143915839328,0.042889730002571,0.042889730000003,0.0025000000000001,0.0062570716718943,2.775557561562892e-17,4.163336342344337e-15,0.0428897300025751,0.0428897300025751,0.0428897300025751,0,0.7505898078173302,0.7505922455656507,1.0,1.0,37,True
70,71,6791,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,1,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2679999999999973,0.2579999999999968,13388.201569879478,13388.158680149478,0.042889730000752,0.042889730000003,0.0025000000000001,0.0030869276830019,2.775557561562892e-17,4.163336342344337e-15,0.0428897300007561,0.0428897300007561,0.0428897300007561,0,0.7505897754109265,0.750592213159247,1.0000000000000004,1.0000000000000004,37,True
70,72,6792,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2819999999999973,0.2819999999999968,13388.271895741778,13388.271895741778,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505887354987901,0.7505887354987901,1.0000000000000002,1.0000000000000002,37,True
70,73,6793,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2879999999999973,0.2879999999999968,13388.310301401929,13388.310301401929,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505887030923863,0.7505887030923863,1.0000000000000004,1.0000000000000004,37,True
70,74,6794,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2939999999999974,0.2939999999999968,13388.351098643929,13388.351098643929,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505877279930582,0.7505877279930582,1.0000000000000004,1.0000000000000004,37,True
70,75,6795,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2959999999999974,0.2959999999999968,13388.35967658993,13388.35967658993,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.750587240443394,0.750587240443394,1.0000000000000004,1.0000000000000004,37,True
70,76,6796,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2959999999999974,0.2959999999999968,13388.36720829193,13388.36720829193,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505875004214281,0.7505875004214281,1.0000000000000004,1.0000000000000004,37,True
70,77,6797,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2999999999999974,0.2999999999999968,13388.383168393004,13388.383168393004,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505869804653599,0.7505869804653599,1.0000000000000004,1.0000000000000004,37,True
70,78,6798,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2999999999999974,0.2999999999999968,13388.383168393004,13388.383168393004,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505869804653599,0.7505869804653599,1.0000000000000004,1.0000000000000004,37,True
70,79,6799,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2999999999999974,0.2999999999999968,13388.383168393004,13388.383168393004,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505869804653599,0.7505869804653599,1.0000000000000004,1.0000000000000004,37,True
70,80,6800,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2839999999999973,0.2839999999999968,13388.259074372703,13388.259074372703,0.0,3.0442375849315525e-15,1.700029006457271e-16,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7505869804653599,0.7505869804653599,1.0000000000000002,1.0000000000000002,37,True
70,81,6801,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2679999999999973,0.2759999999999968,13388.195233968405,13388.229545752403,-0.0343117840002378,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117840002378,-0.0343117840002378,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,82,6802,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2599999999999973,0.2679999999999968,13388.100668568404,13388.134980352404,-0.0343117839984188,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117839984188,-0.0343117839984188,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,83,6803,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2599999999999973,0.2679999999999968,13388.100668568404,13388.134980352404,-0.0343117839984188,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117839984188,-0.0343117839984188,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,84,6804,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2599999999999973,0.2679999999999968,13388.100668568404,13388.134980352404,-0.0343117839984188,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117839984188,-0.0343117839984188,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,85,6805,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2599999999999973,0.2679999999999968,13388.100668568404,13388.134980352404,-0.0343117839984188,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117839984188,-0.0343117839984188,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,86,6806,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2599999999999973,0.2679999999999968,13388.100668568404,13388.134980352404,-0.0343117839984188,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117839984188,-0.0343117839984188,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,87,6807,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2599999999999973,0.2679999999999968,13388.100668568404,13388.134980352404,-0.0343117839984188,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117839984188,-0.0343117839984188,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,88,6808,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2599999999999973,0.2679999999999968,13388.100668568404,13388.134980352404,-0.0343117839984188,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117839984188,-0.0343117839984188,0.0,1,0.7505890602896325,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,89,6809,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2619999999999973,0.2679999999999968,13388.109246514405,13388.134980352404,-0.0257338379997236,-0.0257338379999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0257338379997236,-0.0257338379997236,0.0,1,0.7505885727399683,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,90,6810,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2739999999999973,0.2679999999999968,13388.187253625629,13388.134980352404,0.052273273224273,0.052273273225003,0.0025000000000001,0.0,0.0,0.0,0.052273273224273,0.052273273224273,0.052273273224273,0,0.7505880527839002,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,91,6811,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2739999999999973,0.2719999999999968,13388.187253625629,13388.149744662553,0.0375089630742877,0.037508963075003,0.0015000000000001,0.0,0.0,0.0,0.0375089630742877,0.0375089630742877,0.0375089630742877,0,0.7505880527839002,0.750587110090976,1.0000000000000002,1.0000000000000002,37,True
70,92,6812,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2739999999999973,0.2819999999999968,13388.187253625629,13388.221565409627,-0.0343117840020568,-0.0343117839999969,1.52655665885959e-16,0.0,0.0,0.0,-0.0343117840020568,-0.0343117840020568,0.0,1,0.7505880527839002,0.7505861025852438,1.0000000000000002,1.0000000000000002,37,True
70,93,6813,2be9ba53c0d1806a1502dff5b57ef3767bd09fabf655634cb844d9f2ac2087c0,0,full_declared_day,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,153f2686a97e34b41099eda91952d787a1cd6c17a5aa81869ab7d08d479584be,risk_aligned_declaration_witness,0.2759999999999973,0.2859999999999968,13388.202167482705,13388.245057212704,-0.042889730000752,-0.0428897299999969,1.52655665885959e-16,0.0,0.0,0.0,-0.042889730000752,-0.042889730000752,0.0,1,0.7505882803555303,0.7505858426072097,1.0000000000000002,1.0000000000000002,37,True
