day,variant,solve_seconds,l1_adjustment_from_ex_post_statistical_mw,release_violation_mwh,deadline_violation_mwh,capacity_violation_mw,conservation_violation_mwh,certified_feasible,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh
93,Ex-post statistical,7.350026862695813e-07,0.0,,,,,0.0,11.15694489611685,25.613445610735926,3.2495947710717643,1.4154889719468486,7.882042966941455,11.15694489611685,74.57112494424747,98.43948378033994,98.43948378033994,98.43948378033994,87.4719419595451,0.0,10.967541820794814,10.967541820794814,87.4719419595451,0.8885859474307276,0.0,0.11141405256927221,1.0,0.20049063139289036,96.33882206988963
94,Ex-post statistical,1.5969999367371202e-06,0.0,,,,,0.0,15.115873776109906,30.14861265209944,3.827258831658542,1.9189062553372174,7.877338319194509,15.115873776109906,80.5898380024043,134.82424451633514,134.82424451633514,134.82424451633514,120.92699020887925,0.0,13.897254307455896,13.897254307455896,120.92699020887925,0.8969231805651088,0.0,0.10307681943489119,1.0,0.1868896483341889,134.82424451633514
95,Ex-post statistical,1.138003426603973e-06,0.0,,,,,0.0,15.548037332361185,30.10041210544359,3.2147364145173194,1.6605367930353665,9.36325975887608,14.4690844317018,77.16316667507124,139.47197255454944,139.47197255454944,139.47197255454944,120.06848705625194,0.4801188862424044,19.403485498297492,19.883604384539897,120.06848705625194,0.8608789626840008,0.4801188862424044,0.13912103731599923,0.9758535285174095,0.24352439834238257,121.11569915859154
96,Ex-post statistical,8.710048859938979e-07,0.0,,,,,0.0,11.44212187767367,23.318897988569105,2.991575023783148,1.4679066757404564,7.794856489702876,11.44212187767367,73.21296697397871,102.38587553251485,102.38587553251485,102.38587553251485,91.29335224872445,0.0,11.09252328379042,11.09252328379042,91.29335224872445,0.8916596334592292,0.0,0.10834036654077105,1.0,0.19550017271122405,102.38587553251485
97,Ex-post statistical,1.5620025806128979e-06,0.0,,,,,0.0,9.61003030761393,21.60063720989977,3.14307351052568,1.3983398453341487,6.872456892135194,9.61003030761393,81.62898545502594,81.13122135973393,81.13122135973393,81.13122135973393,76.56754493733604,0.0,4.563676422397878,4.563676422397878,76.56754493733604,0.9437494426200901,0.0,0.05625055737990981,1.0,0.10650987492862024,81.13122135973393
98,Ex-post statistical,7.859925972297788e-07,0.0,,,,,0.0,8.3536779329398,18.227460685781427,2.632627688981926,1.206537992878507,6.923675824753724,8.3536779329398,73.88385920804149,71.46560949252961,71.46560949252961,71.46560949252961,66.8294234635184,0.0,4.636186029011209,4.636186029011209,66.8294234635184,0.9351270343605501,0.0,0.06487296563944978,1.0,0.12184169893071509,71.46560949252961
99,Ex-post statistical,1.157997758127749e-06,0.0,,,,,0.0,5.1141502726493115,8.315957179100105,1.22006304038548,0.7503147979547382,6.816006143807677,5.1141502726493115,35.40848806788014,45.377017503527426,45.377017503527426,45.377017503527426,40.91320218119449,0.0,4.463815322332943,4.463815322332943,40.91320218119449,0.9016282786327696,0.0,0.09837172136723053,1.0,0.1791228223625048,45.377017503527426
100,Ex-post statistical,1.0080111678689718e-06,0.0,,,,,0.0,5.6699928769456305,12.565563732191723,1.703256872575895,0.7685651468523118,7.377374449215274,5.6699928769456305,66.20366403840617,55.27824126192738,55.27824126192738,55.27824126192738,45.102403909995445,0.0,10.175837351931932,10.175837351931932,45.102403909995445,0.8159160436433694,0.0,0.18408395635663052,1.0,0.31093058117778744,55.27824126192738
101,Ex-post statistical,7.610069587826729e-07,0.0,,,,,0.0,9.189605759148595,14.451562992746425,1.1880416175226614,0.755463896602345,12.164189182935562,5.174246185503135,42.991028028569325,87.12245240245869,87.12245240245869,87.12245240245869,56.733565162912214,7.632990094608724,30.38888723954647,38.02187733415519,56.733565162912214,0.6511933904343483,7.632990094608724,0.34880660956565157,0.7992474167562479,0.4856614327393771,35.6091076067369
102,Ex-post statistical,1.3079989003017545e-06,0.0,,,,,0.0,9.01053599074098,18.013448136921003,2.462840630557452,1.2319414901810284,7.314094104758921,9.01053599074098,61.81903118581162,79.63744505841821,79.63744505841821,79.63744505841821,70.41664692253568,0.0,9.220798135882525,9.220798135882525,70.41664692253568,0.8842152943364946,0.0,0.11578470566350528,1.0,0.20753951022236589,62.25634147338098
103,Ex-post statistical,7.690105121582747e-07,0.0,,,,,0.0,5.34450041665861,12.219359120458314,1.386038205371814,0.6062250641043906,8.816033405933705,5.164198758334932,58.799116223381716,62.096142167786816,62.096142167786816,62.096142167786816,41.39212250461997,0.34734423077450627,20.704019663166854,21.05136389394136,41.39212250461997,0.6665812248493059,0.34734423077450627,0.33341877515069424,0.9835001554994509,0.4980069912811654,48.14559751237627
104,Ex-post statistical,1.3719982234761119e-06,0.0,,,,,0.0,5.2616602972245365,12.856152809527366,1.8342572234261316,0.7507096835568341,7.008914914078354,5.2616602972245365,68.66448163529715,50.034667094587164,50.034667094587164,50.034667094587164,42.09328237779629,0.0,7.941384716790867,7.941384716790867,42.09328237779629,0.8412823512590137,0.0,0.1587176487409862,1.0,0.2739539678427132,50.034667094587164
105,Ex-post statistical,1.100997906178236e-06,0.0,,,,,0.0,4.577107876982643,8.321475699880121,1.2836044546559695,0.7060281459958461,6.482897180432765,4.311801689053521,41.87955213345502,37.65595515414598,37.65595515414598,37.65595515414598,34.38616202411007,0.0,3.2697931300358976,3.2697931300358976,34.38616202411007,0.9131666394690855,0.0,0.08683336053091428,1.0,0.15979148908071147,32.2079437107636
106,Ex-post statistical,8.580100256949663e-07,0.0,,,,,0.0,3.3803419650279505,4.382641266334911,0.6662672891170803,0.5138935953138922,6.577902499374794,3.3803419650279505,16.016727804638627,30.316526867782876,30.316526867782876,30.316526867782876,26.18666628531779,0.0,4.129860582465087,4.129860582465087,26.18666628531779,0.8637752734514634,0.0,0.13622472654853665,1.0,0.23978483017587715,30.211744806676872
107,Ex-post statistical,1.2759992387145758e-06,0.0,,,,,0.0,3.2022144685951575,6.064180917425741,0.817600078361056,0.43173692145776393,7.417050313377992,3.183896446415404,28.67943282073984,32.81109441648446,32.81109441648446,32.81109441648446,24.86002632519598,0.032150788129150065,7.951068091288476,7.983218879417626,24.86002632519598,0.7576713537694792,0.032150788129150065,0.24232864623052072,0.9959727036656804,0.3898125718462424,28.661078588048216
108,Ex-post statistical,8.67992639541626e-07,0.0,,,,,0.0,6.054798456148613,15.813622442404933,2.088577525931377,0.7996849567905077,7.571479749286793,6.054798456148613,64.22729756792562,59.333451499504335,59.333451499504335,59.333451499504335,48.15378737167162,0.0,11.179664127832716,11.179664127832716,48.15378737167162,0.8115790697271992,0.0,0.18842093027280082,1.0,0.3170946008659558,59.103326147534716
109,Ex-post statistical,1.191001501865685e-06,0.0,,,,,0.0,5.070862489082492,14.64733008015829,1.7575434265590812,0.6084563525160649,8.333979040753967,4.112739526190067,77.79533146164373,50.99962633979182,50.99962633979182,50.99962633979182,36.648949075451526,0.6189033538591979,14.350677264340302,14.969580618199501,36.648949075451526,0.7186121096510201,0.6189033538591979,0.2813878903489802,0.9586559323441061,0.43507199574124644,29.518792594926666
110,Ex-post statistical,1.08100357465446e-06,0.0,,,,,0.0,7.1915177627468605,16.954374427222618,2.2904994239685994,0.9715585416459405,7.4020426505267904,7.1915177627468605,78.30871637563466,64.20850730748447,64.20850730748447,64.20850730748447,57.532142101974884,0.0,6.676365205509585,6.676365205509585,57.532142101974884,0.8960205510846481,0.0,0.10397944891535198,1.0,0.18837207344305307,64.20850730748447
111,Ex-post statistical,7.970083970576525e-07,0.0,,,,,0.0,8.461638411070831,18.345535574189256,2.0761683164695706,0.9576054895450253,8.836246767017908,7.964434922838702,83.05756213814016,81.30989265648003,81.30989265648003,81.30989265648003,65.4164766271558,0.90376708556387,15.893416029324225,16.797183114888096,65.4164766271558,0.8045328125512217,0.90376708556387,0.1954671874487783,0.9461953186208453,0.3240014220047237,76.45179192729334
112,Ex-post statistical,1.4929973985999823e-06,0.0,,,,,0.0,11.717654564770818,22.29705692297041,2.474866189306987,1.300603357676976,9.009398980562274,11.71636956052819,51.583105359002346,111.5637364882458,111.5637364882458,111.5637364882458,93.63171320940947,0.005140016970512917,17.93202327883632,17.937163295806826,93.63171320940947,0.839266558800443,0.005140016970512917,0.16073344119955693,0.9997134431523123,0.27694052023945176,111.5637364882458
113,Ex-post statistical,9.819923434406519e-07,0.0,,,,,0.0,6.5102209886371245,14.430374108785687,1.708389592121879,0.7707349577742159,8.446770089990224,6.301226984467419,50.55730643173354,58.535355431670155,58.535355431670155,58.535355431670155,50.52443488409447,0.3866414644202485,8.010920547575692,8.39756201199594,50.52443488409447,0.8631438984439577,0.3866414644202485,0.13685610155604244,0.9539578911274569,0.23937162321717295,51.925154093161616
114,Ex-post statistical,1.0719959391281009e-06,0.0,,,,,0.0,9.675145813566647,16.61040845875666,1.2439210602694977,0.7245527807794006,13.353265725043666,1.9643412763168115,71.71162745091694,70.72807375047283,70.72807375047283,70.72807375047283,46.55794835953384,19.240334853558473,24.170125390938992,43.41046024449747,46.55794835953384,0.6582668789169815,19.240334853558473,0.34173312108301845,0.556781136500452,0.423522618434964,35.70709906293935
61,Release + conservation,5.296671040006913,11.130464367193518,1.7053025658242404e-13,2.842170943040401e-14,203.64987934833096,8.526512829121202e-14,0.0,3.2153151689134103,3.648399861827068,0.2756804353176454,0.24295568441491525,13.234163162950962,-2.8056531439504298,6.166820907299316,12.951256412329345,12.951256412329345,12.951256412329345,1.6386480998519226,20.806718353921,11.31260831247742,32.11932666639842,1.6386480998519226,0.12652425739111778,20.806718353921,0.8734757426088822,0.3522056495758389,0.5019952057295084,4.040074218421378
62,Release + conservation,5.299241524990066,5.3612865315173535,2.842170943040401e-14,1.4210854715202004e-14,31.37495710957674,2.842170943040401e-14,0.0,1.0824243254029067,1.5009025909074247,0.08485869646657199,0.061198586659688615,17.687080445534168,0.2151248742027168,3.9942365981456476,28.37426936537497,28.37426936537497,28.37426936537497,5.190196798422495,5.81756864903582e-14,23.18407256695248,23.184072566952537,5.190196798422495,0.1829191346423205,5.81756864903582e-14,0.8170808653576797,0.9999999999999976,0.899333519971707,1.7209989936218126
63,Release + conservation,5.140138075003051,8.996735027665427,2.842170943040401e-14,3.979039320256561e-13,4.8245844909320965,3.694822225952521e-13,0.0,7.713928741764869,10.353031106025101,0.4751216384977615,0.3540078674070019,21.790274883626203,-3.4501240087351905,42.87018416628002,27.756006114286656,27.756006114286656,27.756006114286656,2.9728818364081917,32.84738269231571,24.783124277878464,57.630506970194176,2.9728818364081917,0.1071076949676121,32.84738269231571,0.8928923050323879,0.43003481282397893,0.5804927120834226,3.4034092132160287
64,Release + conservation,5.456220135005424,7.1692988859753966,2.842170943040401e-14,2.842170943040401e-14,86.11090984335783,2.842170943040401e-14,0.0,2.9147961194575185,3.669389629015048,0.17854135644726332,0.14182512775969655,20.552042966576735,-1.7145089793639225,14.058387710386555,32.062624283378085,32.062624283378085,32.062624283378085,4.220615353783038,11.78287107212228,27.842008929595043,39.62488000171732,4.220615353783038,0.13163661578291613,11.78287107212228,0.8683633842170837,0.702639577164357,0.7767604468100779,1.432778875053959
65,Release + conservation,5.1467487390036695,7.7424337079422285,5.684341886080802e-14,2.842170943040401e-14,61.26811953966822,2.842170943040401e-14,0.0,3.404571360873198,5.896896447541503,0.5530904200093176,0.3193265848719651,10.661722268561732,-0.9394687137199113,29.130852087802378,10.117056088379123,10.117056088379123,10.117056088379123,1.9791626387761472,16.467822281534964,8.137893449602975,24.60571573113794,1.9791626387761472,0.19562633848096353,16.467822281534964,0.8043736615190364,0.3307318323321385,0.468735243367225,0.18962955023050565
66,Release + conservation,4.9616178769938415,9.561854485625886,2.842170943040401e-14,8.526512829121202e-14,78.40477833849474,2.842170943040401e-14,0.0,8.839183522361699,13.108660401017094,0.9875047273685652,0.6658754783008374,13.274529263214923,-0.6914209993798739,41.641908746542185,22.555971992838717,22.555971992838717,22.555971992838717,12.229927776106752,37.46490476544951,10.326044216731965,47.790948982181476,12.229927776106752,0.5422035361628231,37.46490476544951,0.4577964638371769,0.2160669423112305,0.29357487360104034,0.9453554393740147
67,Release + conservation,5.313591803991585,11.116820539326946,5.684341886080802e-14,0.0,219.47698942339963,2.842170943040401e-14,0.0,4.524899488602596,4.665367541191116,0.40399693365591344,0.39183311976100843,11.548027107464723,-4.373149357139983,6.393681203748784,4.643498286810745,4.643498286810745,4.643498286810745,0.6070005258504549,34.90994699989121,4.03649776096029,38.946444760851506,0.6070005258504549,0.13072052326896755,34.90994699989121,0.8692794767310325,0.10364226531448972,0.18520316746212265,3.8720472945655233
68,Release + conservation,5.041046501995879,6.776765322383949,4.263256414560601e-14,0.0,142.78904059336446,5.684341886080802e-14,0.0,1.227194414110699,1.569103736657466,0.14055523082904217,0.10992810106671397,11.163609688535693,-0.36071182098289545,3.489409547096992,11.820176928884091,11.820176928884091,11.820176928884091,0.9850474085324505,3.5353230889618787,10.835129520351641,14.37045260931352,0.9850474085324505,0.08333609678255857,3.5353230889618787,0.9166639032174414,0.7539866568523647,0.8274050461100366,-0.14352674839238166
69,Release + conservation,5.011146310003824,5.079614087574682,2.842170943040401e-14,2.842170943040401e-14,58.725631522106596,2.842170943040401e-14,0.0,1.8144778929471803,2.2091580799790913,0.11273018267459832,0.09259021623879982,19.596864189921025,-0.6924104807955777,4.976564615349467,30.806149411944826,30.806149411944826,30.806149411944826,3.9561169545067942,4.642916859162341,26.85003245743803,31.49294931660037,3.9561169545067942,0.12841971586922327,4.642916859162341,0.8715802841307766,0.8525728151883509,0.861971778257378,-0.18301078371074686
70,Release + conservation,4.970732736997888,5.018616707263111,2.842170943040401e-14,7.105427357601002e-15,37.72960188092949,1.4210854715202004e-14,0.0,0.9690436863969945,1.1082432455576556,0.07414434719708839,0.06483153569522683,14.947103689668413,-0.2907088216781537,2.3826170803655558,20.46717489695217,20.46717489695217,20.46717489695217,2.419381733324124,1.7726542942193602,18.047793163628043,19.820447457847408,2.419381733324124,0.1182078985255753,1.7726542942193602,0.8817921014744246,0.9105643655124684,0.8959472964022142,0.447033202080132
71,Release + conservation,4.9303060739912326,8.530315934437025,5.684341886080802e-14,5.684341886080802e-14,140.1554618020479,2.842170943040401e-14,0.0,6.45077661859464,6.938849358463992,0.28063407821727865,0.26089451674529746,24.725612094378803,-6.45077661859464,12.170130807208963,31.422269954751922,31.422269954751922,31.422269954751922,0.0,36.71204229362599,31.422269954751922,68.13431224837791,0.0,0.0,36.71204229362599,1.0,0.46118128910151285,0.631244449325101,3.0287378700240386
72,Release + conservation,4.868795543996384,7.431314585845771,2.842170943040401e-14,1.4210854715202004e-14,69.63046085809714,5.684341886080802e-14,0.0,1.2302989948641787,1.3185982486405123,0.08829903077856079,0.08238613158052306,14.933326413823686,-0.9502442361340858,1.9342757905164376,19.823082238766805,19.823082238766805,19.823082238766805,1.120219034920372,5.1695684850830546,18.702863203846434,23.87243168892949,1.120219034920372,0.05651084031370396,5.1695684850830546,0.9434891596862961,0.7834502763503405,0.8560541585479178,1.9469659994123325
73,Release + conservation,4.9494041630096035,6.035364475377122,7.105427357601002e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,1.0,4.014827154457598,5.720837552566861,0.3441810218503638,0.24154283352335318,16.62159500198722,-1.019739965006558,16.88356191178505,20.932444099825993,20.932444099825993,20.932444099825993,2.482229740261044,14.13449055204285,18.450214359564953,32.5847049116078,2.482229740261044,0.11858289115324465,14.13449055204285,0.8814171088467555,0.5662231531515987,0.6895066235917431,0.06107963162309371
74,Release + conservation,5.0484952429978875,6.356084132930651,2.842170943040401e-14,4.263256414560601e-14,66.86846706107579,2.842170943040401e-14,0.0,2.17793156245726,2.5506058043591464,0.18305750898884618,0.15631060114825696,13.933357983771955,-1.695125440118404,4.994030942061668,15.463356654383222,15.463356654383222,15.463356654383222,1.3626527543635785,12.28117092485931,14.100703900019646,26.381874824878956,1.3626527543635785,0.08812140758438258,12.28117092485931,0.9118785924156175,0.5344845274878732,0.6739455561146903,0.26698715282575947
75,Release + conservation,4.927351796999574,8.5277716072251,5.684341886080802e-14,0.0,58.776845164578134,2.842170943040401e-14,0.0,4.4272696615498965,7.243658106676465,0.37464449792248034,0.22897991527098913,19.33475106893279,0.11168837314189783,29.92226379757094,35.891643766363416,35.891643766363416,35.891643766363416,7.480565949392735,10.210447682597852,28.411077816970682,38.621525499568534,7.480565949392735,0.20842082346764232,10.210447682597852,0.7915791765323577,0.7356280584330642,0.7625786984197024,0.4910582335223155
76,Release + conservation,4.998863575005089,6.666540279203056,5.684341886080802e-14,5.684341886080802e-14,270.36504009903683,2.842170943040401e-14,0.0,2.2719091005110497,2.6802105756917114,0.18294390927652518,0.15507435726804364,14.650449890848748,-1.5519585876126376,5.9480318867983755,18.72987203069337,18.72987203069337,18.72987203069337,2.8648749039624306,10.769360845035358,15.864997126730941,26.634357971766303,2.8648749039624306,0.1529575268462939,10.769360845035358,0.8470424731537061,0.5956590785311439,0.699449638002044,2.6444599858029627
77,Release + conservation,4.896946818989818,9.950441680550012,2.842170943040401e-14,5.684341886080802e-14,115.04058239183482,5.684341886080802e-14,0.0,3.281334952069648,3.851140976708538,0.384126924800396,0.3272923821801609,10.02569913241491,-3.203678069294005,7.913666540274296,1.2586299827883236,1.2586299827883236,1.2586299827883236,0.0,25.00618649209892,1.2586299827883236,26.26481647488724,0.0,0.0,25.00618649209892,1.0,0.04792076061112958,0.09145874843281662,0.13514687344140985
78,Release + conservation,5.067936863008072,6.811112599932734,4.263256414560601e-14,1.4210854715202004e-14,266.939759946745,2.842170943040401e-14,0.0,1.3854340329982975,1.6599046937063957,0.17699280568002912,0.1477264673777348,9.378373812024892,-0.4394443339772203,4.672858313813231,7.300493601191483,7.300493601191483,7.300493601191483,1.3059318249994019,4.679336458095165,5.99456177619208,10.673898234287245,1.3059318249994019,0.1788826751092921,4.679336458095165,0.8211173248907079,0.5616094180976956,0.6670113605023034,0.0010222920497646726
79,Release + conservation,4.961098646002938,4.8651646933719634,2.842170943040401e-14,0.0,91.03425926151422,2.842170943040401e-14,0.0,7.441968953175638,29.600316576391034,1.8428720412310247,0.4633260080216624,16.062057437595204,5.3502723758887445,166.4095809101196,39.114870313624756,39.114870313624756,39.114870313624756,19.265581921235416,4.660241790454985,19.849288392389347,24.50953018284433,19.265581921235416,0.49253856057205686,4.660241790454985,0.5074614394279433,0.8098600113633773,0.6239520761689821,-0.5456125426348386
80,Release + conservation,5.053611663999618,7.180135009766136,5.684341886080802e-14,2.842170943040401e-14,69.13617824519156,5.684341886080802e-14,0.0,2.4135524945069955,2.712587923051469,0.1728238777005048,0.15377179024862556,15.695677930292995,-1.837589792041134,4.584906366871454,18.788201420490914,18.788201420490914,18.788201420490914,1.3513462208921831,9.918872791440737,17.43685519959873,27.355727991039466,1.3513462208921831,0.07192525727440674,9.918872791440737,0.9280747427255933,0.6374114849113238,0.7557594432017155,0.9913827773171484
81,Release + conservation,4.905301049002446,7.10732653843111,5.684341886080802e-14,5.684341886080802e-14,94.15171545661218,2.842170943040401e-14,0.0,9.48528058054021,19.13380286657028,0.885148031970466,0.4387981572247587,21.61650048972679,3.7289968323467235,74.20293836984756,47.37862900565301,47.37862900565301,47.37862900565301,18.105610496477805,13.139458946471708,29.27301850917521,42.41247745564692,18.105610496477805,0.382147201733455,13.139458946471708,0.617852798266545,0.690198268653078,0.6520248978509228,0.3116571468593077
82,Release + conservation,4.948639656999148,7.299914031690805,5.684341886080802e-14,2.842170943040401e-14,85.24713720573695,2.842170943040401e-14,0.0,3.4917694791393394,4.197881539914681,0.2712419399522471,0.22561721153452352,15.476520853131081,-1.3908514725544925,14.21595645976395,19.97928331268266,19.97928331268266,19.97928331268266,4.622721605840196,12.877705204647667,15.356561706842465,28.23426691149013,4.622721605840196,0.23137574724243165,12.877705204647667,0.7686242527575683,0.5438980142456968,0.6370226475935039,3.301075086553429
83,Release + conservation,4.805265857008635,5.781723774658942,5.684341886080802e-14,2.842170943040401e-14,133.51443646166868,1.4210854715202004e-14,0.0,1.1104064002815723,1.1700111545921699,0.13375693686732032,0.12694285708011202,8.747293276854553,-0.8161530821919056,1.8473182983185001,4.54446728077726,4.54446728077726,4.54446728077726,0.42158872646577095,5.950173292852185,4.122878554311488,10.073051847163672,0.42158872646577095,0.09276966923033161,5.950173292852185,0.9072303307696682,0.4092978589673785,0.5641009966500724,0.6089033075811832
84,Release + conservation,4.83555244001036,6.893438193730582,4.263256414560601e-14,4.263256414560601e-14,228.74093924849177,2.842170943040401e-14,0.0,2.8198611787835945,2.8834178101513435,0.2829575062752121,0.2767205239496687,10.190285630192307,-2.8198611787835945,4.0476820241600056,2.7894060040129847,2.7894060040129847,2.7894060040129847,0.0,19.88660818961487,2.7894060040129847,22.676014193627857,0.0,0.0,19.88660818961487,1.0,0.12301130084831356,0.21907402134847945,0.11712476335909994
85,Release + conservation,5.0014889480080456,6.683849151491711,8.526512829121202e-14,2.842170943040401e-14,182.42477304058576,2.842170943040401e-14,0.0,3.166569691880259,5.903174426254275,0.3713353291200199,0.19919099687893696,15.897152690112879,-0.8072746330097476,29.955588629840104,20.562642650365326,20.562642650365326,20.562642650365326,1.5511862604544606,7.1841648671487075,19.01145638991087,26.195621257059578,1.5511862604544606,0.07543710635008781,7.1841648671487075,0.9245628936499123,0.725749399235469,0.8131805931696269,-0.680677186481089
86,Release + conservation,5.097952568001347,7.4059504739641016,8.526512829121202e-14,0.0,140.13569256596372,2.842170943040401e-14,0.0,1.2353952218945947,1.3535820149970885,0.1020217513790194,0.09311381415128359,13.267582615479881,-0.6084042574093718,2.548897173715716,16.06714255488765,16.06714255488765,16.06714255488765,1.240694608266835,4.037241386261448,14.826447946620814,18.863689332882263,1.240694608266835,0.07721936890946511,4.037241386261448,0.9227806310905349,0.7859781660407263,0.8489032264823841,-0.2103695790374276
87,Release + conservation,5.094614592992002,7.4150002450225925,1.4210854715202004e-14,2.842170943040401e-14,214.1165415300427,2.842170943040401e-14,0.0,2.677179134002646,3.3808942476113426,0.16417081516550802,0.12999953520694343,20.593759275684356,-1.465037728933931,13.014541060775347,34.8030653294975,34.8030653294975,34.8030653294975,4.848565620274861,8.98393868838736,29.95449970922263,38.93843839760999,4.848565620274861,0.13931432689537943,8.98393868838736,0.8606856731046203,0.7692784030871975,0.8124190095193653,3.0091703485076606
88,Release + conservation,5.0409508680022554,10.231879259686215,8.526512829121202e-14,8.526512829121202e-14,287.75416215249913,1.1368683772161603e-13,0.0,1.808379488651639,2.1621474110554586,0.14878245112856467,0.12443884793260752,14.532274435962353,-0.9554545178466756,5.8751663455153995,19.469212586544916,19.469212586544916,19.469212586544916,2.1309686105090107,8.207810476202468,17.33824397603591,25.546054452238373,2.1309686105090107,0.10945325092303493,8.207810476202468,0.8905467490769652,0.6787053557899511,0.7703272741267089,2.704661364497579
89,Release + conservation,4.925954610996996,5.623146822792375,2.1316282072803006e-14,4.263256414560601e-14,127.92197508722867,1.4210854715202004e-14,0.0,2.493657372021942,2.7634679392080073,0.25987150301516304,0.23449900759764383,10.6339783590922,-1.5055008694454024,5.420016706725413,8.953830374265916,8.953830374265916,8.953830374265916,1.7293096455569055,14.125006049737085,7.224520728709009,21.34952677844609,1.7293096455569055,0.19313629734678592,14.125006049737085,0.8068637026532138,0.3383925462930022,0.47681322516851565,1.946528024754756
90,Release + conservation,4.906959856001777,4.951835873994219,2.842170943040401e-14,4.263256414560601e-14,0.0,1.4210854715202004e-14,1.0,0.0016691697537390138,0.00761425228714462,0.001041977673443657,0.0002284187010088842,7.307500420791258,0.0016691697537355166,0.04292673503182254,2.9850935223585964,2.9850935223585964,2.9850935223585964,0.012518267088566404,8.215650382226158e-15,2.97257525527003,2.972575255270038,0.012518267088566404,0.004193592929267895,8.215650382226158e-15,0.9958064070707321,0.9999999999999973,0.9978987977418984,0.01335335802986326
91,Release + conservation,5.323496588011039,6.724403004011845,1.4210854715202004e-14,5.968558980384842e-13,40.76773658663734,5.968558980384842e-13,0.0,5.551887741837435,13.190034968075937,0.7912186854375227,0.33303606331788926,16.670530171797196,0.4559153385250585,71.6980847195532,22.74254326719438,22.74254326719438,22.74254326719438,4.220884157130362,13.482510505161127,18.52165911006402,32.00416961522515,4.220884157130362,0.18559420147257208,13.482510505161127,0.814405798527428,0.5787264388591674,0.6766309111505311,2.4644072213146564
92,Release + conservation,4.3818684659927385,6.666087527657349,5.684341886080802e-14,2.1316282072803006e-14,169.9343049762806,1.4210854715202004e-14,0.0,1.434448809229335,1.7649036222671546,0.222881470949386,0.1811498693577016,7.918574903285457,-0.5013232858757836,5.587375322989645,3.6357988688215475,3.6357988688215475,3.6357988688215475,1.420787418543894,6.78348226005335,2.215011450277654,8.998493710331005,1.420787418543894,0.390777232131217,6.78348226005335,0.6092227678687832,0.24615358098596438,0.35063481970214533,0.006685171285760516
93,Release + conservation,4.260232690008706,6.767650120218163,5.684341886080802e-14,7.105427357601002e-15,167.8045173828777,2.842170943040401e-14,0.0,1.4747240571798712,1.5864971108785102,0.20127993688089904,0.1870992156938371,7.882042966941455,-0.8823838037347472,2.711494767567669,2.1287590059815518,2.1287590059815518,2.1287590059815518,0.25514879371203625,9.093931608525299,1.8736102122695157,10.967541820794814,0.25514879371203625,0.11985799848414003,9.093931608525299,0.8801420015158601,0.17083228337612447,0.28612815741660114,0.02419247107686151
94,Release + conservation,4.4448759899969446,6.80037369604133,4.263256414560601e-14,1.4210854715202004e-14,181.19343355753426,1.4210854715202004e-14,0.0,1.6516410104147445,1.7223412909425018,0.2186450830410212,0.20966993462629796,7.877338319194509,-1.6516410104147445,2.9025276708589907,0.8959374146102572,0.8959374146102572,0.8959374146102572,0.0,13.001316892845638,0.8959374146102572,13.897254307455896,0.0,0.0,13.001316892845638,1.0,0.06446866372227107,0.12112834490934624,0.6841262241379389
95,Release + conservation,4.437694175998331,7.58713171403095,5.684341886080802e-14,6.938893903907228e-18,132.6774388997435,2.842170943040401e-14,0.0,3.8193250818171176,6.041512198544437,0.6452359919650067,0.4079054923363112,9.36325975887608,-0.43152894806900943,25.55369275516886,10.307158260835905,10.307158260835905,10.307158260835905,6.388423188792215,15.964869312496207,3.918735072043691,19.883604384539897,6.388423188792215,0.6198045113041776,15.964869312496207,0.3801954886958225,0.1970837377498129,0.25959828296314386,1.9107921204250555
96,Release + conservation,4.526526533998549,8.042488375426279,5.684341886080802e-14,0.0,162.72095494594168,2.842170943040401e-14,0.0,1.4170182570569172,1.4809611214373364,0.18999209586394677,0.18178888333977924,7.794856489702876,-1.3561125638906866,2.235539205308065,0.7153982385845501,0.7153982385845501,0.7153982385845501,0.0,10.37712504520587,0.7153982385845501,11.09252328379042,0.0,0.0,10.37712504520587,1.0,0.06449373332666035,0.12117259370820402,5.773159728050814e-15
97,Release + conservation,4.288567087991396,7.502113607009591,1.1368683772161603e-13,4.263256414560601e-14,121.01444877808527,1.4210854715202004e-14,0.0,0.5727686697242722,0.636367569794882,0.09259680777672653,0.08334263549615653,6.872456892135194,-0.5313723623528079,1.0114641447386719,0.5952722259112397,0.5952722259112397,0.5952722259112397,0.0,3.9684041964866372,0.5952722259112397,4.563676422397878,0.0,0.0,3.9684041964866372,1.0,0.1304369921999132,0.2307726889688443,5.329070518200751e-15
