day,baseline,citation_key,implementation,implementation_description,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh
88,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,34.12423098295673,55.651423006165295,3.8295053710551508,2.3481686320560438,14.532274435962353,20.96772556403765,112.79750124100346,236.0,236.0,236.0,220.36782618797753,6.111043586195042,15.632173812022472,21.743217398217514,220.36782618797753,0.9337619753727862,6.111043586195042,0.06623802462721387,0.718944833495708,0.12130036995596674,178.09010201957213
89,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,22.02171639528927,45.39989002803899,4.269323154040599,2.070882190244481,10.6339783590922,14.606742812844073,115.04519323673186,153.92576937549018,153.92576937549018,153.92576937549018,146.51383683253337,12.052681771442817,7.411932542956822,19.46461431439964,146.51383683253337,0.9518473575085666,12.052681771442817,0.0481526424914335,0.38079010573939714,0.08549415930947044,130.84447748307053
90,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,12.67792654224532,35.79851964779333,4.898873429543649,1.7349197142943922,7.307500420791258,10.769828244028348,116.692912776309,96.61862931855686,96.61862931855686,96.61862931855686,93.79101914509468,1.8207657603852567e-14,2.827610173462177,2.8276101734621952,93.79101914509468,0.9707343170421162,1.8207657603852567e-14,0.029265682957883753,0.9999999999999936,0.05686711107239211,86.15862595222681
91,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,35.3326802626072,55.03239745814022,3.301178600260879,2.119469500878993,16.670530171797196,18.829469828202804,110.8536120600732,236.0,236.0,236.0,216.64860036324,10.906691964842175,19.351399636759993,30.258091601602167,216.64860036324,0.918002543912034,10.906691964842175,0.08199745608796608,0.639544618066241,0.14535820879926678,149.45284313873657
92,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,14.831438586842228,37.141241521859946,4.690394670188679,1.8729934070193095,7.9185749032854575,12.00940840091264,116.16785368923713,111.4238664335848,111.4238664335848,111.4238664335848,107.36338795101949,5.1292849290757605,4.060478482565316,9.189763411641078,107.36338795101949,0.9635582697627388,5.1292849290757605,0.03644173023726116,0.4418479889723526,0.06733034214749715,100.09253866559317
93,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,18.82763414133479,42.89357298849527,5.441935950920054,2.3886743856003947,7.882042966941455,15.700611434612508,116.86353578892458,140.6612352124317,140.6612352124317,140.6612352124317,138.1129823037892,8.184535094192608,2.548252908642498,10.732788002835106,138.1129823037892,0.9818837584868778,8.184535094192608,0.018116241513122175,0.2374269302598139,0.03366385085122076,132.68815437785494
94,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,11.34361896292965,32.21913364182753,4.090104085452315,1.4400319629904612,7.87733831919451,8.106752082573388,115.654584159748,79.87272321414318,79.87272321414318,79.87272321414318,77.80148418201216,11.826015275324883,2.0712390321310155,13.8972543074559,77.80148418201216,0.974068255735091,11.826015275324883,0.025931744264908928,0.14903944234652108,0.044177018847080855,78.75127096804299
95,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,20.194836087728874,44.99899426857712,4.805911127897469,2.1568168146338986,9.36325975887608,15.312704410362654,114.03973023993997,149.40771335390988,149.40771335390988,149.40771335390988,142.03016199236612,12.747166976053023,7.377551361543786,20.12471833759681,142.03016199236612,0.9506213488183962,12.747166976053023,0.04937865118160395,0.36659153374390907,0.08703410064887768,127.8646589878784
96,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,9.865373115941622,29.74086510186206,3.815447422431727,1.2656260097891385,7.794856489702876,7.083089455555012,115.39437445098585,71.0235675620631,71.0235675620631,71.0235675620631,67.79385028598654,7.778389318094037,3.2297172760765713,11.00810659417061,67.79385028598654,0.9545261187667837,7.778389318094037,0.0454738812332163,0.2933944405831682,0.07874317595726261,67.51361615556559
97,Incentive-compatible spatial DR structural analogue,chen2021incentive,strategic_reference,structural analogue: exact workload LP with event reward; the cited paper's mechanism is not reimplemented,4.117474852647459,18.930468601220717,2.754541628756472,0.5991270541630428,6.872456892135194,2.816677997796562,106.97405238530642,29.513079119454048,29.513079119454048,29.513079119454048,27.736611401776084,2.7413067942941174,1.776467717677967,4.5177745119720845,27.736611401776084,0.9398074423042164,2.7413067942941174,0.0601925576957837,0.3932174376942308,0.104403359193874,26.78440288119496
