day,method,event_migration_mwh,mae_mw,rmse_mw,nrmse,nmae,normalization_mean_truth_mw,bias_mw,max_abs_error_mw,paid_response_mwh,contract_capped_response_mwh,meter_capped_response_mwh,meter_capped_false_response_mwh,meter_capped_underpayment_mwh,oracle_matched_response_mwh,oracle_response_mwh,false_response_mwh,false_response_ratio,underestimation_mwh,credit_precision,credit_recall,credit_f1,net_system_response_mwh
91,Ex-post Quantile Gradient Boosting,15.753866858330168,5.776393713012688,6.667703256021671,0.3999694783134091,0.3465032997441828,16.670530171797196,-4.858042758664764,14.706320460775359,22.9765752210089,22.9765752210089,22.9765752210089,3.673403817391693,10.954920197984958,19.303171403617206,30.258091601602167,3.673403817391693,0.15987603818487592,10.954920197984958,0.840123961815124,0.6379507226620698,0.7252105650605223,-40.04725755620396
91,Synthetic Control,15.753866858330168,22.184608550653586,34.97044926853654,2.097740678199828,1.3307680272931557,16.670530171797196,6.904727498904724,107.49587574676868,135.70874383499324,135.70874383499324,135.70874383499324,116.35734419823324,10.906691964842175,19.351399636759993,30.258091601602167,116.35734419823324,0.8574049166626349,10.906691964842175,0.1425950833373651,0.639544618066241,0.23319598262934696,54.054904504351946
91,Feasible Quantile Projection,15.753866858330168,5.818050299747069,14.574965927483474,0.8742952849898591,0.3490021156969505,16.670530171797196,0.4075629338050373,79.28818945618822,22.9765752210089,22.9765752210089,22.9765752210089,3.673403817391693,10.954920197984958,19.303171403617206,30.258091601602167,3.673403817391693,0.15987603818487592,10.954920197984958,0.840123961815124,0.6379507226620698,0.7252105650605223,2.0775879835544537
91,Tail-Risk Feasible Counterfactual,15.753866858330168,5.353668615815298,14.383055786713546,0.8627833451299861,0.3211456720718161,16.670530171797196,0.18535536938325836,79.28818938510925,16.796560865329873,16.796560865329873,16.796560865329873,0.4469435113893816,13.908474247661676,16.349617353940495,30.258091601602167,0.4469435113893816,0.026609227625396036,13.908474247661676,0.9733907723746041,0.5403386825980387,0.6949203318600767,0.2999274681802251
91,Single Feasible Projection,15.753866858330168,5.416518719328849,14.387449223561692,0.8630468902483998,0.3249158043271105,16.670530171797196,0.14786443586073061,79.28818945618822,15.75386685833017,15.75386685833017,15.75386685833017,0.4673769866049975,14.971601729876998,15.28648987172517,30.258091601602167,0.4673769866049975,0.02966744551086914,14.971601729876998,0.9703325544891307,0.5052033708205097,0.6644572577816611,1.7763568394002505e-15
91,Risk-Constrained Convex Verifier,15.753866858330168,5.35366861525797,14.38305578573399,0.8627833450712263,0.3211456720383841,16.670530171797196,0.18535536966312405,79.28818937968516,16.796560870390103,16.796560870390103,16.796560870390103,0.44694351199292903,13.908474243204996,16.349617358397172,30.258091601602167,0.44694351199292903,0.026609227653312383,13.908474243204996,0.9733907723466875,0.5403386827453275,0.6949203319747709,0.29992747041914836
92,High-5-of-10,3.0253598577394336,28.315536783613425,54.18602722091098,6.8429013910607726,3.5758374618474797,7.9185749032854575,26.333081957382163,118.35810959475754,225.16622053560317,225.16622053560317,225.16622053560317,217.99120304231997,2.014745918357907,7.175017493283169,9.189763411641078,217.99120304231997,0.9681345741993804,2.014745918357907,0.03186542580061941,0.780761938244706,0.061231783993177934,214.68192711734935
92,Ridge,3.0253598577394336,22.679567322924346,42.912994661342005,5.419282533216574,2.864097088166013,7.9185749032854575,22.46026116150327,99.50731748377854,187.47528781246325,187.47528781246325,187.47528781246325,178.75523760974517,0.4697132089229936,8.720050202718083,9.189763411641078,178.75523760974517,0.953486935241081,0.4697132089229936,0.04651306475891901,0.9488873447679852,0.08867920505897499,183.69936075031816
92,Gradient Boosting,3.0253598577394336,16.45071899992894,31.42065878655669,3.9679688795417083,2.077484800087381,7.9185749032854575,16.45071899992894,78.7299154245845,139.54803949182605,139.54803949182605,139.54803949182605,130.35827608018496,0.0,9.189763411641078,9.189763411641078,130.35827608018496,0.9341462377751328,0.0,0.06585376222486711,1.0,0.12356997659304353,135.62302345772355
92,Extra Trees,3.0253598577394336,17.91947107482241,35.90860127761974,4.534730266013026,2.2629666693419206,7.9185749032854575,16.095305186836633,116.3647312758503,142.01570237098298,142.01570237098298,142.01570237098298,135.40243452245704,2.5764955631151327,6.613267848525943,9.189763411641078,135.40243452245704,0.9534328406076512,2.5764955631151327,0.04656715939234888,0.7196341790636989,0.08747392581738159,132.7797129529851
92,Metadata Gradient Boosting,3.0253598577394336,11.962506037323003,23.48406697851673,2.9656936084260654,1.5106892570227122,7.9185749032854575,11.958887866006165,73.11009482561188,103.67986649711277,103.67986649711277,103.67986649711277,94.49010308547169,0.0,9.189763411641078,9.189763411641078,94.49010308547169,0.9113640504938633,0.0,0.08863594950613667,1.0,0.16283854955616092,99.68837438634134
92,Ex-post Metadata Gradient Boosting,3.0253598577394336,14.504434734270571,29.322614143649112,3.7030165783344433,1.8316976111765524,7.9185749032854575,14.504434734270571,76.94657008859411,123.84426581574576,123.84426581574576,123.84426581574576,114.65450240410469,0.0,9.189763411641078,9.189763411641078,114.65450240410469,0.9257958101563337,0.0,0.07420418984366636,1.0,0.13815658241747433,120.05274933245659
92,Ex-post Quantile Gradient Boosting,3.0253598577394336,9.59414951183263,19.311303213956474,2.438734677617827,1.2116005252222806,7.9185749032854575,9.59414951183263,53.15554668685134,84.54657678579767,84.54657678579767,84.54657678579767,75.35681337415659,0.0,9.189763411641078,9.189763411641078,75.35681337415659,0.891305316418384,0.0,0.10869468358161599,1.0,0.19607685540708103,80.77046755295308
92,Synthetic Control,3.0253598577394336,13.364698677485833,32.848831529998634,4.148326173737333,1.687765644793074,7.9185749032854575,11.578710472800648,116.1219471933654,106.03363634806087,106.03363634806087,106.03363634806087,98.89488585560346,2.0510129191836444,7.138750492457432,9.189763411641078,98.89488585560346,0.9326746611893598,2.0510129191836444,0.06732533881064039,0.7768154818234453,0.12391147123492752,96.6469552406972
92,Feasible Quantile Projection,3.0253598577394336,1.3426116451463448,1.6045778916306088,0.20263468000597698,0.16955218098515282,7.9185749032854575,-0.5021589322865033,5.371906568184136,4.865169651563634,4.865169651563634,4.865169651563634,2.1137456519253854,6.438339412002828,2.7514239996382486,9.189763411641078,2.1137456519253854,0.43446494229570004,6.438339412002828,0.5655350577042999,0.2994009613079809,0.3915243121066686,-1.7763568394002505e-15
92,Tail-Risk Feasible Counterfactual,3.0253598577394336,1.5225905059230482,1.88335275167813,0.2378398606669386,0.19228087433905786,7.9185749032854575,-0.5021589317826509,5.371906568518074,3.3829350821325477,3.3829350821325477,3.3829350821325477,1.3429766421295184,7.149804971638047,2.039958440003029,9.189763411641078,1.3429766421295184,0.3969856380699235,7.149804971638047,0.6030143619300765,0.2219816059049925,0.32450606224483586,4.030817235545214e-09
92,Single Feasible Projection,3.0253598577394336,1.634981511071503,2.031204295048237,0.25651134451042196,0.20647421171619412,7.9185749032854575,-0.5021589322865031,5.371906568184136,3.0253598577394336,3.0253598577394336,3.0253598577394336,1.342976642046034,7.507380195947677,1.6823832156933995,9.189763411641078,1.342976642046034,0.4439064128554657,7.507380195947677,0.5560935871445343,0.1830714394194578,0.27545906473340426,0.0
92,Risk-Constrained Convex Verifier,3.0253598577394336,1.5225905059243074,1.8833527517403181,0.23783986067479204,0.19228087433921687,7.9185749032854575,-0.5021589316788495,5.371906568659779,3.382935082524386,3.382935082524386,3.382935082524386,1.3429766421649447,7.149804971281635,2.0399584403594413,9.189763411641078,1.3429766421649447,0.39698563803441356,7.149804971281635,0.6030143619655866,0.2219816059437761,0.3245060622914186,4.861229196961858e-09
