day,baseline_method,mechanism,payment_usd,realized_grid_value_usd,payment_error_usd,absolute_percentage_value_error,overpayment_ratio,congestion_relief_index
61,Ex-post Quantile Gradient Boosting,Nodal signed linear,1107.8605901345115,1033.408575071182,74.45201506332955,0.07204509122464098,0.06720341505630227,0.0006374075444036398
61,Ex-post Quantile Gradient Boosting,Nodal exact net value,1103.7526335757866,1033.408575071182,70.34405850460462,0.06806993884268792,0.06373172426933521,0.0006374075444036398
61,Synthetic Control,Uniform gross,7469.736706422356,1033.408575071182,6436.328131351174,6.228251135721257,0.8616539490364267,0.0006374075444036398
61,Synthetic Control,Nodal gross,7754.306133648526,1033.408575071182,6720.897558577344,6.503620853072952,0.8667310063260365,0.0006374075444036398
61,Synthetic Control,Uniform signed net,6390.7858093877,1033.408575071182,5357.377234316518,5.184181129857083,0.8382971036905722,0.0006374075444036398
61,Synthetic Control,Nodal signed linear,6679.400505963293,1033.408575071182,5645.991930892111,5.46346533896645,0.845284232597137,0.0006374075444036398
61,Synthetic Control,Nodal exact net value,6246.105682974685,1033.408575071182,5212.697107903503,5.044178298544163,0.834551538586996,0.0006374075444036398
61,Feasible Quantile Projection,Uniform gross,428.75094943757955,1033.408575071182,-604.6576256336025,0.5851099363985375,0.0,0.0006374075444036398
61,Feasible Quantile Projection,Nodal gross,428.7338630686554,1033.408575071182,-604.6747120025266,0.5851264703903547,0.0,0.0006374075444036398
61,Feasible Quantile Projection,Uniform signed net,75.86429957640348,1033.408575071182,-957.5442754947785,0.9265882813376327,0.0,0.0006374075444036398
61,Feasible Quantile Projection,Nodal signed linear,75.86393558035705,1033.408575071182,-957.5446394908249,0.9265886335662238,0.0,0.0006374075444036398
61,Feasible Quantile Projection,Nodal exact net value,75.8639355803607,1033.408575071182,-957.5446394908213,0.9265886335662202,0.0,0.0006374075444036398
61,Tail-Risk Feasible Counterfactual,Uniform gross,503.2824583800402,1033.408575071182,-530.1261166911418,0.5129879212146331,0.0,0.0006374075444036398
61,Tail-Risk Feasible Counterfactual,Nodal gross,503.25917511113573,1033.408575071182,-530.1493999600463,0.5130104517697941,0.0,0.0006374075444036398
61,Tail-Risk Feasible Counterfactual,Uniform signed net,157.35841915433906,1033.408575071182,-876.0501559168429,0.8477287464510345,0.0,0.0006374075444036398
61,Tail-Risk Feasible Counterfactual,Nodal signed linear,157.3512989793829,1033.408575071182,-876.057276091799,0.8477356364412358,0.0,0.0006374075444036398
61,Tail-Risk Feasible Counterfactual,Nodal exact net value,157.34495856439025,1033.408575071182,-876.0636165067917,0.8477417718799631,0.0,0.0006374075444036398
61,Single Feasible Projection,Uniform gross,475.43442802104994,1033.408575071182,-557.974147050132,0.5399356658248151,0.0,0.0006374075444036398
61,Single Feasible Projection,Nodal gross,475.42199578351097,1033.408575071182,-557.986579287671,0.5399476961464506,0.0,0.0006374075444036398
61,Single Feasible Projection,Uniform signed net,153.12740532503284,1033.408575071182,-880.2811697461491,0.8518229778435065,0.0,0.0006374075444036398
61,Single Feasible Projection,Nodal signed linear,153.13124025874254,1033.408575071182,-880.2773348124394,0.8518192668875476,0.0,0.0006374075444036398
61,Single Feasible Projection,Nodal exact net value,153.1248998437659,1033.408575071182,-880.2836752274161,0.8518254023262595,0.0,0.0006374075444036398
61,Risk-Constrained Convex Verifier,Uniform gross,465.78797312139375,1033.408575071182,-567.6206019497882,0.5492702650649963,0.0,0.0006374075444036398
61,Risk-Constrained Convex Verifier,Nodal gross,465.7738617605453,1033.408575071182,-567.6347133106367,0.5492839202263612,0.0,0.0006374075444036398
61,Risk-Constrained Convex Verifier,Uniform signed net,143.48095042537662,1033.408575071182,-889.9276246458054,0.8611575770836878,0.0,0.0006374075444036398
61,Risk-Constrained Convex Verifier,Nodal signed linear,143.48310623577694,1033.408575071182,-889.925468835405,0.8611554909674581,0.0,0.0006374075444036398
61,Risk-Constrained Convex Verifier,Nodal exact net value,143.4767658208002,1033.408575071182,-889.9318092503818,0.8611616264061701,0.0,0.0006374075444036398
61,Trace-Anchored Reference,Uniform gross,1250.0793539695067,1033.408575071182,216.67077889832467,0.20966613218145613,0.1733256198578974,0.0006374075444036398
61,Trace-Anchored Reference,Nodal gross,1250.089493823674,1033.408575071182,216.68091875249206,0.20967594422909341,0.17333232526395032,0.0006374075444036398
61,Trace-Anchored Reference,Uniform signed net,1030.696654269896,1033.408575071182,-2.7119208012859417,0.0026242484015570923,0.0,0.0006374075444036398
61,Trace-Anchored Reference,Nodal signed linear,1030.7207151311998,1033.408575071182,-2.687859939982218,0.0026009653924122665,0.0,0.0006374075444036398
61,Trace-Anchored Reference,Nodal exact net value,1029.4940507231586,1033.408575071182,-3.9145243480234058,0.003787973549332867,0.0,0.0006374075444036398
62,High-5-of-10,Uniform gross,9472.767780443926,-0.006458341151301283,9472.774238785078,1466750.364662359,1.0000006817797398,8.326672684688674e-17
62,High-5-of-10,Nodal gross,10303.23700508019,-0.006458341151301283,10303.24346342134,1595338.9921722163,1.0000006268264185,8.326672684688674e-17
62,High-5-of-10,Uniform signed net,6296.168007254921,-0.006458341151301283,6296.174465596072,974890.3500285771,1.0000010257574359,8.326672684688674e-17
62,High-5-of-10,Nodal signed linear,7194.114010303253,-0.006458341151301283,7194.120468644404,1113926.982193387,1.000000897725716,8.326672684688674e-17
62,High-5-of-10,Nodal exact net value,6081.325507049078,-0.006458341151301283,6081.331965390229,941624.4547820006,1.0000010619956363,8.326672684688674e-17
62,Ridge,Uniform gross,5031.765464179012,-0.006458341151301283,5031.771922520164,779112.128740105,1.000001283513947,8.326672684688674e-17
62,Ridge,Nodal gross,5031.248019287322,-0.006458341151301283,5031.254477628473,779032.0083377342,1.0000012836459515,8.326672684688674e-17
62,Ridge,Uniform signed net,2938.1072206802924,-0.006458341151301283,2938.1136790214437,454933.18023769103,1.0000021981298388,8.326672684688674e-17
62,Ridge,Nodal signed linear,2937.6047521215287,-0.006458341151301283,2937.61121046268,454855.3787485791,1.0000021985058223,8.326672684688674e-17
62,Ridge,Nodal exact net value,2935.3755525938323,-0.006458341151301283,2935.3820109349836,454510.2127879288,1.000002200175424,8.326672684688674e-17
62,Gradient Boosting,Uniform gross,5112.565718520819,-0.006458341151301283,5112.572176861971,791623.1207191407,1.0000012632289748,8.326672684688674e-17
62,Gradient Boosting,Nodal gross,5112.127610197593,-0.006458341151301283,5112.134068538744,791555.2846737906,1.0000012633372333,8.326672684688674e-17
62,Gradient Boosting,Uniform signed net,2496.4690141937936,-0.006458341151301283,2496.475472534945,386550.5729798639,1.0000025869903109,8.326672684688674e-17
62,Gradient Boosting,Nodal signed linear,2496.0431948955534,-0.006458341151301283,2496.0496532367047,386484.6397489824,1.0000025874316456,8.326672684688674e-17
62,Gradient Boosting,Nodal exact net value,2494.586802819358,-0.006458341151301283,2494.5932611605094,386259.13415209984,1.0000025889422424,8.326672684688674e-17
62,Extra Trees,Uniform gross,7617.2830243115895,-0.006458341151301283,7617.289482652741,1179449.8469808989,1.0000008478536415,8.326672684688674e-17
62,Extra Trees,Nodal gross,7807.696519564624,-0.006458341151301283,7807.702977905776,1208933.1912007483,1.000000827176253,8.326672684688674e-17
62,Extra Trees,Uniform signed net,4389.376344567547,-0.006458341151301283,4389.382802908698,679645.5467553439,1.000001471357351,8.326672684688674e-17
62,Extra Trees,Nodal signed linear,4594.895442910865,-0.006458341151301283,4594.901901252017,711467.820235262,1.000001405546923,8.326672684688674e-17
62,Extra Trees,Nodal exact net value,4310.731690915491,-0.006458341151301283,4310.738149256642,667468.3248016522,1.0000014982006802,8.326672684688674e-17
62,Metadata Gradient Boosting,Uniform gross,5577.7575795122875,-0.006458341151301283,5577.764037853439,863652.7410339081,1.0000011578741204,8.326672684688674e-17
