day,method,truth_source,event_intervention,mae_mw,rmse_mw,nrmse,bias_mw,max_abs_error_mw
70,Metadata Gradient Boosting,independent_trace_observed_meter,False,19.07810344240059,32.22186081659769,2.1557260513867824,12.101742341291397,76.70335584946605
70,Ridge,independent_trace_observed_meter,False,22.504476163504716,39.9627220959315,2.673609745783334,16.829297802048508,98.18124124607797
70,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,0.43883805471167325,0.5783045570602657,0.038690074616930345,-0.3327379125575509,1.6976022744659574
70,Single Feasible Projection,independent_trace_observed_meter,False,0.4529759511862265,0.5908263992938594,0.03952781833595257,-0.33273879675135903,1.9237944709578798
70,Synthetic Control,independent_trace_observed_meter,False,22.51243646947308,37.19286818854036,2.4882993361615897,11.109290397912822,113.69286410365972
70,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,0.4388382891595696,0.5783045114246395,0.0386900715637886,-0.3327386065170649,1.697594922280075
71,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,20.380382536477263,23.746269502367387,0.9603915733906515,-2.7932194584244816,62.18008577639449
71,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,13.56226399652694,14.547581324271805,0.5883608166601907,-13.56226399652694,24.511774712658983
71,Extra Trees,independent_trace_observed_meter,False,24.130124511215755,30.391495789342095,1.2291503916399054,-1.2006029395023785,90.14405757574548
71,Feasible Quantile Projection,independent_trace_observed_meter,False,6.829368852347647,6.963681371308798,0.28163838147780135,-6.829368852347647,10.001035817388626
71,Gradient Boosting,independent_trace_observed_meter,False,20.584129267054138,23.72685105465444,0.9596062157769015,-2.3284524174980317,56.822915906661166
71,High-5-of-10,independent_trace_observed_meter,False,36.428313790686126,50.7552449876108,2.052739677136229,11.282200882445494,108.80332053698129
71,Metadata Gradient Boosting,independent_trace_observed_meter,False,23.078582651998182,26.71712805163415,1.080544657485268,-0.3235094764718749,52.27135020332362
71,Ridge,independent_trace_observed_meter,False,24.1234829523967,30.22133534538653,1.2222684409198967,2.703457717986579,75.01396483524019
71,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,6.829366643138128,6.937371285726183,0.2805742992022165,-6.829366643138128,10.001044648473844
71,Single Feasible Projection,independent_trace_observed_meter,False,6.829368852347647,6.937513976220594,0.2805800701612474,-6.829368852347647,10.001035817388626
71,Synthetic Control,independent_trace_observed_meter,False,32.651185434311344,42.10471334029155,1.7028785042641577,6.1542520036086135,92.98247503722432
71,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,6.829368440789088,6.9373728844137545,0.2805743638593649,-6.829368440789088,10.001037372460601
72,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,18.195018509188507,30.921285579111377,2.0706227616164434,11.24072018460134,81.37848832431641
72,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,5.123777059589454,6.5466568123882105,0.43839240039165095,-3.3764998830566615,13.752520465676712
72,Extra Trees,independent_trace_observed_meter,False,20.387940552267565,34.387623917512656,2.3027437400471102,8.002807072474255,115.66098608532981
72,Feasible Quantile Projection,independent_trace_observed_meter,False,1.3287617509144782,1.5513218149119734,0.10388320538389388,-1.193614986060627,4.261779869290551
72,Gradient Boosting,independent_trace_observed_meter,False,16.92859380879078,26.449975246520587,1.771204520249153,7.262652757667172,75.59499128878356
72,High-5-of-10,independent_trace_observed_meter,False,31.319129182394693,54.605114149562624,3.656594159692044,23.06111878976333,119.87766185105643
72,Metadata Gradient Boosting,independent_trace_observed_meter,False,14.91822083151116,24.681891710182008,1.6528060142939176,7.96584254733064,71.19812939203392
72,Ridge,independent_trace_observed_meter,False,18.53553216769467,33.95924979125934,2.274057959372232,14.205066842958349,97.00235955037594
72,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,1.1936126473065234,1.2236711625212924,0.08194230331619536,-1.1936126473065234,1.8844946367684585
72,Single Feasible Projection,independent_trace_observed_meter,False,1.193614986060627,1.2061955977530396,0.08077206406179349,-1.193614986060627,1.6283699671778713
72,Synthetic Control,independent_trace_observed_meter,False,26.85802052460276,44.30037449663845,2.966544309620787,16.29679065007428,111.47055980207611
72,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,1.1936145018257733,1.2236741435086467,0.08194250293597675,-1.1936145018257733,1.884518120971201
73,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,19.371710714185355,31.791361110427683,1.9126540567633141,11.73215998102734,75.7370196899299
73,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,4.9956339948141935,5.926306844209472,0.3565426087869993,-4.751511322387352,13.13257347333433
73,Extra Trees,independent_trace_observed_meter,False,24.74103698515202,40.25388253263563,2.421782177211213,13.04072320994813,111.45990216040448
73,Feasible Quantile Projection,independent_trace_observed_meter,False,3.8416773389468797,5.097003381065628,0.30664947500262446,-1.0719948453967802,15.10164392074069
73,Gradient Boosting,independent_trace_observed_meter,False,19.026739528691515,28.36237128365845,1.706356777449309,7.422272141927601,76.52406435532656
73,High-5-of-10,independent_trace_observed_meter,False,32.11909372971443,54.48496099947458,3.277962252898145,21.372850201599796,116.13399788917015
73,Metadata Gradient Boosting,independent_trace_observed_meter,False,16.56263490674914,27.741076906564683,1.6689780314854294,9.4081069164837,71.14204738051245
73,Ridge,independent_trace_observed_meter,False,22.91781294613188,36.85382915530866,2.2172257927655283,12.577030341792593,93.2558298030469
73,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,4.177838827166921,5.557831178448151,0.3343741185959395,-1.0344283381416544,15.745915102248619
73,Single Feasible Projection,independent_trace_observed_meter,False,4.2729795668448896,5.697443659578156,0.3427735821319789,-1.027374918959448,15.87991132104816
73,Synthetic Control,independent_trace_observed_meter,False,26.231817355464187,42.277949920176965,2.5435555321328884,14.223414880964462,104.5545461994793
73,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,4.176139085662568,5.555010426968496,0.334204414576601,-1.0344301950319221,15.736441573125935
74,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,15.625320838813826,25.569319419290927,1.8351153719779008,10.248964032927326,59.17047643900217
74,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,5.071377227381821,6.6644630397421025,0.47830989826746256,-2.024669352416175,17.153111820375194
74,Extra Trees,independent_trace_observed_meter,False,27.78586218653267,45.073929095800295,3.2349652645326024,15.80482427473661,110.97115444784993
74,Feasible Quantile Projection,independent_trace_observed_meter,False,1.9170611326300027,2.134424027838323,0.1531880563410676,-1.728300562470947,3.7412438110535717
74,Gradient Boosting,independent_trace_observed_meter,False,20.918749477243196,32.919462338934906,2.362636657816147,13.18354567556821,72.47883501745149
74,High-5-of-10,independent_trace_observed_meter,False,32.24623583190437,54.54854338540945,3.9149603023866604,23.491452171529513,119.43301109656002
74,Metadata Gradient Boosting,independent_trace_observed_meter,False,16.70340548384979,28.253301492625113,2.0277453235272827,11.462921380867392,70.82650073571052
74,Ridge,independent_trace_observed_meter,False,25.118893606297483,42.63035279002653,3.0595892849144963,17.994330466039294,98.35106708055676
74,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,2.0854240481630786,2.1998577479806296,0.15788424804291842,-1.7284670158452058,3.3435760739935727
74,Single Feasible Projection,independent_trace_observed_meter,False,2.2654396136403996,2.3578023496596323,0.16921996495071331,-1.7284988342216199,3.343576073993571
74,Synthetic Control,independent_trace_observed_meter,False,21.542434817839464,35.63741826006568,2.557704919486905,11.428354949168936,100.90443164414079
74,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,2.0854142370422237,2.199851105206044,0.15788377128960504,-1.72846738310113,3.343576073993572
75,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,19.440787041961343,28.98237854431316,1.4989786235666747,7.2562308746494875,71.3817773395352
75,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,7.782766576853837,9.103607467030967,0.47084172092904303,-7.782766576853837,18.746577416557123
75,Extra Trees,independent_trace_observed_meter,False,26.201853187532592,39.25494678810862,2.030279399416926,9.30645132712408,103.25941908166598
75,Feasible Quantile Projection,independent_trace_observed_meter,False,4.957447252057488,7.155819965943073,0.3701014789603935,-0.44875289377739236,21.057120954479622
75,Gradient Boosting,independent_trace_observed_meter,False,20.716625456362777,29.191820271142525,1.5098110219814596,5.89295247203341,70.99038218160374
75,High-5-of-10,independent_trace_observed_meter,False,31.48942450026572,49.07888785953345,2.5383770230377447,16.172848725558374,106.26623248270121
75,Metadata Gradient Boosting,independent_trace_observed_meter,False,22.10351242454923,32.08700698263747,1.6595510781721465,8.538447163362022,69.3874819432077
75,Ridge,independent_trace_observed_meter,False,18.57803854714589,30.82039402672156,1.5940414188338832,4.623701061703222,84.69643906763946
75,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,4.873015131337038,7.315757724094236,0.37837351502545313,-0.02860285935225959,21.057094910238753
75,Single Feasible Projection,independent_trace_observed_meter,False,4.923534570593792,7.371664997147724,0.3812650584880075,0.05030609395160823,21.057120954479622
75,Synthetic Control,independent_trace_observed_meter,False,22.963192231453394,33.950185708354596,1.755915325070101,5.711013831129006,104.79490011243584
75,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,4.873016724156589,7.31575958607669,0.3783736113278285,-0.028608890041579738,21.057116368331016
76,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,14.492062816127826,25.272222356195655,1.7250133985292622,8.177557197300713,73.2619541266528
76,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,7.2780459570996765,11.383949865439108,0.7770375620034696,-0.7264062992440903,34.166030459011495
76,Extra Trees,independent_trace_observed_meter,False,28.624160920710082,48.00466268498803,3.2766681598613325,17.44705595714443,116.07760959897246
76,Feasible Quantile Projection,independent_trace_observed_meter,False,2.2121754298638985,3.8622425070448925,0.26362620505308865,-1.0061434484194818,18.24004237298881
76,Gradient Boosting,independent_trace_observed_meter,False,20.346633056694248,33.23367265758138,2.268440416859857,12.062126783711932,82.06583879149578
76,High-5-of-10,independent_trace_observed_meter,False,31.9785412464313,54.64502249602691,3.7299211220919815,22.44627492416228,119.29327650474409
76,Metadata Gradient Boosting,independent_trace_observed_meter,False,16.495543951070935,28.679979358631154,1.957617654905315,10.933462429438517,78.33318997177135
76,Ridge,independent_trace_observed_meter,False,23.520418766949774,40.35433528695769,2.754477547625661,16.27803181601512,98.59947343312561
76,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,1.837978614700265,2.080800037357403,0.1420297706118331,-1.7439432543537652,4.963706033227716
76,Single Feasible Projection,independent_trace_observed_meter,False,1.8850749551428811,2.112552421886535,0.14419710231602642,-1.8825160858380152,4.963701102861062
76,Synthetic Control,independent_trace_observed_meter,False,21.96980493439506,37.984786756164866,2.5927385874949596,10.96700287056073,116.64901571621157
76,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,1.8379813560094713,2.080481113951168,0.1420080017645546,-1.743936443293984,4.963701971052778
77,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,7.468035288006096,18.186851494692284,1.8140232670548513,6.62259017737459,71.35263974033039
77,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,3.983587768981796,8.189865170861024,0.816887187885152,2.9984468403954283,29.22819232856461
77,Extra Trees,independent_trace_observed_meter,False,24.138428159951204,44.07252914892424,4.395955690155286,22.253170952811633,115.31460623039881
77,Feasible Quantile Projection,independent_trace_observed_meter,False,3.3979753817597023,3.7040784147700276,0.3694583655312444,-3.1659156549419887,5.921460936446334
77,Gradient Boosting,independent_trace_observed_meter,False,16.900391760009445,32.34120815721198,3.2258307106630566,16.900391760009445,77.88492446300191
77,High-5-of-10,independent_trace_observed_meter,False,27.785180083300048,52.88707125439842,5.275150446456636,25.3099213574256,117.9544373210809
77,Metadata Gradient Boosting,independent_trace_observed_meter,False,10.438123262898207,22.313516041442593,2.2256319231941575,9.5618626445915,77.44615234999283
77,Ridge,independent_trace_observed_meter,False,13.310858182354739,27.074429399323698,2.7005028818177017,12.775754673843652,96.30998304679395
77,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,3.4439886697181525,3.73045428220893,0.3720891912812037,-3.2119283740487043,5.9214600947079274
77,Single Feasible Projection,independent_trace_observed_meter,False,3.452631155291892,3.7365555134318345,0.3726977504592044,-3.2205714284741784,5.921460936446334
77,Synthetic Control,independent_trace_observed_meter,False,16.404533368501347,32.69231318568791,3.2608512138557706,12.920623025657656,115.0632638010165
77,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,3.443988451218309,3.7304541842766725,0.37208918151308124,-3.211928600595835,5.921460770311309
78,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,14.12822075838826,27.138344390326342,2.8937153641209874,13.566293845992043,72.19116243214363
78,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,3.991281519283955,8.563990896190274,0.9131637390279304,3.163231685880038,33.565226693016996
78,Extra Trees,independent_trace_observed_meter,False,19.260960507552177,36.79959377656598,3.9238779040116496,16.41770939893007,108.72139013563658
78,Feasible Quantile Projection,independent_trace_observed_meter,False,1.1885398987494384,1.634102754015736,0.17424158886911714,-0.43957212048344785,5.888041276452894
78,Gradient Boosting,independent_trace_observed_meter,False,14.46901918397896,28.231139386791444,3.0102382302775834,13.723004147722643,76.71366799300193
78,High-5-of-10,independent_trace_observed_meter,False,26.66307439017659,50.9167970686626,5.429171206992987,24.184332707830002,117.55974202142357
78,Metadata Gradient Boosting,independent_trace_observed_meter,False,12.700773405168228,24.75862309221159,2.639969741925433,12.29150736742441,71.61058837607932
78,Ridge,independent_trace_observed_meter,False,17.98320166419954,34.86390005536952,3.7174781848285092,17.428408073678284,99.35744825515616
78,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,1.4051773047565623,1.716484826134134,0.18302584867466765,-0.4395721193096522,4.545345165117315
78,Single Feasible Projection,independent_trace_observed_meter,False,1.5483325560034211,1.900823152366752,0.20268152991828164,-0.4395721204834478,5.45543213870301
78,Synthetic Control,independent_trace_observed_meter,False,19.387516602964183,39.35947023890009,4.19683316402185,16.679311129495844,114.51724602876288
78,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,1.3877063191360506,1.6965728872772834,0.18090267260427906,-0.43957212024201087,4.523564880359402
79,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,14.707863478229031,22.795267935012742,1.4191997521847755,5.88723419052266,67.67620678898497
79,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,5.331085618855293,6.695854281798684,0.4168740093112991,-4.617956883515361,14.24021371747601
79,Extra Trees,independent_trace_observed_meter,False,24.834917526844485,41.15596204138554,2.562309480045501,14.251000327029312,109.49510584903317
79,Feasible Quantile Projection,independent_trace_observed_meter,False,7.497037946485769,22.043158936459687,1.3723745555077511,5.340911380970933,100.19142713943324
79,Gradient Boosting,independent_trace_observed_meter,False,17.811141020802502,27.498423015861828,1.7120112490382717,6.365640701077432,76.62174332738597
79,High-5-of-10,independent_trace_observed_meter,False,29.961241779524702,49.064479479196756,3.05468210842998,17.500649082259685,117.7843440134767
79,Metadata Gradient Boosting,independent_trace_observed_meter,False,16.62746213643433,27.088105259019702,1.6864654708316937,8.636052909539494,70.25193351610865
79,Ridge,independent_trace_observed_meter,False,13.845858180539501,23.835453040948934,1.4839601423139697,4.226208313593389,88.12123227487459
79,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,7.559255877297391,22.251294057744364,1.3853327411009313,5.406209051133545,100.19140933264782
79,Single Feasible Projection,independent_trace_observed_meter,False,7.615720797488635,22.312263134111625,1.3891285858489744,5.418473943718096,100.19142713943324
79,Synthetic Control,independent_trace_observed_meter,False,23.834829060311662,37.01060674998011,2.304225775170762,10.293306638083717,106.70386026894471
79,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,7.550371536817318,22.24952528342994,1.385222619821556,5.4062089435089895,100.19142329925558
80,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,19.129215074380788,30.23147059595259,1.9261016141013703,10.341080054989286,69.89372154247607
80,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,5.52244400770678,6.946870572472801,0.44259767582674414,-4.2958824168255205,12.871713743731139
80,Extra Trees,independent_trace_observed_meter,False,22.911333354630425,37.710431850501486,2.402599748668361,11.395615756608949,106.28717181941852
80,Feasible Quantile Projection,independent_trace_observed_meter,False,2.8578430892598536,3.3530110572110297,0.21362639269882358,-1.9925341724538619,6.763587066112503
80,Gradient Boosting,independent_trace_observed_meter,False,19.03500776468389,30.07513286070317,1.9161410545165125,9.142322634354475,71.20193866057431
80,High-5-of-10,independent_trace_observed_meter,False,29.218466473353978,47.94828324547708,3.054871758864003,17.5211792185287,108.19497181944767
80,Metadata Gradient Boosting,independent_trace_observed_meter,False,18.710563803938886,29.24425746512441,1.863204481832694,9.39662920031661,68.02513557049141
80,Ridge,independent_trace_observed_meter,False,23.71523668401789,38.24149964688213,2.4364350375127932,13.1216209532582,92.7665515410798
80,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,2.520462280411146,2.75771521537244,0.17569901903058233,-1.9664151372822132,4.843996239315869
80,Single Feasible Projection,independent_trace_observed_meter,False,2.6244194358526824,2.8262876037628826,0.18006788979201,-1.9615126392057782,4.843994384370543
80,Synthetic Control,independent_trace_observed_meter,False,22.484294917917172,34.74203081755501,2.213477555531523,9.185163547853039,103.88255350643155
80,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,2.5204584777046017,2.758345266898472,0.17573916075168736,-1.9664174783455242,4.843994711009165
81,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,19.122665923912162,24.32749905747441,1.1254133882140644,1.1661205079815673,66.3605746779455
81,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,10.109050790946728,11.170214644417518,0.5167448195292363,-10.109050790946728,17.120219010387956
81,Extra Trees,independent_trace_observed_meter,False,32.03249452917727,44.05403788669597,2.037981953074809,5.342777063568633,107.45808168321986
81,Feasible Quantile Projection,independent_trace_observed_meter,False,9.311590820178868,18.74562854293328,0.8671907162698288,3.690039688989318,60.203418599641836
81,Gradient Boosting,independent_trace_observed_meter,False,23.368174690423295,29.740373380693228,1.3758181346156053,1.8392055651505235,74.34109814676344
81,High-5-of-10,independent_trace_observed_meter,False,33.19048289595807,48.83249892788764,2.259038133905866,13.368782745785138,110.43341744125017
81,Metadata Gradient Boosting,independent_trace_observed_meter,False,21.497940355703275,29.288206119092596,1.3549004443624801,3.1970000118427433,71.46897836163066
81,Ridge,independent_trace_observed_meter,False,23.43152560724044,36.12292385400953,1.671081027716623,7.737150415272898,89.24459415577378
81,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,9.575542965822644,19.16514068006536,0.8865977492135494,3.6992095372898257,60.20336773062802
81,Single Feasible Projection,independent_trace_observed_meter,False,9.614231414557395,19.214647569602846,0.8888879853024582,3.6900396889893177,60.203418599641836
81,Synthetic Control,independent_trace_observed_meter,False,31.922607940918073,46.17821738691457,2.136248529629516,11.850096860373478,111.20541718610585
81,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,9.58350120263352,19.18930208868962,0.8877154790993717,3.7071664324922944,60.20340964208158
82,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,20.68421256049143,34.3827408111757,2.2216065960470486,13.131452018215562,76.97456220875812
82,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,4.92413746934824,5.472929026119169,0.3536278649482084,-3.9100029422959532,9.153961514814215
82,Extra Trees,independent_trace_observed_meter,False,25.28560078827836,40.99844664409235,2.6490738476146523,10.74788088757908,106.72012239227456
82,Feasible Quantile Projection,independent_trace_observed_meter,False,3.120907706966486,3.7064897633489635,0.23949114911049907,-1.8034858583736486,8.481845133524184
82,Gradient Boosting,independent_trace_observed_meter,False,20.731143914104667,31.361672142190766,2.026403249141485,8.879677015181358,77.99890663010736
82,High-5-of-10,independent_trace_observed_meter,False,30.825207691303042,49.477539248353345,3.1969419818501046,17.40488067411345,112.71295756156123
82,Metadata Gradient Boosting,independent_trace_observed_meter,False,18.766372361719277,30.981487953593263,2.0018380259750272,11.635630413673304,74.27434221307931
82,Ridge,independent_trace_observed_meter,False,24.099083308622816,43.76055193058141,2.8275445331583127,19.37156786291808,93.81837530496149
82,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,2.8865841235663705,3.6340948196108216,0.2348134218341199,-1.8034812240226075,14.392848149839814
82,Single Feasible Projection,independent_trace_observed_meter,False,3.004272795777287,3.9583729098537948,0.25576632806674826,-1.803485858373649,16.275787579401506
82,Synthetic Control,independent_trace_observed_meter,False,29.313834404128844,46.70342974637368,3.017695655863445,16.184887266804473,111.45954487766589
82,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,2.8865796492064897,3.6340778065396275,0.2348123225514481,-1.8034849297008437,14.392713004513674
83,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,13.793410895264635,27.080283870703685,3.0958472539566557,13.385521153573112,77.1299880594722
83,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,9.209241920316092,18.505283795850946,2.1155439986008195,8.290290950046998,55.720664370431486
83,Extra Trees,independent_trace_observed_meter,False,22.508155855981457,43.68571344281848,4.994197869003824,19.846683909064225,117.30989438430737
83,Feasible Quantile Projection,independent_trace_observed_meter,False,1.2815836539452539,1.5566814763063146,0.1779615050092482,-0.7525585546959301,4.545278014908787
83,Gradient Boosting,independent_trace_observed_meter,False,12.76937204066991,25.744250468388675,2.9431104747005894,11.1727982517255,82.09872751435222
83,High-5-of-10,independent_trace_observed_meter,False,30.429169303969672,55.92155490232322,6.393012459098903,25.78964866091919,119.82166794719129
83,Metadata Gradient Boosting,independent_trace_observed_meter,False,12.070484578638037,24.366334150268735,2.785585595345518,11.697948425503778,79.12189574969346
83,Ridge,independent_trace_observed_meter,False,20.685069686359054,37.54115429257793,4.291745241000698,20.681249131697573,98.59846738196455
83,Risk-Constrained Convex Verifier,independent_trace_observed_meter,False,1.0762458660030862,1.1207530202264242,0.12812569382942157,-0.8698924670892809,1.9760003534321218
83,Single Feasible Projection,independent_trace_observed_meter,False,1.1225570567698389,1.163748399794616,0.1330409719854608,-0.892265995639551,2.359002948895837
83,Synthetic Control,independent_trace_observed_meter,False,17.380279311925527,34.44348957004995,3.937616869573569,14.395025730718334,111.78923691057118
83,Tail-Risk Feasible Counterfactual,independent_trace_observed_meter,False,1.0722318155442945,1.1148230836728215,0.12744777708810304,-0.8696463339904641,1.915713675672519
84,Ex-post Metadata Gradient Boosting,independent_trace_observed_meter,False,9.915192554197091,22.3343870291152,2.1917331701617586,9.120888036651941,79.27278258952995
84,Ex-post Quantile Gradient Boosting,independent_trace_observed_meter,False,5.691773654625193,15.244343398469082,1.4959682144043491,3.8663688271395564,57.15467133826698
84,Extra Trees,independent_trace_observed_meter,False,20.952968283313048,39.25553016560209,3.8522502302873405,17.631934109768352,115.81376049878153
84,Feasible Quantile Projection,independent_trace_observed_meter,False,2.834501774203493,2.969145426445957,0.29137018668532894,-2.834501774203493,4.661607393942186
84,Gradient Boosting,independent_trace_observed_meter,False,15.105093108794028,28.486009652227608,2.7954083610598492,14.316856700728458,79.37981741726054
84,High-5-of-10,independent_trace_observed_meter,False,28.450331024502496,51.86793753218265,5.089939518329657,22.241786547483528,118.35380041957245
84,Metadata Gradient Boosting,independent_trace_observed_meter,False,12.797774072292945,25.802478964764365,2.532066313069326,12.643774159295493,77.98314654616543
