network,load_multiplier,day,mechanism,baseline_quality,payment_usd,realized_grid_value_usd,absolute_error_usd,normalized_absolute_error,overpayment_usd,congested_interval_share,native_max_line_loading,native_congested_lines,peak_dc_penetration_of_native_load,thermal_rating_normalization_factor,selected_critical_line,data_center_bus_indices_zero_based,settlement_schema_version,settlement_generator_segments,evaluation_generator_segments,estimator_checksum,checkpoint_schema_version,panel_checksum
PGLib IEEE 118-bus,0.9,74,Nodal exact net value,Risk-Constrained Convex Verifier,-0.0007714279054198,419.8059799648509,419.8067513927562,1.0000018375819837,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Uniform gross,Trace-Anchored Reference,1065.06063030737,-15.63708687827966,1080.6977171856497,69.11119223151265,1080.6977171856497,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Nodal gross,Trace-Anchored Reference,1065.0495359188928,-15.63708687827966,1080.6866227971725,69.11048273948491,1080.6866227971725,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Uniform signed net,Trace-Anchored Reference,-12.540783434985016,-15.63708687827966,3.0963034432946444,0.1980102475222219,3.0963034432946444,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Nodal signed linear,Trace-Anchored Reference,-12.546104604781943,-15.63708687827966,3.0909822734977155,0.1976699558912839,3.0909822734977155,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Nodal exact net value,Trace-Anchored Reference,-13.268443795670464,-15.63708687827966,2.3686430826091964,0.1514759814949487,2.3686430826091964,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Uniform gross,Risk-Constrained Convex Verifier,850.0755423730512,-15.63708687827966,865.7126292513309,55.36278182695457,865.7126292513309,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Nodal gross,Risk-Constrained Convex Verifier,850.0608159073371,-15.63708687827966,865.6979027856167,55.36184006166102,865.6979027856167,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Uniform signed net,Risk-Constrained Convex Verifier,8.953755697144857e-14,-15.63708687827966,15.63708687827975,1.0000000000000058,15.63708687827975,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Nodal signed linear,Risk-Constrained Convex Verifier,-0.002280015892793,-15.63708687827966,15.634806862386869,0.9998541917743028,15.634806862386869,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,75,Nodal exact net value,Risk-Constrained Convex Verifier,-0.0022800158840254,-15.63708687827966,15.634806862395637,0.9998541917748636,15.634806862395637,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Uniform gross,Trace-Anchored Reference,722.6320845079736,458.0971280241392,264.5349564838343,0.5774647783207555,264.5349564838343,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Nodal gross,Trace-Anchored Reference,722.6262091931071,458.0971280241392,264.5290811689679,0.5774519528422554,264.5290811689679,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Uniform signed net,Trace-Anchored Reference,461.6595090673149,458.0971280241392,3.5623810431756056,0.0077764753918908,3.5623810431756056,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Nodal signed linear,Trace-Anchored Reference,461.6573221626023,458.0971280241392,3.560194138463089,0.00777170150317,3.560194138463089,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Nodal exact net value,Trace-Anchored Reference,461.6573221626022,458.0971280241392,3.5601941384629754,0.0077717015031698,3.5601941384629754,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Uniform gross,Risk-Constrained Convex Verifier,415.00206740876007,458.0971280241392,43.09506061537917,0.0940740685305241,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Nodal gross,Risk-Constrained Convex Verifier,414.9957350842575,458.0971280241392,43.10139293988175,0.0940878916350912,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Uniform signed net,Risk-Constrained Convex Verifier,0.0,458.0971280241392,458.0971280241392,1.0,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Nodal signed linear,Risk-Constrained Convex Verifier,-0.0009803981909941,458.0971280241392,458.0981084223303,1.0000021401535415,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,76,Nodal exact net value,Risk-Constrained Convex Verifier,-0.0009803981956792,458.0971280241392,458.0981084223349,1.000002140153552,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Uniform gross,Trace-Anchored Reference,834.3061714700359,781.6115581536142,52.69461331642174,0.067417904413928,52.69461331642174,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Nodal gross,Trace-Anchored Reference,834.3074246708475,781.6115581536142,52.6958665172333,0.067419507768943,52.6958665172333,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Uniform signed net,Trace-Anchored Reference,788.5430205780862,781.6115581536142,6.931462424471988,0.0088681677646196,6.931462424471988,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Nodal signed linear,Trace-Anchored Reference,788.5444543758927,781.6115581536142,6.932896222278487,0.0088700021768561,6.932896222278487,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Nodal exact net value,Trace-Anchored Reference,788.5444543759222,781.6115581536142,6.932896222308045,0.0088700021768939,6.932896222308045,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Uniform gross,Risk-Constrained Convex Verifier,89.65703163860995,781.6115581536142,691.9545265150042,0.8852920856871602,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Nodal gross,Risk-Constrained Convex Verifier,89.65661017251863,781.6115581536142,691.9549479810955,0.8852926249142058,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Uniform signed net,Risk-Constrained Convex Verifier,-8.674804941432532e-15,781.6115581536142,781.6115581536142,1.0,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Nodal signed linear,Risk-Constrained Convex Verifier,-6.525322467174077e-05,781.6115581536142,781.6116234068388,1.000000083485491,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,77,Nodal exact net value,Risk-Constrained Convex Verifier,-6.525320350192487e-05,781.6115581536142,781.6116234068177,1.000000083485464,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Uniform gross,Trace-Anchored Reference,362.3938403699005,106.5837709098014,255.8100694600991,2.400084621481289,255.8100694600991,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Nodal gross,Trace-Anchored Reference,362.393377703957,106.5837709098014,255.80960679415563,2.4000802806145742,255.80960679415563,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Uniform signed net,Trace-Anchored Reference,107.627337367317,106.5837709098014,1.0435664575156238,0.0097910446272234,1.0435664575156238,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Nodal signed linear,Trace-Anchored Reference,107.62750074615096,106.5837709098014,1.0437298363495842,0.0097925774950565,1.0437298363495842,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Nodal exact net value,Trace-Anchored Reference,107.62750074615178,106.5837709098014,1.0437298363503942,0.0097925774950641,1.0437298363503942,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Uniform gross,Risk-Constrained Convex Verifier,197.1540743686716,106.5837709098014,90.57030345887016,0.8497569816282544,90.57030345887016,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Nodal gross,Risk-Constrained Convex Verifier,197.1531475729078,106.5837709098014,90.56937666310642,0.8497482861603062,90.56937666310642,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Uniform signed net,Risk-Constrained Convex Verifier,2.5034175026048194e-14,106.5837709098014,106.58377090980136,0.9999999999999998,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Nodal signed linear,Risk-Constrained Convex Verifier,-0.0001434905768434,106.5837709098014,106.58391440037823,1.000001346270409,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,78,Nodal exact net value,Risk-Constrained Convex Verifier,-0.000143490578921,106.5837709098014,106.58391440038032,1.0000013462704285,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Uniform gross,Trace-Anchored Reference,696.764649937475,-1325.8708620304203,2022.635511967896,1.525514716320456,2022.635511967896,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Nodal gross,Trace-Anchored Reference,696.7581486017727,-1325.8708620304203,2022.6290106321933,1.5255098128748126,2022.6290106321933,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Uniform signed net,Trace-Anchored Reference,-1331.30443875594,-1325.8708620304203,5.433576725519515,0.0040981191163659,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Nodal signed linear,Trace-Anchored Reference,-1331.2979606351369,-1325.8708620304203,5.4270986047163206,0.004093233179893,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Nodal exact net value,Trace-Anchored Reference,-1331.8520724604095,-1325.8708620304203,5.981210429989005,0.0045111561022085,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Uniform gross,Risk-Constrained Convex Verifier,605.5982549810061,-1325.8708620304203,1931.4691170114263,1.4567550825075084,1931.4691170114263,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Nodal gross,Risk-Constrained Convex Verifier,605.5889562747102,-1325.8708620304203,1931.4598183051307,1.4567480692254746,1931.4598183051307,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Uniform signed net,Risk-Constrained Convex Verifier,9.542505655427895e-14,-1325.8708620304203,1325.8708620304203,1.0,1325.8708620304203,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Nodal signed linear,Risk-Constrained Convex Verifier,-0.0014396664186993,-1325.8708620304203,1325.8694223640018,0.9999989141729712,1325.8694223640018,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,79,Nodal exact net value,Risk-Constrained Convex Verifier,-0.0014396664191735,-1325.8708620304203,1325.8694223640014,0.9999989141729708,1325.8694223640014,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Uniform gross,Trace-Anchored Reference,844.1930035622165,477.2561929081349,366.9368106540817,0.7688466197120922,366.9368106540817,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Nodal gross,Trace-Anchored Reference,844.1873604213904,477.2561929081349,366.9311675132556,0.7688347955788281,366.9311675132556,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Uniform signed net,Trace-Anchored Reference,480.7152575238857,477.2561929081349,3.45906461575089,0.0072478150459887,3.45906461575089,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Nodal signed linear,Trace-Anchored Reference,480.7129012676145,477.2561929081349,3.4567083594796486,0.0072428779570494,3.4567083594796486,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Nodal exact net value,Trace-Anchored Reference,480.6889585390745,477.2561929081349,3.4327656309396843,0.0071927105021357,3.4327656309396843,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Uniform gross,Risk-Constrained Convex Verifier,475.3253257831973,477.2561929081349,1.9308671249374925,0.0040457665162433,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Nodal gross,Risk-Constrained Convex Verifier,475.3196364136228,477.2561929081349,1.9365564945120468,0.004057687513098,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Uniform signed net,Risk-Constrained Convex Verifier,-2.511301812988528e-15,477.2561929081349,477.2561929081349,1.0,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Nodal signed linear,Risk-Constrained Convex Verifier,-0.0008808530953201,477.2561929081349,477.2570737612302,1.0000018456609017,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,80,Nodal exact net value,Risk-Constrained Convex Verifier,-0.0008808531056274,477.2561929081349,477.25707376124046,1.0000018456609232,0.0,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,81,Uniform gross,Trace-Anchored Reference,1306.1526837154329,-915.1143511260487,2221.2670348414817,2.4273108951992843,2221.2670348414817,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,81,Nodal gross,Trace-Anchored Reference,1306.1394173172964,-915.1143511260487,2221.253768443345,2.427296398215252,2221.253768443345,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,81,Uniform signed net,Trace-Anchored Reference,-906.2672080571602,-915.1143511260487,8.847143068888613,0.0096678005956328,8.847143068888613,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,81,Nodal signed linear,Trace-Anchored Reference,-906.2802901303148,-915.1143511260487,8.834060995734035,0.0096535050344951,8.834060995734035,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
PGLib IEEE 118-bus,0.9,81,Nodal exact net value,Trace-Anchored Reference,-909.2937590145376,-915.1143511260487,5.82059211151136,0.0063605079565729,5.82059211151136,0.0,0.954891693307993,0,0.06,1.0,140,14;41;79;115,6,10,40,2b6a85460913ed59818c8a4c066da4c062867b60b9a59affdbd1748303e08b4d,2,5fd0601b6060b332376803467c1da7f5cdfe68f512ac83c7e13d8a93746a60e1
