assignment_id,region_to_bus_mapping,peak_dc_penetration,day,peak_event_slot,counterfactual_method,payment_usd,realized_value_usd,absolute_error_usd,overpayment_usd,maximum_line_loading,data_center_lmp_spread_usd_per_mwh,dc_power_scale,schema_version,profile_checksum
5,15-116-80-42,0.03,85,66,Feasible Quantile Projection,0.0,-116.52620099730848,116.52620099730848,116.52620099730848,0.9044675169229975,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,85,66,Risk-Constrained Convex Verifier,0.0,-116.52620099730848,116.52620099730848,116.52620099730848,0.9044675169229975,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,85,66,Single Feasible Projection,0.0,-116.52620099730848,116.52620099730848,116.52620099730848,0.9044675169229975,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,85,66,Trace-Anchored Reference,-116.5808947724654,-116.52620099730848,0.05469377515692031,0.0,0.9041417852430165,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,86,64,Feasible Quantile Projection,0.0,14.568157292960677,14.568157292960677,0.0,0.9041406142984568,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,86,64,Risk-Constrained Convex Verifier,1.1267216194682987,14.568157292960677,13.441435673492379,0.0,0.9041391626087374,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,86,64,Single Feasible Projection,2.4665391547605395,14.568157292960677,12.101618138200138,0.0,0.9041393602762753,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,86,64,Trace-Anchored Reference,14.582909539087268,14.568157292960677,0.014752246126590762,0.014752246126590762,0.9041470239431416,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,87,68,Feasible Quantile Projection,6.095749808540859,28.072129137421143,21.976379328880284,0.0,0.9007083767024969,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,87,68,Risk-Constrained Convex Verifier,-2.250116912626254,28.072129137421143,30.322246050047397,0.0,0.9007044159317077,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,87,68,Single Feasible Projection,-7.275957614183426e-12,28.072129137421143,28.07212913742842,0.0,0.9007062945373864,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,87,68,Trace-Anchored Reference,27.941191361518577,28.072129137421143,0.1309377759025665,0.0,0.9007359533090947,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,88,68,Feasible Quantile Projection,0.0,26.197954104871314,26.197954104871314,0.0,0.9005481003479571,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,88,68,Risk-Constrained Convex Verifier,0.0,26.197954104871314,26.197954104871314,0.0,0.9005481003479571,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,88,68,Single Feasible Projection,0.0,26.197954104871314,26.197954104871314,0.0,0.9005481003479571,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,88,68,Trace-Anchored Reference,26.079957636429754,26.197954104871314,0.11799646844156086,0.0,0.9005706331594163,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,89,66,Feasible Quantile Projection,-13.472712586575653,-48.95755670499784,35.48484411842219,35.48484411842219,0.9040642868438227,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,89,66,Risk-Constrained Convex Verifier,-19.683431887897314,-48.95755670499784,29.274124817100528,29.274124817100528,0.9040597729900148,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,89,66,Single Feasible Projection,-19.683431887897314,-48.95755670499784,29.274124817100528,29.274124817100528,0.9040597729900148,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,89,66,Trace-Anchored Reference,-49.109068269441195,-48.95755670499784,0.15151156444335356,0.0,0.9040567332730263,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,90,66,Feasible Quantile Projection,-7.275957614183426e-12,0.0,7.275957614183426e-12,0.0,0.9040521607718898,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,90,66,Risk-Constrained Convex Verifier,-7.275957614183426e-12,0.0,7.275957614183426e-12,0.0,0.9040521607718898,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,90,66,Single Feasible Projection,-7.275957614183426e-12,0.0,7.275957614183426e-12,0.0,0.9040521607718898,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,90,66,Trace-Anchored Reference,-7.275957614183426e-12,0.0,7.275957614183426e-12,0.0,0.9040521607718898,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,91,67,Feasible Quantile Projection,0.0,-234.95709548511513,234.95709548511513,234.95709548511513,0.9042197573035927,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,91,67,Risk-Constrained Convex Verifier,-2.729533075551444,-234.95709548511513,232.2275624095637,232.2275624095637,0.9042176369293413,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,91,67,Single Feasible Projection,0.0,-234.95709548511513,234.95709548511513,234.95709548511513,0.9042197573035927,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,91,67,Trace-Anchored Reference,-235.09530048370652,-234.95709548511513,0.1382049985913909,0.0,0.9041449009584762,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,92,69,Feasible Quantile Projection,-19.3350628955086,-64.95303876564867,45.61797587014007,45.61797587014007,0.900405495952315,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,92,69,Risk-Constrained Convex Verifier,-14.984536753727298,-64.95303876564867,49.96850201192137,49.96850201192137,0.9004169081463727,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,92,69,Single Feasible Projection,-14.984536753727298,-64.95303876564867,49.96850201192137,49.96850201192137,0.9004169081463727,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,92,69,Trace-Anchored Reference,-64.61475680319563,-64.95303876564867,0.33828196245303843,0.33828196245303843,0.900380164492365,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,93,70,Feasible Quantile Projection,-14.064088397666637,-25.258143621496856,11.194055223830219,11.194055223830219,0.9003719787206591,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,93,70,Risk-Constrained Convex Verifier,-15.65479796440195,-25.258143621496856,9.603345657094906,9.603345657094906,0.9003741841802918,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,93,70,Single Feasible Projection,-15.65479796440195,-25.258143621496856,9.603345657094906,9.603345657094906,0.9003741841802918,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,93,70,Trace-Anchored Reference,-25.126950867554115,-25.258143621496856,0.13119275394274155,0.13119275394274155,0.9003733207470503,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,94,65,Feasible Quantile Projection,-7.275957614183426e-12,30.928307060872612,30.928307060879888,0.0,0.9040365671725329,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,94,65,Risk-Constrained Convex Verifier,-7.275957614183426e-12,30.928307060872612,30.928307060879888,0.0,0.9040365671725329,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,94,65,Single Feasible Projection,-7.275957614183426e-12,30.928307060872612,30.928307060879888,0.0,0.9040365671725329,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,94,65,Trace-Anchored Reference,31.04201072910655,30.928307060872612,0.11370366823393852,0.11370366823393852,0.9040524232838592,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,95,64,Feasible Quantile Projection,-34.332773409827496,-191.6635253408167,157.3307519309892,157.3307519309892,0.9040680886416195,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,95,64,Risk-Constrained Convex Verifier,-34.35104261309607,-191.6635253408167,157.31248272772064,157.31248272772064,0.9040663286507855,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,95,64,Single Feasible Projection,-34.35104261309607,-191.6635253408167,157.31248272772064,157.31248272772064,0.9040663286507855,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,95,64,Trace-Anchored Reference,-191.99527776554896,-191.6635253408167,0.3317524247322581,0.0,0.904071893053001,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,96,64,Feasible Quantile Projection,-2.2749850540130865,15.046756358584389,17.321741412597476,0.0,0.9040615396497366,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,96,64,Risk-Constrained Convex Verifier,-6.548673305384,15.046756358584389,21.59542966396839,0.0,0.9040494797873126,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,96,64,Single Feasible Projection,-6.548673305384,15.046756358584389,21.59542966396839,0.0,0.9040494797873126,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,96,64,Trace-Anchored Reference,15.101140210339508,15.046756358584389,0.054383851755119395,0.054383851755119395,0.9040540599397495,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,97,67,Feasible Quantile Projection,-1.4730366057920037,2.3706742468857556,3.8437108526777592,0.0,0.9040370288595498,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,97,67,Risk-Constrained Convex Verifier,7.275957614183426e-12,2.3706742468857556,2.3706742468784796,0.0,0.9040372461813206,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,97,67,Single Feasible Projection,7.275957614183426e-12,2.3706742468857556,2.3706742468784796,0.0,0.9040372461813206,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,97,67,Trace-Anchored Reference,2.379762176075019,2.3706742468857556,0.009087929189263377,0.009087929189263377,0.9040428283993427,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,98,66,Feasible Quantile Projection,7.275957614183426e-12,8.148116572738218,8.148116572730942,0.0,0.9040459389382094,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,98,66,Risk-Constrained Convex Verifier,7.275957614183426e-12,8.148116572738218,8.148116572730942,0.0,0.9040459389382094,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,98,66,Single Feasible Projection,7.275957614183426e-12,8.148116572738218,8.148116572730942,0.0,0.9040459389382094,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,98,66,Trace-Anchored Reference,8.179352203915187,8.148116572738218,0.031235631176969036,0.031235631176969036,0.9040500326380831,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,99,69,Feasible Quantile Projection,0.0,7.98834814185102,7.98834814185102,0.0,0.900353975762945,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,99,69,Risk-Constrained Convex Verifier,0.0,7.98834814185102,7.98834814185102,0.0,0.900353975762945,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,99,69,Single Feasible Projection,0.0,7.98834814185102,7.98834814185102,0.0,0.900353975762945,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,99,69,Trace-Anchored Reference,7.94686913494661,7.98834814185102,0.0414790069044102,0.0,0.9003630760516211,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,100,67,Feasible Quantile Projection,-3.763383082499786,11.210032517185027,14.973415599684813,0.0,0.9040476055779066,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,100,67,Risk-Constrained Convex Verifier,-2.7365521105457447,11.210032517185027,13.946584627730772,0.0,0.9040505031781821,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,100,67,Single Feasible Projection,-2.7365521105457447,11.210032517185027,13.946584627730772,0.0,0.9040505031781821,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,100,67,Trace-Anchored Reference,11.253005937847774,11.210032517185027,0.04297342066274723,0.04297342066274723,0.9040445543108336,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,101,70,Feasible Quantile Projection,-67.49295475576946,-411.20409054531774,343.7111357895483,343.7111357895483,0.9153074740798564,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,101,70,Risk-Constrained Convex Verifier,-109.92159532273217,-411.20409054531774,301.28249522258557,301.28249522258557,0.9048343709099251,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,101,70,Single Feasible Projection,-103.57523275296262,-411.20409054531774,307.6288577923551,307.6288577923551,0.9064167581856729,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,101,70,Trace-Anchored Reference,-411.4150885384952,-411.20409054531774,0.21099799317744328,0.0,0.9004743557869674,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,102,71,Feasible Quantile Projection,10.630674660438672,-203.05055819560948,213.68123285604815,213.68123285604815,0.9007101377354988,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,102,71,Risk-Constrained Convex Verifier,-4.92132247601694,-203.05055819560948,198.12923571959254,198.12923571959254,0.9006924079639627,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,102,71,Single Feasible Projection,-2.6016334107262082,-203.05055819560948,200.44892478488327,200.44892478488327,0.900694344654908,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,102,71,Trace-Anchored Reference,-202.0215947311881,-203.05055819560948,1.0289634644213947,1.0289634644213947,0.9003647247681917,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,103,71,Feasible Quantile Projection,-21.084417639358435,-197.67992060825782,176.59550296889938,176.59550296889938,0.9008903086719342,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,103,71,Risk-Constrained Convex Verifier,-28.44244052607246,-197.67992060825782,169.23748008218536,169.23748008218536,0.9008667805156066,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,103,71,Single Feasible Projection,-23.5737538557878,-197.67992060825782,174.10616675247002,174.10616675247002,0.9008754613193865,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,103,71,Trace-Anchored Reference,-196.6804289206484,-197.67992060825782,0.9994916876094067,0.9994916876094067,0.9003754505106746,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,104,65,Feasible Quantile Projection,0.0,15.079348950057465,15.079348950057465,0.0,0.9040367404752154,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,104,65,Risk-Constrained Convex Verifier,0.0,15.079348950057465,15.079348950057465,0.0,0.9040367404752154,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,104,65,Single Feasible Projection,0.0,15.079348950057465,15.079348950057465,0.0,0.9040367404752154,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,104,65,Trace-Anchored Reference,15.137155312782852,15.079348950057465,0.05780636272538686,0.05780636272538686,0.9040425755698532,0.0,0.3285838364267821,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,105,69,Feasible Quantile Projection,-11.874516906478675,-77.65147485482157,65.7769579483429,65.7769579483429,0.9004093756888905,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
5,15-116-80-42,0.03,105,69,Risk-Constrained Convex Verifier,-10.937006438885874,-77.65147485482157,66.7144684159357,66.7144684159357,0.9004152467932537,0.0,0.3354293330190068,2,00b2b6810c5517a4a50571c6722543ec3034b4cb01a6ee7bfd452bd8e286487e
