day,conversion_scenario,conversion_scale_factor,event_slot,counterfactual_method,settlement_payment_usd,independent_realized_value_usd,absolute_error_usd,overpayment_usd,maximum_post_contingency_loading,credible_line_contingencies,evaluation_schema_version,certified_checksum,payment_evaluation_profile_checksum,certificate_used_scale
82,heldout-interior-high,1.2,65,Feasible Quantile Projection,-8.319463926251046,61.06188977545753,69.38135370170858,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,65,Single Feasible Projection,22.895135907929216,61.06188977545753,38.166753867528314,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,65,Risk-Constrained Convex Verifier,22.311889478427474,61.06188977545753,38.750000297030056,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,65,Payment-Certified N-1 Verifier,21.27689798658139,61.06188977545753,39.78499178887614,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,66,Feasible Quantile Projection,-7.5555881687032524,44.190893337095986,51.74648150579924,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,66,Single Feasible Projection,19.09860345006382,44.190893337095986,25.092289887032166,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,66,Risk-Constrained Convex Verifier,7.596124519930527,44.190893337095986,36.59476881716546,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,66,Payment-Certified N-1 Verifier,-12.786604185901524,44.190893337095986,56.97749752299751,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,67,Feasible Quantile Projection,-11.233591714355498,-20.87187121453644,9.638279500180943,9.638279500180943,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,67,Single Feasible Projection,-3.6743907765285257,-20.87187121453644,17.197480438007915,17.197480438007915,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,67,Risk-Constrained Convex Verifier,-9.478038970324633,-20.87187121453644,11.393832244211808,11.393832244211808,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,67,Payment-Certified N-1 Verifier,-19.762929795107993,-20.87187121453644,1.1089414194284473,1.1089414194284473,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,68,Feasible Quantile Projection,-13.551024300195422,-24.56486475224665,11.013840452051227,11.013840452051227,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,68,Single Feasible Projection,4.812431220931103,-24.56486475224665,29.377295973177752,29.377295973177752,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,68,Risk-Constrained Convex Verifier,-5.407895878577619,-24.56486475224665,19.15696887366903,19.15696887366903,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,68,Payment-Certified N-1 Verifier,-23.539076623004803,-24.56486475224665,1.025788129241846,1.025788129241846,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,69,Feasible Quantile Projection,-10.269833282709442,-20.075701365469286,9.805868082759844,9.805868082759844,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,69,Single Feasible Projection,-8.982220270154357,-20.075701365469286,11.093481095314928,11.093481095314928,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,69,Risk-Constrained Convex Verifier,-12.584992655138194,-20.075701365469286,7.490708710331091,7.490708710331091,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,69,Payment-Certified N-1 Verifier,-18.96675994841462,-20.075701365469286,1.108941417054666,1.108941417054666,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,70,Feasible Quantile Projection,-10.998187312403388,-20.359663340706902,9.361476028303514,9.361476028303514,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,70,Single Feasible Projection,-19.250721898417396,-20.359663340706902,1.108941442289506,1.108941442289506,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,70,Risk-Constrained Convex Verifier,-19.25072121719313,-20.359663340706902,1.1089421235137706,1.1089421235137706,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,70,Payment-Certified N-1 Verifier,-19.250721930693544,-20.359663340706902,1.108941410013358,1.108941410013358,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,71,Feasible Quantile Projection,-7.406158381312707,-13.46968132492475,6.063522943612043,6.063522943612043,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,71,Single Feasible Projection,-12.360739882635244,-13.46968132492475,1.108941442289506,1.108941442289506,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,71,Risk-Constrained Convex Verifier,-12.360739473380818,-13.46968132492475,1.108941851543932,1.108941851543932,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
82,heldout-interior-high,1.2,71,Payment-Certified N-1 Verifier,-12.360739904803268,-13.46968132492475,1.1089414201214822,1.1089414201214822,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,64,Feasible Quantile Projection,-1.6051704598758079,28.288680104269588,29.893850564145396,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,64,Single Feasible Projection,-0.9454647809034213,28.288680104269588,29.23414488517301,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,64,Risk-Constrained Convex Verifier,-0.9454647809034213,28.288680104269588,29.23414488517301,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,64,Payment-Certified N-1 Verifier,-0.9454647898346593,28.288680104269588,29.234144894104247,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,65,Feasible Quantile Projection,-1.7971798080543522,-2.0388837734608387,0.24170396540648653,0.24170396540648653,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,65,Single Feasible Projection,-1.2074750387400854,-2.0388837734608387,0.8314087347207533,0.8314087347207533,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,65,Risk-Constrained Convex Verifier,-1.2074750387400854,-2.0388837734608387,0.8314087347207533,0.8314087347207533,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,65,Payment-Certified N-1 Verifier,-1.207475046725449,-2.0388837734608387,0.8314087267353898,0.8314087267353898,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,66,Feasible Quantile Projection,-0.5375165624791407,-0.8330617043702659,0.29554514189112524,0.29554514189112524,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,66,Single Feasible Projection,-0.38137459250719985,-0.8330617043702659,0.4516871118630661,0.4516871118630661,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,66,Risk-Constrained Convex Verifier,-0.38137459250719985,-0.8330617043702659,0.4516871118630661,0.4516871118630661,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,66,Payment-Certified N-1 Verifier,-0.3813745946226845,-0.8330617043702659,0.4516871097475814,0.4516871097475814,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,67,Feasible Quantile Projection,-1.0143940418165585,-1.289635881774302,0.27524183995774365,0.27524183995774365,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,67,Single Feasible Projection,-0.6735822848604585,-1.289635881774302,0.6160535969138436,0.6160535969138436,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,67,Risk-Constrained Convex Verifier,-0.6735822848604585,-1.289635881774302,0.6160535969138436,0.6160535969138436,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,67,Payment-Certified N-1 Verifier,-0.6735822894734156,-1.289635881774302,0.6160535923008865,0.6160535923008865,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,68,Feasible Quantile Projection,-0.6804889498198463,-0.984084626656113,0.30359567683626665,0.30359567683626665,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,68,Single Feasible Projection,-0.5397527455443196,-0.984084626656113,0.44433188111179334,0.44433188111179334,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,68,Risk-Constrained Convex Verifier,-0.5397527455443196,-0.984084626656113,0.44433188111179334,0.44433188111179334,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,68,Payment-Certified N-1 Verifier,-0.5397527474506205,-0.984084626656113,0.44433187920549244,0.44433187920549244,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,69,Feasible Quantile Projection,-2.2860862478482886,-2.175762059621775,0.1103241882265138,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,69,Single Feasible Projection,-1.2479295480843575,-2.175762059621775,0.9278325115374173,0.9278325115374173,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,69,Risk-Constrained Convex Verifier,-1.2479295405864832,-2.175762059621775,0.9278325190352916,0.9278325190352916,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,69,Payment-Certified N-1 Verifier,-1.2479295621415076,-2.175762059621775,0.9278324974802672,0.9278324974802672,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,70,Feasible Quantile Projection,-0.38764018134861544,-0.7387440518359654,0.3511038704873499,0.3511038704873499,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,70,Single Feasible Projection,-0.23942202813486801,-0.7387440518359654,0.49932202370109735,0.49932202370109735,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,70,Risk-Constrained Convex Verifier,-0.23942203562910436,-0.7387440518359654,0.499322016206861,0.499322016206861,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,70,Payment-Certified N-1 Verifier,-0.23942203013939434,-0.7387440518359654,0.49932202169657103,0.49932202169657103,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,71,Feasible Quantile Projection,0.12829370397230377,-0.44995939857835765,0.5782531025506614,0.5782531025506614,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,71,Single Feasible Projection,-0.32235233414394315,-0.44995939857835765,0.1276070644344145,0.1276070644344145,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,71,Risk-Constrained Convex Verifier,-0.32235233414394315,-0.44995939857835765,0.1276070644344145,0.1276070644344145,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-low,0.8,71,Payment-Certified N-1 Verifier,-0.3223523280430527,-0.44995939857835765,0.12760707053530496,0.12760707053530496,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,64,Feasible Quantile Projection,-2.407755689815531,42.47689269098373,44.88464838079926,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,64,Single Feasible Projection,-1.418197171355132,42.47689269098373,43.895089862338864,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,64,Risk-Constrained Convex Verifier,-1.418197171355132,42.47689269098373,43.895089862338864,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,64,Payment-Certified N-1 Verifier,-1.418197184755627,42.47689269098373,43.89508987573936,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,65,Feasible Quantile Projection,-2.6957697120815283,-3.058325660196715,0.36255594811518677,0.36255594811518677,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,65,Single Feasible Projection,-1.8112125581137661,-3.058325660196715,1.247113102082949,1.247113102082949,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,65,Risk-Constrained Convex Verifier,-1.8112125581137661,-3.058325660196715,1.247113102082949,1.247113102082949,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,65,Payment-Certified N-1 Verifier,-1.8112125700899924,-3.058325660196715,1.2471130901067227,1.2471130901067227,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,66,Feasible Quantile Projection,-0.806274843718711,-1.2495925565563084,0.44331771283759736,0.44331771283759736,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,66,Single Feasible Projection,-0.5720618887626188,-1.2495925565563084,0.6775306677936896,0.6775306677936896,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,66,Risk-Constrained Convex Verifier,-0.5720618887626188,-1.2495925565563084,0.6775306677936896,0.6775306677936896,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,66,Payment-Certified N-1 Verifier,-0.5720618919349363,-1.2495925565563084,0.6775306646213721,0.6775306646213721,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,67,Feasible Quantile Projection,-1.5215910627230187,-1.9344538226614532,0.41286275993843446,0.41286275993843446,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,67,Single Feasible Projection,-1.0103734272888687,-1.9344538226614532,0.9240803953725845,0.9240803953725845,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,67,Risk-Constrained Convex Verifier,-1.0103734272888687,-1.9344538226614532,0.9240803953725845,0.9240803953725845,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,67,Payment-Certified N-1 Verifier,-1.0103734342119424,-1.9344538226614532,0.9240803884495108,0.9240803884495108,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,68,Feasible Quantile Projection,-1.0207334247315885,-1.4761269399859884,0.45539351525439997,0.45539351525439997,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,68,Single Feasible Projection,-0.8096291183173889,-1.4761269399859884,0.6664978216685995,0.6664978216685995,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,68,Risk-Constrained Convex Verifier,-0.8096291183173889,-1.4761269399859884,0.6664978216685995,0.6664978216685995,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,68,Payment-Certified N-1 Verifier,-0.8096291211768403,-1.4761269399859884,0.6664978188091482,0.6664978188091482,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,69,Feasible Quantile Projection,-3.429129371768795,-3.2631787902228098,0.1659505815459852,0.0,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,69,Single Feasible Projection,-1.8718943221283553,-3.2631787902228098,1.3912844680944545,1.3912844680944545,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,69,Risk-Constrained Convex Verifier,-1.8718943108815438,-3.2631787902228098,1.391284479341266,1.391284479341266,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,69,Payment-Certified N-1 Verifier,-1.8718943432140804,-3.2631787902228098,1.3912844470087293,1.3912844470087293,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
92,heldout-interior-high,1.2,70,Feasible Quantile Projection,-0.5814602720220137,-1.10811607775031,0.5266558057282964,0.5266558057282964,1.0,37,7,ad6fc2ad618ac1a11ad4915a389153bd1e9263de04a1fc0c464078c3226884b3,11cb2d34d6927168c821427910ffba2339fc7e8f8b433f2f70c2f5934f782bdb,False
