day,baseline_quality,allocation_method,participant,participant_bus,participant_payment_usd,oracle_shapley_value_usd,participant_absolute_error_usd,total_payment_usd,estimated_grand_value_usd,realized_grand_value_usd,budget_residual_usd,total_value_error_usd,settlement_schema_version,estimator_checksum
72,Risk-Constrained Convex Verifier,Standalone avoided cost,1,15,621.8602410787134,721.7550559031112,99.89481482439771,-11.578078905979055,-7.949610867395677,279.02877250243546,-3.628468038583378,-290.6068514084145,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Standalone avoided cost,2,42,-633.4383199846925,-591.0727966054312,42.365523379261276,-11.578078905979055,-7.949610867395677,279.02877250243546,-3.628468038583378,-290.6068514084145,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Standalone avoided cost,3,80,0.0,69.67289965958389,69.67289965958389,-11.578078905979055,-7.949610867395677,279.02877250243546,-3.628468038583378,-290.6068514084145,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Standalone avoided cost,4,116,0.0,78.67361354517166,78.67361354517166,-11.578078905979055,-7.949610867395677,279.02877250243546,-3.628468038583378,-290.6068514084145,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Leave-one-out marginal,1,15,625.4887091172968,721.7550559031112,96.26634678581433,-4.321142828812299,-7.949610867395677,279.02877250243546,3.628468038583378,-283.34991533124776,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Leave-one-out marginal,2,42,-629.8098519461091,-591.0727966054312,38.7370553406779,-4.321142828812299,-7.949610867395677,279.02877250243546,3.628468038583378,-283.34991533124776,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Leave-one-out marginal,3,80,0.0,69.67289965958389,69.67289965958389,-4.321142828812299,-7.949610867395677,279.02877250243546,3.628468038583378,-283.34991533124776,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Leave-one-out marginal,4,116,0.0,78.67361354517166,78.67361354517166,-4.321142828812299,-7.949610867395677,279.02877250243546,3.628468038583378,-283.34991533124776,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Exact Shapley net value,1,15,623.6744750980051,721.7550559031112,98.08058080510602,-7.949610867395677,-7.949610867395677,279.02877250243546,0.0,-286.97838336983114,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Exact Shapley net value,2,42,-631.6240859654008,-591.0727966054312,40.55128935996959,-7.949610867395677,-7.949610867395677,279.02877250243546,0.0,-286.97838336983114,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Exact Shapley net value,3,80,0.0,69.67289965958389,69.67289965958389,-7.949610867395677,-7.949610867395677,279.02877250243546,0.0,-286.97838336983114,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
72,Risk-Constrained Convex Verifier,Exact Shapley net value,4,116,0.0,78.67361354517166,78.67361354517166,-7.949610867395677,-7.949610867395677,279.02877250243546,0.0,-286.97838336983114,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Nodal signed linear,1,15,773.8218689269748,774.5405356846342,0.7186667576593209,254.91188357826533,246.2014169576396,246.20141695763954,8.710466620625738,8.710466620625795,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Nodal signed linear,2,42,-640.5385480366908,-648.1501038140916,7.611555777400781,254.91188357826533,246.2014169576396,246.20141695763954,8.710466620625738,8.710466620625795,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Nodal signed linear,3,80,51.119055177062194,50.82149568043678,0.2975594966254107,254.91188357826533,246.2014169576396,246.20141695763954,8.710466620625738,8.710466620625795,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Nodal signed linear,4,116,70.50950751091912,68.98948940666011,1.5200181042590089,254.91188357826533,246.2014169576396,246.20141695763954,8.710466620625738,8.710466620625795,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Standalone avoided cost,1,15,771.3584606798395,774.5405356846342,3.182075004794683,243.28937854458127,246.2014169576396,246.20141695763954,-2.912038413058326,-2.9120384130582693,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Standalone avoided cost,2,42,-649.6976448232599,-648.1501038140916,1.5475410091682988,243.28937854458127,246.2014169576396,246.20141695763954,-2.912038413058326,-2.9120384130582693,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Standalone avoided cost,3,80,51.119055177081464,50.82149568043678,0.2975594966446806,243.28937854458127,246.2014169576396,246.20141695763954,-2.912038413058326,-2.9120384130582693,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Standalone avoided cost,4,116,70.50950751092023,68.98948940666011,1.5200181042601173,243.28937854458127,246.2014169576396,246.20141695763954,-2.912038413058326,-2.9120384130582693,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Leave-one-out marginal,1,15,777.7713859981377,774.5405356846342,3.230850313503538,249.26738736766129,246.2014169576396,246.20141695763954,3.0659704100216914,3.065970410021748,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Leave-one-out marginal,2,42,-646.5487167823158,-648.1501038140916,1.6013870317758574,249.26738736766129,246.2014169576396,246.20141695763954,3.0659704100216914,3.065970410021748,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Leave-one-out marginal,3,80,50.54011839352097,50.82149568043678,0.2813772869158129,249.26738736766129,246.2014169576396,246.20141695763954,3.0659704100216914,3.065970410021748,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Leave-one-out marginal,4,116,67.50459975831836,68.98948940666011,1.484889648341749,249.26738736766129,246.2014169576396,246.20141695763954,3.0659704100216914,3.065970410021748,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Exact Shapley net value,1,15,774.5405356846342,774.5405356846342,0.0,246.20141695763945,246.2014169576396,246.20141695763954,-1.4210854715202004e-13,-8.526512829121202e-14,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Exact Shapley net value,2,42,-648.1501038140916,-648.1501038140916,0.0,246.20141695763945,246.2014169576396,246.20141695763954,-1.4210854715202004e-13,-8.526512829121202e-14,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Exact Shapley net value,3,80,50.82149568043678,50.82149568043678,0.0,246.20141695763945,246.2014169576396,246.20141695763954,-1.4210854715202004e-13,-8.526512829121202e-14,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Trace-Anchored Reference,Exact Shapley net value,4,116,68.98948940666011,68.98948940666011,0.0,246.20141695763945,246.2014169576396,246.20141695763954,-1.4210854715202004e-13,-8.526512829121202e-14,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Risk-Constrained Convex Verifier,Nodal signed linear,1,15,702.3248570659807,774.5405356846342,72.21567861865344,-10.748323832869232,-10.748323832867754,246.20141695763954,-1.4779288903810084e-12,-256.94974079050877,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
73,Risk-Constrained Convex Verifier,Nodal signed linear,2,42,-713.07318089885,-648.1501038140916,64.92307708475835,-10.748323832869232,-10.748323832867754,246.20141695763954,-1.4779288903810084e-12,-256.94974079050877,6,2acbb980472197539a865bdd457b5777669f0ca06cca13f5dfd82a053a2702c2
