day,slot,method,flexible_profile_mw,network_dc_scale,mapped_dc_load_mw,secure_cost_usd_per_interval,max_base_loading,max_postcontingency_loading,credible_contingencies,evaluated_finite_nonislanding_outages,solver_success,post_solution_profile_reoptimization
65,66,Risk-Constrained Convex Verifier,4.085240467375986,0.1573939030950884,4.420445616524431,13268.8121782181,0.7515690166166143,1.000000000000002,37,37,True,False
65,67,Risk-Constrained Convex Verifier,4.20152270328873,0.1573939030950884,4.438747731495362,13268.849636911906,0.7515634128989732,1.0000000000000022,37,37,True,False
65,68,Risk-Constrained Convex Verifier,5.150032152068557,0.1573939030950884,4.58803733576139,13269.49717469939,0.7515272932235214,1.000000000000002,37,37,True,False
65,69,Risk-Constrained Convex Verifier,4.7979458434563025,0.1573939030950884,4.532621097422565,13269.257709121506,0.7515403892042772,1.000000000000002,37,37,True,False
65,70,Risk-Constrained Convex Verifier,3.454638538908217,0.1573939030950884,4.3211927177036,13268.418915902486,0.7515651790736111,1.000000000000002,37,37,True,False
65,71,Risk-Constrained Convex Verifier,2.512577403106021,0.1573939030950884,4.1729180385855,13267.060819023001,0.751580725056157,1.000000000000002,37,37,True,False
65,64,Single Feasible Projection,9.946555879890893,0.1573939030950884,5.342980926571551,13273.214209432379,0.751401237352392,1.0000000000000022,37,37,True,False
65,65,Single Feasible Projection,27.191772996807774,0.1573939030950884,8.057272958325326,13284.65623279451,0.750719568316825,1.0000000000000022,37,37,True,False
65,66,Single Feasible Projection,4.243841762389416,0.1573939030950884,4.445408493382531,13269.155973646892,0.7515914374814736,1.000000000000002,37,37,True,False
65,67,Single Feasible Projection,4.360896034773256,0.1573939030950884,4.463832122186979,13269.182080563176,0.7515854402694572,1.000000000000002,37,37,True,False
65,68,Single Feasible Projection,5.150032152068338,0.1573939030950884,4.588037335761355,13269.721915138502,0.7515550090266342,1.000000000000002,37,37,True,False
65,69,Single Feasible Projection,4.7979458434560875,0.1573939030950884,4.532621097422531,13269.482449560615,0.7515681050073899,1.000000000000002,37,37,True,False
65,70,Single Feasible Projection,3.4546385389080108,0.1573939030950884,4.321192717703567,13268.665007012043,0.7515857123482101,1.000000000000002,37,37,True,False
65,71,Single Feasible Projection,2.512577403105823,0.1573939030950884,4.172918038585468,13267.102241178596,0.7515956965075976,1.000000000000002,37,37,True,False
66,64,Risk-Constrained Convex Verifier,43.322206221571456,0.1573939030950884,10.596104802185577,13295.72277463265,0.7501300939824639,1.000000000000002,37,37,True,False
66,65,Risk-Constrained Convex Verifier,3.9443327299827544,0.1573939030950884,4.398267597759813,13268.687339464741,0.7515706579453769,1.000000000000002,37,37,True,False
66,66,Risk-Constrained Convex Verifier,11.089221323247628,0.1573939030950884,5.522829500633347,13273.476526485501,0.7513196110786519,1.000000000000002,37,37,True,False
66,67,Risk-Constrained Convex Verifier,6.934874108437558,0.1573939030950884,4.86896057768218,13270.709521906094,0.7514555408038655,1.000000000000002,37,37,True,False
66,68,Risk-Constrained Convex Verifier,0.6080001092391205,0.1573939030950884,3.8731491845575072,13265.7879572339,0.7516143497164803,1.0000000000000022,37,37,True,False
66,69,Risk-Constrained Convex Verifier,0.7093146255834908,0.1573939030950884,3.8890954717251383,13265.745940394056,0.7516085237107641,1.000000000000002,37,37,True,False
66,70,Risk-Constrained Convex Verifier,0.26388108830369816,0.1573939030950884,3.81898694872322,13265.5071313787,0.7516174316739955,1.0000000000000022,37,37,True,False
66,71,Risk-Constrained Convex Verifier,0.08272417843194724,0.1573939030950884,3.79047395560586,13265.263043152507,0.7516210229833278,1.000000000000002,37,37,True,False
66,64,Single Feasible Projection,41.25032353198526,0.1573939030950884,10.270003098916455,13294.613519041555,0.7502413303670447,1.0000000000000022,37,37,True,False
66,65,Single Feasible Projection,4.254946729946714,0.1573939030950884,4.447156347570119,13269.126249163872,0.7515863976054292,1.0000000000000022,37,37,True,False
66,66,Single Feasible Projection,11.089221323247367,0.1573939030950884,5.522829500633306,13273.684123600504,0.7513511009481088,1.000000000000002,37,37,True,False
66,67,Single Feasible Projection,6.934874108437327,0.1573939030950884,4.868960577682144,13270.933810703795,0.7514817260726377,1.0000000000000022,37,37,True,False
66,68,Single Feasible Projection,0.6080001092389367,0.1573939030950884,3.8731491845574784,13265.835800001463,0.7516187030423839,1.0000000000000022,37,37,True,False
66,69,Single Feasible Projection,0.7093146255833069,0.1573939030950884,3.88909547172511,13265.762135970686,0.7516122900010312,1.0000000000000022,37,37,True,False
66,70,Single Feasible Projection,0.263881088303517,0.1573939030950884,3.818986948723192,13265.541627853252,0.7516190125014613,1.000000000000002,37,37,True,False
66,71,Single Feasible Projection,0.08272417843176783,0.1573939030950884,3.7904739556058322,13265.26305274211,0.7516217059887076,1.000000000000002,37,37,True,False
67,64,Risk-Constrained Convex Verifier,10.599671262927362,0.1573939030950884,5.445777305879105,13273.205235944151,0.7513209993496426,1.0000000000000022,37,37,True,False
67,65,Risk-Constrained Convex Verifier,2.7698978045114133,0.1573939030950884,4.213418700908689,13267.650393566277,0.751598033384857,1.000000000000002,37,37,True,False
67,66,Risk-Constrained Convex Verifier,2.102515557997231,0.1573939030950884,4.108376804273454,13266.776598073764,0.751597711271201,1.000000000000002,37,37,True,False
67,67,Risk-Constrained Convex Verifier,2.8284612025725115,0.1573939030950884,4.2226362227080365,13267.486184164842,0.7515718737343289,1.0000000000000022,37,37,True,False
67,68,Risk-Constrained Convex Verifier,2.8742131558131963,0.1573939030950884,4.229837301202813,13267.791985962052,0.7515838408330998,1.000000000000002,37,37,True,False
67,69,Risk-Constrained Convex Verifier,2.728069602907329,0.1573939030950884,4.2068351969987745,13267.976563036294,0.7515857111915321,1.000000000000002,37,37,True,False
67,70,Risk-Constrained Convex Verifier,2.5801297013836386,0.1573939030950884,4.1835503584744576,13267.571742803313,0.7515966156600938,1.000000000000002,37,37,True,False
67,71,Risk-Constrained Convex Verifier,0.8234734817430125,0.1573939030950884,3.9070633796689567,13265.830217347882,0.7516054820112257,1.000000000000002,37,37,True,False
67,64,Single Feasible Projection,8.557353219902176,0.1573939030950884,5.124328897725848,13272.04137917549,0.7514236549646882,1.0000000000000022,37,37,True,False
67,65,Single Feasible Projection,3.133753969654908,0.1573939030950884,4.270687442905835,13268.057562950575,0.7516071399052573,1.000000000000002,37,37,True,False
67,66,Single Feasible Projection,2.275367976821684,0.1573939030950884,4.135582721131661,13266.93406384976,0.7516067480776827,1.0000000000000022,37,37,True,False
67,67,Single Feasible Projection,2.8284612025723117,0.1573939030950884,4.222636222708005,13267.587669251934,0.7515876720252288,1.0000000000000022,37,37,True,False
67,68,Single Feasible Projection,2.8742131558129955,0.1573939030950884,4.229837301202781,13267.971839778824,0.7516035389132071,1.0000000000000022,37,37,True,False
67,69,Single Feasible Projection,2.681860602845237,0.1573939030950884,4.19956218212088,13268.206007725334,0.7516061107773164,1.000000000000002,37,37,True,False
67,70,Single Feasible Projection,2.83042710327544,0.1573939030950884,4.222945643492769,13267.91606125862,0.751607527735895,1.000000000000002,37,37,True,False
67,71,Single Feasible Projection,0.8234734817428286,0.1573939030950884,3.9070633796689274,13265.848305558207,0.7516095919456457,1.0000000000000022,37,37,True,False
68,64,Risk-Constrained Convex Verifier,18.347861135005083,0.1573939030950884,6.665295151767251,13278.457251624664,0.7510335441400651,1.000000000000002,37,37,True,False
68,65,Risk-Constrained Convex Verifier,17.889838158492473,0.1573939030950884,6.593205127786701,13278.084993148745,0.7510414142836705,1.0000000000000022,37,37,True,False
68,66,Risk-Constrained Convex Verifier,28.608227767176963,0.1573939030950884,8.280214303191391,13285.41453560455,0.750635404837434,1.0000000000000022,37,37,True,False
68,67,Risk-Constrained Convex Verifier,30.486973306491763,0.1573939030950884,8.575917396546634,13286.692332767532,0.7505655242007081,1.0000000000000022,37,37,True,False
68,68,Risk-Constrained Convex Verifier,17.421135519163673,0.1573939030950884,6.519434189991771,13277.810940515672,0.751060285694057,1.000000000000002,37,37,True,False
68,69,Risk-Constrained Convex Verifier,4.411727662736167,0.1573939030950884,4.471832710512739,13268.824370547361,0.751545749330078,1.000000000000002,37,37,True,False
68,70,Risk-Constrained Convex Verifier,1.7331941929932784,0.1573939030950884,4.050247873139076,13266.667419714275,0.7515965955379798,1.0000000000000022,37,37,True,False
68,71,Risk-Constrained Convex Verifier,16.756444569979173,0.1573939030950884,6.414815887147644,13277.3206161056,0.751087969310633,1.000000000000002,37,37,True,False
68,64,Single Feasible Projection,24.906908670597133,0.1573939030950884,7.697649243980305,13283.138394688882,0.7508164803517342,1.0000000000000022,37,37,True,False
68,65,Single Feasible Projection,17.889838158492157,0.1573939030950884,6.593205127786651,13278.287780473494,0.7510657015428067,1.0000000000000022,37,37,True,False
68,66,Single Feasible Projection,28.60822776717657,0.1573939030950884,8.280214303191329,13285.628623884364,0.7506575993950184,1.000000000000002,37,37,True,False
68,67,Single Feasible Projection,29.635786083444597,0.1573939030950884,8.44194571724657,13286.327500381401,0.750619378982562,1.000000000000002,37,37,True,False
68,68,Single Feasible Projection,18.194876698383364,0.1573939030950884,6.641216334174556,13278.552735869393,0.7510562035862342,1.0000000000000022,37,37,True,False
68,69,Single Feasible Projection,4.489173706562715,0.1573939030950884,4.484022245629873,13269.053094867108,0.7515680152156533,1.000000000000002,37,37,True,False
68,70,Single Feasible Projection,1.7454063208658894,0.1573939030950884,4.052169987610043,13266.756144628038,0.7516073698529226,1.000000000000002,37,37,True,False
68,71,Single Feasible Projection,16.545095870950423,0.1573939030950884,6.38155089049344,13277.38150738088,0.7511213725420411,1.000000000000002,37,37,True,False
69,64,Risk-Constrained Convex Verifier,66.44246303779829,0.1573939030950884,14.235092263052339,13311.23445420353,0.7492068575291794,1.0000000000000022,37,37,True,False
69,65,Risk-Constrained Convex Verifier,46.18700373617227,0.1573939030950884,11.047006464585706,13297.341761149619,0.7500563220314062,1.0000000000000022,37,37,True,False
69,66,Risk-Constrained Convex Verifier,56.07394018628892,0.1573939030950884,12.603149982122664,13303.28897098363,0.7499667707318851,1.000000000000002,37,37,True,False
69,67,Risk-Constrained Convex Verifier,54.42013468468991,0.1573939030950884,12.342851079265866,13301.21549672115,0.7501987340020709,1.0000000000000022,37,37,True,False
69,68,Risk-Constrained Convex Verifier,45.50821570272862,0.1573939030950884,10.94016936662777,13295.94536894516,0.7502139037173231,1.000000000000002,37,37,True,False
69,69,Risk-Constrained Convex Verifier,56.28318658193679,0.1573939030950884,12.636084089042262,13302.0721126661,0.7502969067900076,1.000000000000002,37,37,True,False
69,70,Risk-Constrained Convex Verifier,41.52758668926651,0.1573939030950884,10.313642629425418,13295.15379234406,0.7502058427872587,1.000000000000002,37,37,True,False
69,71,Risk-Constrained Convex Verifier,33.99452843830851,0.1573939030950884,9.127985189064477,13288.768869947939,0.7505224875924218,1.0000000000000022,37,37,True,False
69,64,Single Feasible Projection,78.73774461536081,0.1573939030950884,16.17029462019804,13319.878247103523,0.7487583190289163,1.000000000000002,37,37,True,False
69,65,Single Feasible Projection,46.18700373617175,0.1573939030950884,11.047006464585625,13297.547666003622,0.7500998477568871,1.000000000000002,37,37,True,False
69,66,Single Feasible Projection,56.073940186288326,0.1573939030950884,12.60314998212257,13303.273130326541,0.7501105463808447,1.000000000000002,37,37,True,False
69,67,Single Feasible Projection,54.42013468468932,0.1573939030950884,12.342851079265772,13301.644122238476,0.7501021173798146,1.000000000000002,37,37,True,False
69,68,Single Feasible Projection,45.52042783060091,0.1573939030950884,10.942091481098688,13296.484033971632,0.7500981862410205,1.0000000000000022,37,37,True,False
69,69,Single Feasible Projection,61.192950771444764,0.1573939030950884,13.408851038105416,13305.293321209687,0.7502419258698201,1.0000000000000022,37,37,True,False
69,70,Single Feasible Projection,43.18936686760896,0.1573939030950884,10.575196697780788,13296.769828657645,0.7501807711593703,1.000000000000002,37,37,True,False
69,71,Single Feasible Projection,34.77769605330147,0.1573939030950884,9.251250996765892,13289.427438130755,0.7505404956136581,1.0000000000000022,37,37,True,False
70,64,Risk-Constrained Convex Verifier,80.7650277972396,0.1573939030950884,16.489376632872972,13321.139887313946,0.7486713532391468,1.000000000000002,37,37,True,False
70,65,Risk-Constrained Convex Verifier,43.79210903409861,0.1573939030950884,10.670064639924583,13295.67367538378,0.7500715266586935,1.0000000000000022,37,37,True,False
70,66,Risk-Constrained Convex Verifier,15.34538208694514,0.1573939030950884,6.19272325543187,13276.409950262852,0.7511405406926108,1.0000000000000022,37,37,True,False
70,67,Risk-Constrained Convex Verifier,22.00940390120116,0.1573939030950884,7.24159965908844,13280.854118195473,0.7508831422203962,1.0000000000000022,37,37,True,False
70,68,Risk-Constrained Convex Verifier,24.79677102469067,0.1573939030950884,7.680314250013382,13282.75431589068,0.7507780652969129,1.0000000000000022,37,37,True,False
70,69,Risk-Constrained Convex Verifier,44.71378144439089,0.1573939030950884,10.815130257955543,13296.89085592751,0.7500560876644492,1.000000000000002,37,37,True,False
70,70,Risk-Constrained Convex Verifier,57.32039783489128,0.1573939030950884,12.799334816478916,13303.647976917859,0.7502472332220277,1.0000000000000022,37,37,True,False
70,71,Risk-Constrained Convex Verifier,65.6203913232881,0.1573939030950884,14.10570318728151,13308.617748052617,0.7503874965154153,1.0000000000000022,37,37,True,False
70,64,Single Feasible Projection,79.79270204605442,0.1573939030950884,16.336338487814075,13320.68935475975,0.7487358790404107,1.0000000000000022,37,37,True,False
70,65,Single Feasible Projection,65.48337840702692,0.1573939030950884,14.084138189616723,13310.739431017297,0.7492666839596555,1.000000000000002,37,37,True,False
70,66,Single Feasible Projection,19.426811149789174,0.1573939030950884,6.835115305838621,13279.404494734816,0.751014297111407,1.000000000000002,37,37,True,False
70,67,Single Feasible Projection,22.009403901200823,0.1573939030950884,7.2415996590883855,13281.047567992904,0.7509059906058791,1.000000000000002,37,37,True,False
70,68,Single Feasible Projection,23.672488100875558,0.1573939030950884,7.503358972450964,13282.18436372537,0.7508423324415556,1.000000000000002,37,37,True,False
70,69,Single Feasible Projection,45.86166456911539,0.1573939030950884,10.995800063252918,13298.034700465669,0.7500412167327141,1.000000000000002,37,37,True,False
70,70,Single Feasible Projection,57.37059984559928,0.1573939030950884,12.80723630688747,13304.11145986346,0.7502485398131973,1.000000000000002,37,37,True,False
70,71,Single Feasible Projection,65.72079534470464,0.1573939030950884,14.121506168098701,13309.229750818795,0.7503883037498623,1.0000000000000022,37,37,True,False
71,64,Risk-Constrained Convex Verifier,92.72907091931891,0.1573939030950884,18.372444076654983,13329.838313880311,0.7483880114252551,1.0000000000000022,37,37,True,False
71,65,Risk-Constrained Convex Verifier,80.64194046393956,0.1573939030950884,16.470003437063315,13321.866754612896,0.748747063673103,1.0000000000000022,37,37,True,False
71,66,Risk-Constrained Convex Verifier,70.30929780757263,0.1573939030950884,14.843708480090921,13314.17629665443,0.749082077949374,1.000000000000002,37,37,True,False
71,67,Risk-Constrained Convex Verifier,38.406346764420704,0.1573939030950884,9.822378495157716,13292.01977261659,0.7502954636386332,1.0000000000000022,37,37,True,False
71,68,Risk-Constrained Convex Verifier,41.28502361552632,0.1573939030950884,10.275464680502708,13294.01941036807,0.7501666570763214,1.0000000000000022,37,37,True,False
71,69,Risk-Constrained Convex Verifier,42.73667399429712,0.1573939030950884,10.503945599546908,13295.025762684292,0.7501133506269343,1.000000000000002,37,37,True,False
71,70,Risk-Constrained Convex Verifier,55.6064829372208,0.1573939030950884,12.529575061161738,13304.143649222833,0.7496388321976868,1.0000000000000022,37,37,True,False
71,71,Risk-Constrained Convex Verifier,53.49603118800862,0.1573939030950884,12.197402823059377,13302.708975573822,0.7497147698147574,1.0000000000000022,37,37,True,False
71,64,Single Feasible Projection,85.51915735307958,0.1573939030950884,17.237647639486347,13325.240223237877,0.7487419939682787,1.000000000000002,37,37,True,False
71,65,Single Feasible Projection,80.52224622143909,0.1573939030950884,16.451164293058156,13322.233395218962,0.7487991282666902,1.0000000000000022,37,37,True,False
71,66,Single Feasible Projection,74.709542179105,0.1573939030950884,15.536280116298595,13317.478505726735,0.7489431906646337,1.0000000000000022,37,37,True,False
71,67,Single Feasible Projection,37.361910792679694,0.1573939030950884,9.657990641032487,13291.506732644884,0.7503634973330052,1.0000000000000022,37,37,True,False
71,68,Single Feasible Projection,42.24032262722703,0.1573939030950884,10.425822920577163,13294.878369142247,0.7501541093294718,1.0000000000000022,37,37,True,False
71,69,Single Feasible Projection,41.113645509237905,0.1573939030950884,10.248490811448928,13294.136546669994,0.7501969010806877,1.000000000000002,37,37,True,False
71,70,Single Feasible Projection,59.989924245901925,0.1573939030950884,13.219501997723302,13307.453349851232,0.749498486005296,1.0000000000000022,37,37,True,False
71,71,Single Feasible Projection,77.99797829866324,0.1573939030950884,16.05385991223473,13319.842352030339,0.7488010660114033,1.000000000000002,37,37,True,False
72,64,Risk-Constrained Convex Verifier,56.541047727081704,0.1573939030950884,12.676669861133188,13304.533675310178,0.7496021513541219,1.0000000000000022,37,37,True,False
72,65,Risk-Constrained Convex Verifier,18.300795265724197,0.1573939030950884,6.657887270898569,13278.466247284563,0.7510347357691158,1.0000000000000022,37,37,True,False
72,66,Risk-Constrained Convex Verifier,31.930911313212263,0.1573939030950884,8.803184435251715,13287.673601233197,0.7505159946241655,1.0000000000000022,37,37,True,False
72,67,Risk-Constrained Convex Verifier,49.620154640124795,0.1573939030950884,11.587363485273226,13299.446362742765,0.7498732471657205,1.000000000000002,37,37,True,False
72,68,Risk-Constrained Convex Verifier,39.64741442944602,0.1573939030950884,10.017714978961159,13292.730769306992,0.7502198567426387,1.000000000000002,37,37,True,False
72,69,Risk-Constrained Convex Verifier,37.190351048802924,0.1573939030950884,9.630988183329729,13291.250720663378,0.7503203678136949,1.0000000000000022,37,37,True,False
72,70,Risk-Constrained Convex Verifier,31.7669158641073,0.1573939030950884,8.777372551427254,13287.544152835299,0.7505278694439269,1.000000000000002,37,37,True,False
72,71,Risk-Constrained Convex Verifier,30.468665074382567,0.1573939030950884,8.573035792436196,13286.67907906057,0.7505703834150264,1.000000000000002,37,37,True,False
72,64,Single Feasible Projection,77.07633654897413,0.1573939030950884,15.908799119995777,13318.866201030622,0.748841845459378,1.0000000000000022,37,37,True,False
72,65,Single Feasible Projection,35.744101843046025,0.1573939030950884,9.40335737598748,13290.561835383012,0.7504126684450148,1.0000000000000022,37,37,True,False
72,66,Single Feasible Projection,31.93091131321185,0.1573939030950884,8.80318443525165,13287.887460792557,0.7505393812510063,1.0000000000000022,37,37,True,False
72,67,Single Feasible Projection,49.62015464012424,0.1573939030950884,11.587363485273139,13299.578095657744,0.7499024365739665,1.000000000000002,37,37,True,False
72,68,Single Feasible Projection,39.15538851171782,0.1573939030950884,9.940273099345974,13292.55546923014,0.7502589425665204,1.000000000000002,37,37,True,False
72,69,Single Feasible Projection,37.682376966530185,0.1573939030950884,9.708430062944766,13291.799223370861,0.7503254533541482,1.0000000000000022,37,37,True,False
72,70,Single Feasible Projection,31.49061441362568,0.1573939030950884,8.733884387705116,13287.588000265629,0.7505557582573904,1.0000000000000022,37,37,True,False
72,71,Single Feasible Projection,30.168262168014813,0.1573939030950884,8.525754206501865,13286.688624638351,0.7506049436393191,1.0000000000000022,37,37,True,False
73,64,Risk-Constrained Convex Verifier,92.3394078710129,0.1573939030950884,18.31111348859017,13330.752785983907,0.7484457214181613,1.000000000000002,37,37,True,False
73,65,Risk-Constrained Convex Verifier,48.49479279446791,0.1573939030950884,11.410238391990998,13298.968206323143,0.7498988959845849,1.000000000000002,37,37,True,False
73,66,Risk-Constrained Convex Verifier,55.65553191042293,0.1573939030950884,12.537295070496828,13304.85718196979,0.7496846917428166,1.000000000000002,37,37,True,False
73,67,Risk-Constrained Convex Verifier,38.092066283086154,0.1573939030950884,9.77291266353387,13291.886281620355,0.7502869884568624,1.0000000000000022,37,37,True,False
73,68,Risk-Constrained Convex Verifier,25.666750197324163,0.1573939030950884,7.817243667605602,13283.418387085472,0.750754751966986,1.000000000000002,37,37,True,False
73,69,Risk-Constrained Convex Verifier,18.61215776558654,0.1573939030950884,6.706893830029347,13278.628454060527,0.751016824113351,1.0000000000000022,37,37,True,False
73,70,Risk-Constrained Convex Verifier,22.896402626791584,0.1573939030950884,7.381207850549484,13281.253437022591,0.7509483219236701,1.0000000000000022,37,37,True,False
73,71,Risk-Constrained Convex Verifier,23.631196043271437,0.1573939030950884,7.496859854337823,13281.648496109425,0.7509557289182571,1.0000000000000022,37,37,True,False
73,64,Single Feasible Projection,85.01832162532452,0.1573939030950884,17.15881914948551,13326.415598484546,0.7488161688904887,1.0000000000000022,37,37,True,False
73,65,Single Feasible Projection,35.29460733435434,0.1573939030950884,9.332609680844685,13290.203851573988,0.7504144733335875,1.000000000000002,37,37,True,False
73,66,Single Feasible Projection,77.69309592349876,0.1573939030950884,16.005873285222695,13320.487457761308,0.7488806011705915,1.000000000000002,37,37,True,False
73,67,Single Feasible Projection,33.32711076060301,0.1573939030950884,9.02293771577575,13288.86569188843,0.7504876550979357,1.000000000000002,37,37,True,False
73,68,Single Feasible Projection,21.918239352111037,0.1573939030950884,7.22725091488324,13281.084257814979,0.7509192090700435,1.000000000000002,37,37,True,False
73,69,Single Feasible Projection,20.529765004121046,0.1573939030950884,7.008713517905687,13280.150358982963,0.7509704348350069,1.0000000000000022,37,37,True,False
73,70,Single Feasible Projection,22.896402626791232,0.1573939030950884,7.381207850549428,13281.388696531722,0.7509991792228482,1.000000000000002,37,37,True,False
73,71,Single Feasible Projection,20.184485309260232,0.1573939030950884,6.954368599072061,13279.747673005691,0.7510344505325054,1.000000000000002,37,37,True,False
74,64,Risk-Constrained Convex Verifier,89.48156833971534,0.1573939030950884,17.861306970339808,13328.192647140648,0.7484124210080204,1.0000000000000022,37,37,True,False
74,65,Risk-Constrained Convex Verifier,54.78233601097588,0.1573939030950884,12.399859359716233,13303.256209334195,0.7496581825749206,1.0000000000000022,37,37,True,False
74,66,Risk-Constrained Convex Verifier,62.45517954055011,0.1573939030950884,13.607518150673814,13308.399311088066,0.7494041526922636,1.000000000000002,37,37,True,False
74,67,Risk-Constrained Convex Verifier,25.5344657349114,0.1573939030950884,7.796422899747622,13283.314635103154,0.7507545864199956,1.0000000000000022,37,37,True,False
74,68,Risk-Constrained Convex Verifier,4.196785864807238,0.1573939030950884,4.43800218199843,13268.86113405466,0.7515649677518639,1.000000000000002,37,37,True,False
74,69,Risk-Constrained Convex Verifier,2.555256686152534,0.1573939030950884,4.179635497525491,13267.465701830466,0.7515865308292007,1.0000000000000022,37,37,True,False
74,70,Risk-Constrained Convex Verifier,1.901362759206222,0.1573939030950884,4.076716580153236,13266.79441723817,0.7515919750392871,1.0000000000000022,37,37,True,False
74,71,Risk-Constrained Convex Verifier,0.7303912092959175,0.1573939030950884,3.892412797499548,13265.76194872323,0.751608989620401,1.000000000000002,37,37,True,False
74,64,Single Feasible Projection,81.34512718792055,0.1573939030950884,16.58068074015533,13323.12504012567,0.748773367718502,1.000000000000002,37,37,True,False
74,65,Single Feasible Projection,61.131714045993206,0.1573939030950884,13.39921275087383,13307.824633557224,0.7494389050140199,1.000000000000002,37,37,True,False
74,66,Single Feasible Projection,63.45639923284016,0.1573939030950884,13.765104025899008,13309.2577463232,0.7494015937407961,1.000000000000002,37,37,True,False
74,67,Single Feasible Projection,25.057384144511488,0.1573939030950884,7.721333166139769,13283.201581624864,0.7507959104636537,1.000000000000002,37,37,True,False
74,68,Single Feasible Projection,6.850994510149418,0.1573939030950884,4.855758440317562,13271.00367850197,0.7514980987326774,1.000000000000002,37,37,True,False
74,69,Single Feasible Projection,4.491204271024894,0.1573939030950884,4.484341844096061,13269.323088469513,0.7515811103549961,1.0000000000000022,37,37,True,False
74,70,Single Feasible Projection,2.7750186264609926,0.1573939030950884,4.214224687062388,13267.627773046017,0.7515997719062191,1.000000000000002,37,37,True,False
74,71,Single Feasible Projection,0.7303912092957319,0.1573939030950884,3.8924127974995186,13265.778621741625,0.7516131125018171,1.000000000000002,37,37,True,False
75,64,Risk-Constrained Convex Verifier,88.27251934631846,0.1573939030950884,17.671010030235887,13326.187479542252,0.7483701948250616,1.0000000000000022,37,37,True,False
75,65,Risk-Constrained Convex Verifier,63.827456700266445,0.1573939030950884,13.823506208969812,13309.833304516847,0.7493336512804817,1.0000000000000022,37,37,True,False
75,66,Risk-Constrained Convex Verifier,60.327949442032136,0.1573939030950884,13.272705102686718,13306.86757092427,0.7494418804784193,1.0000000000000022,37,37,True,False
75,67,Risk-Constrained Convex Verifier,58.65947283416986,0.1573939030950884,13.010097057152425,13304.402501338389,0.7499530042384377,1.000000000000002,37,37,True,False
75,68,Risk-Constrained Convex Verifier,27.424671408942455,0.1573939030950884,8.093929748435853,13284.605707421944,0.7506848082683307,1.000000000000002,37,37,True,False
75,69,Risk-Constrained Convex Verifier,33.29376103454062,0.1573939030950884,9.01768867222364,13288.599887315751,0.7504656776855261,1.0000000000000022,37,37,True,False
75,70,Risk-Constrained Convex Verifier,20.343208570549127,0.1573939030950884,6.979350672678303,13279.830401945055,0.7509565223574245,1.0000000000000022,37,37,True,False
75,71,Risk-Constrained Convex Verifier,32.90083512808804,0.1573939030950884,8.955844530179892,13288.31446358607,0.7504797082266782,1.0000000000000022,37,37,True,False
75,64,Single Feasible Projection,79.79113089502822,0.1573939030950884,16.33609119822171,13320.547788888165,0.7487190942092129,1.0000000000000022,37,37,True,False
75,65,Single Feasible Projection,67.27764132851654,0.1573939030950884,14.366544234008769,13312.514125283778,0.7492320364048947,1.000000000000002,37,37,True,False
75,66,Single Feasible Projection,66.40706822525753,0.1573939030950884,14.22952133535723,13311.193886862304,0.7492319669149687,1.0000000000000022,37,37,True,False
75,67,Single Feasible Projection,49.24624019287814,0.1573939030950884,11.52851163099743,13299.023572134807,0.7500158642767076,1.0000000000000022,37,37,True,False
75,68,Single Feasible Projection,26.963507340427157,0.1573939030950884,8.02134533572502,13284.505043658348,0.7507256911084152,1.000000000000002,37,37,True,False
75,69,Single Feasible Projection,33.88988957861858,0.1573939030950884,9.111515670522461,13289.219013011709,0.7504669980115197,1.0000000000000022,37,37,True,False
75,70,Single Feasible Projection,16.365035985619112,0.1573939030950884,6.353210562350291,13277.349410730887,0.7511305943558978,1.0000000000000022,37,37,True,False
75,71,Single Feasible Projection,32.51677879073723,0.1573939030950884,8.895396404235843,13288.261745681253,0.7505173201367756,1.0000000000000022,37,37,True,False
76,64,Risk-Constrained Convex Verifier,80.3902210863393,0.1573939030950884,16.430384341738144,13321.100054072333,0.7487053876923129,1.000000000000002,37,37,True,False
76,65,Risk-Constrained Convex Verifier,32.045224283478106,0.1573939030950884,8.821176599816248,13287.807241279963,0.7505265424643904,1.0000000000000022,37,37,True,False
76,66,Risk-Constrained Convex Verifier,7.867950856008438,0.1573939030950884,5.015821168869632,13271.412879761418,0.7514348550699789,1.000000000000002,37,37,True,False
76,67,Risk-Constrained Convex Verifier,42.5427734428862,0.1573939030950884,10.473426834948054,13294.70452992785,0.7501153735237688,1.0000000000000022,37,37,True,False
76,68,Risk-Constrained Convex Verifier,44.217757108969316,0.1573939030950884,10.737059051773397,13295.715538905933,0.7502372987331914,1.0000000000000022,37,37,True,False
76,69,Risk-Constrained Convex Verifier,41.23750937168244,0.1573939030950884,10.267986228211509,13293.29774549382,0.750331284303498,1.000000000000002,37,37,True,False
76,70,Risk-Constrained Convex Verifier,45.666514592878414,0.1573939030950884,10.965084646804067,13298.510278537316,0.7502063178318292,1.0000000000000022,37,37,True,False
76,71,Risk-Constrained Convex Verifier,13.345090979383784,0.1573939030950884,5.877889630686392,13275.253588154475,0.7512370839512109,1.000000000000002,37,37,True,False
76,64,Single Feasible Projection,81.35180523931344,0.1573939030950884,16.581731824729125,13322.040012246127,0.7487013192066174,1.000000000000002,37,37,True,False
