network,load_multiplier,day,mechanism,baseline_quality,payment_usd,realized_grid_value_usd,absolute_error_usd,normalized_absolute_error,overpayment_usd,congested_interval_share,native_max_line_loading,native_congested_lines,peak_dc_penetration_of_native_load,thermal_rating_normalization_factor,selected_critical_line,data_center_bus_indices_zero_based,settlement_schema_version,settlement_generator_segments,evaluation_generator_segments,estimator_checksum,checkpoint_schema_version,panel_checksum
IEEE RTS 24-bus,0.9,74,Nodal exact net value,Trace-Anchored Reference,128.8516647559427,129.1226518528856,0.27098709694291756,0.002098679767293376,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,74,Nodal gross,Trace-Anchored Reference,247.0892118521145,129.1226518528856,117.96655999922888,0.913600815243732,117.96655999922888,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,74,Nodal signed linear,Trace-Anchored Reference,128.92069670077396,129.1226518528856,0.20195515211165116,0.0015640567260169532,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,74,Uniform gross,Trace-Anchored Reference,247.0892118521145,129.1226518528856,117.96655999922888,0.913600815243732,117.96655999922888,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,74,Uniform signed net,Trace-Anchored Reference,128.92069670077393,129.1226518528856,0.20195515211167958,0.0015640567260171733,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Nodal exact net value,Risk-Constrained Convex Verifier,3.637978807091713e-12,-6.709289558311866,6.709289558315504,1.0000000000005422,6.709289558315504,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Nodal gross,Risk-Constrained Convex Verifier,262.70968762814465,-6.709289558311866,269.4189771864565,40.1561111418547,269.4189771864565,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Nodal signed linear,Risk-Constrained Convex Verifier,0.0,-6.709289558311866,6.709289558311866,1.0,6.709289558311866,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Uniform gross,Risk-Constrained Convex Verifier,262.70968762814465,-6.709289558311866,269.4189771864565,40.1561111418547,269.4189771864565,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Uniform signed net,Risk-Constrained Convex Verifier,0.0,-6.709289558311866,6.709289558311866,1.0,6.709289558311866,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Nodal exact net value,Trace-Anchored Reference,-6.868131959325183,-6.709289558311866,0.1588424010133167,0.023674995635943795,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Nodal gross,Trace-Anchored Reference,327.1981712070979,-6.709289558311866,333.9074607654098,49.767931144325914,333.9074607654098,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Nodal signed linear,Trace-Anchored Reference,-4.770556172858875,-6.709289558311866,1.9387333854529913,0.28896254493162743,1.9387333854529913,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Uniform gross,Trace-Anchored Reference,327.19817120709797,-6.709289558311866,333.90746076540984,49.76793114432592,333.90746076540984,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,75,Uniform signed net,Trace-Anchored Reference,-4.770556172858896,-6.709289558311866,1.93873338545297,0.28896254493162427,1.93873338545297,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Nodal exact net value,Risk-Constrained Convex Verifier,1.8189894035458565e-12,141.10222526269354,141.10222526269172,0.9999999999999871,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Nodal gross,Risk-Constrained Convex Verifier,126.77366084472118,141.10222526269354,14.328564417972359,0.10154740218516407,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Nodal signed linear,Risk-Constrained Convex Verifier,0.0,141.10222526269354,141.10222526269354,1.0,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Uniform gross,Risk-Constrained Convex Verifier,126.77366084472118,141.10222526269354,14.328564417972359,0.10154740218516407,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Uniform signed net,Risk-Constrained Convex Verifier,0.0,141.10222526269354,141.10222526269354,1.0,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Nodal exact net value,Trace-Anchored Reference,140.76775480722245,141.10222526269354,0.33447045547109155,0.0023704123365056754,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Nodal gross,Trace-Anchored Reference,221.0722451173929,141.10222526269354,79.97001985469936,0.5667523648604207,79.97001985469936,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Nodal signed linear,Trace-Anchored Reference,141.12605946289406,141.10222526269354,0.0238342002005254,0.00016891441758733907,0.0238342002005254,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Uniform gross,Trace-Anchored Reference,221.0722451173929,141.10222526269354,79.97001985469936,0.5667523648604207,79.97001985469936,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,76,Uniform signed net,Trace-Anchored Reference,141.1260594628941,141.10222526269354,0.023834200200553823,0.00016891441758754052,0.023834200200553823,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Nodal exact net value,Risk-Constrained Convex Verifier,7.275957614183426e-12,240.2015923939216,240.20159239391432,0.9999999999999697,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Nodal gross,Risk-Constrained Convex Verifier,27.209880941354093,240.2015923939216,212.9917114525675,0.8867206471440418,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Nodal signed linear,Risk-Constrained Convex Verifier,-1.609823385706477e-15,240.2015923939216,240.2015923939216,1.0,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Uniform gross,Risk-Constrained Convex Verifier,27.209880941354093,240.2015923939216,212.9917114525675,0.8867206471440418,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Uniform signed net,Risk-Constrained Convex Verifier,-1.8405412954836107e-15,240.2015923939216,240.2015923939216,1.0,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Nodal exact net value,Trace-Anchored Reference,239.5499982374422,240.2015923939216,0.6515941564794048,0.002712697072427458,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Nodal gross,Trace-Anchored Reference,255.74677386536013,240.2015923939216,15.545181471438525,0.0647172290429491,15.545181471438525,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Nodal signed linear,Trace-Anchored Reference,241.71861657400513,240.2015923939216,1.5170241800835242,0.006315629155345738,1.5170241800835242,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Uniform gross,Trace-Anchored Reference,255.74677386536007,240.2015923939216,15.545181471438468,0.06471722904294887,15.545181471438468,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,77,Uniform signed net,Trace-Anchored Reference,241.71861657400513,240.2015923939216,1.5170241800835242,0.006315629155345738,1.5170241800835242,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Nodal exact net value,Risk-Constrained Convex Verifier,5.4569682106375694e-12,32.70904652115678,32.70904652115132,0.9999999999998331,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Nodal gross,Risk-Constrained Convex Verifier,60.18245566318172,32.70904652115678,27.47340914202494,0.8399330480102702,27.47340914202494,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Nodal signed linear,Risk-Constrained Convex Verifier,7.105427357601002e-15,32.70904652115678,32.70904652115677,0.9999999999999998,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Uniform gross,Risk-Constrained Convex Verifier,60.18245566318172,32.70904652115678,27.47340914202494,0.8399330480102702,27.47340914202494,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Uniform signed net,Risk-Constrained Convex Verifier,7.67602294615699e-15,32.70904652115678,32.70904652115677,0.9999999999999998,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Nodal exact net value,Trace-Anchored Reference,32.408456365312304,32.70904652115678,0.3005901558444748,0.009189817124447448,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Nodal gross,Trace-Anchored Reference,110.22010687572565,32.70904652115678,77.51106035456887,2.369713232222571,77.51106035456887,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Nodal signed linear,Trace-Anchored Reference,32.76532872483657,32.70904652115678,0.05628220367979253,0.0017206922752513812,0.05628220367979253,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Uniform gross,Trace-Anchored Reference,110.22010687572563,32.70904652115678,77.51106035456885,2.3697132322225705,77.51106035456885,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,78,Uniform signed net,Trace-Anchored Reference,32.76532872483658,32.70904652115678,0.056282203679799636,0.0017206922752515984,0.056282203679799636,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Nodal exact net value,Risk-Constrained Convex Verifier,0.0,-412.75083538610124,412.75083538610124,1.0,412.75083538610124,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Nodal gross,Risk-Constrained Convex Verifier,187.04133619195332,-412.75083538610124,599.7921715780545,1.4531579833557173,599.7921715780545,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Nodal signed linear,Risk-Constrained Convex Verifier,-2.4868995751603507e-14,-412.75083538610124,412.75083538610124,1.0,412.75083538610124,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Uniform gross,Risk-Constrained Convex Verifier,187.04133619195332,-412.75083538610124,599.7921715780545,1.4531579833557173,599.7921715780545,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Uniform signed net,Risk-Constrained Convex Verifier,-2.671334318193885e-14,-412.75083538610124,412.75083538610124,1.0,412.75083538610124,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Nodal exact net value,Trace-Anchored Reference,-412.6915328930281,-412.75083538610124,0.05930249307311897,0.00014367625208473628,0.05930249307311897,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Nodal gross,Trace-Anchored Reference,213.6261787934541,-412.75083538610124,626.3770141795553,1.5175669204730278,626.3770141795553,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Nodal signed linear,Trace-Anchored Reference,-408.92421969244964,-412.75083538610124,3.826615693651604,0.009271006538538091,3.826615693651604,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Uniform gross,Trace-Anchored Reference,213.6261787934541,-412.75083538610124,626.3770141795553,1.5175669204730278,626.3770141795553,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,79,Uniform signed net,Trace-Anchored Reference,-408.9242196924497,-412.75083538610124,3.826615693651547,0.009271006538537954,3.826615693651547,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Nodal exact net value,Risk-Constrained Convex Verifier,3.637978807091713e-12,147.02223015077652,147.02223015077288,0.9999999999999752,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Nodal gross,Risk-Constrained Convex Verifier,145.80758971187763,147.02223015077652,1.214640438898897,0.00826161076221766,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Nodal signed linear,Risk-Constrained Convex Verifier,8.590350653037149e-15,147.02223015077652,147.02223015077652,1.0,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Uniform gross,Risk-Constrained Convex Verifier,145.80758971187763,147.02223015077652,1.214640438898897,0.00826161076221766,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Uniform signed net,Risk-Constrained Convex Verifier,1.8511926179465287e-15,147.02223015077652,147.02223015077652,1.0,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Nodal exact net value,Trace-Anchored Reference,146.9852996830341,147.02223015077652,0.03693046774242248,0.00025118968542749603,0.0,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Nodal gross,Trace-Anchored Reference,258.21132554467846,147.02223015077652,111.18909539390194,0.7562740361091895,111.18909539390194,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Nodal signed linear,Trace-Anchored Reference,147.0350267988281,147.02223015077652,0.012796648051590864,8.703886506460586e-05,0.012796648051590864,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Uniform gross,Trace-Anchored Reference,258.21132554467846,147.02223015077652,111.18909539390194,0.7562740361091895,111.18909539390194,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,80,Uniform signed net,Trace-Anchored Reference,147.03502679882814,147.02223015077652,0.012796648051619286,8.703886506479917e-05,0.012796648051619286,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
IEEE RTS 24-bus,0.9,81,Nodal exact net value,Risk-Constrained Convex Verifier,7.275957614183426e-12,-288.79071018543436,288.79071018544164,1.000000000000025,288.79071018544164,0.0,0.7933669552227564,0,0.06,1.0,22,2;7;14;20,6,10,40,bb53c649b88195cc52c1a972bd4cd92d7903b8c284794c803fbd45149fb57e7c,2,9eff51b945033c2bde1f1c16173ad55708d68c8a94b5e63d0797b5404999cb02
