day,slot,baseline_method,nodal_signed_linear_usd,nodal_exact_net_value_usd,polyhedral_bregman_gap_usd,subgradient_inequality_violation_usd
88,67,Single Feasible Projection,-0.0015749907713384914,-0.001574990772496676,1.1581846592889633e-12,0.0
88,67,Risk-Constrained Convex Verifier,-0.0015749907713384914,-0.001574990772496676,1.1581846592889633e-12,0.0
88,67,Trace-Anchored Reference,47.45287769469181,47.4528776946936,-1.7905676941154525e-12,1.7905676941154525e-12
88,68,High-5-of-10,1707.8218285451119,772.5162844753722,935.3055440697397,0.0
88,68,Ridge,1529.3450057661425,594.0394616963931,935.3055440697494,0.0
88,68,Gradient Boosting,216.8817179487403,216.8817179487378,2.5011104298755527e-12,0.0
88,68,Extra Trees,669.3027341728482,340.1181173629375,329.1846168099107,0.0
88,68,Metadata Gradient Boosting,324.78606506262446,324.78606506262076,3.694822225952521e-12,0.0
88,68,Ex-post Metadata Gradient Boosting,376.08181926666657,376.08181926665566,1.0913936421275139e-11,0.0
88,68,Ex-post Quantile Gradient Boosting,-95.46489328673896,-95.46489328674215,3.197442310920451e-12,0.0
88,68,Synthetic Control,184.6379314722089,184.63793147220713,1.7621459846850485e-12,0.0
88,68,Feasible Quantile Projection,-1.4935309639791825,-1.4935309639768093,-2.3732127374387346e-12,2.3732127374387346e-12
88,68,Tail-Risk Feasible Counterfactual,-1.3247230882054253,-1.3247230882006988,-4.7264414604342164e-12,4.7264414604342164e-12
88,68,Single Feasible Projection,-1.2589333112156922,-1.2589333112118766,-3.815614491031738e-12,3.815614491031738e-12
88,68,Risk-Constrained Convex Verifier,-1.2589333112156922,-1.2589333112118766,-3.815614491031738e-12,3.815614491031738e-12
88,68,Trace-Anchored Reference,47.31093092613471,47.31093092613082,3.886668764607748e-12,0.0
88,69,High-5-of-10,1522.8154923554948,578.5050479171841,944.3104444383107,0.0
88,69,Ridge,1597.668513199546,653.3580687612339,944.3104444383121,0.0
88,69,Gradient Boosting,232.41001171738705,232.41001171738026,6.792788553866558e-12,0.0
88,69,Extra Trees,362.3209223019509,362.3209223019476,3.296918293926865e-12,0.0
88,69,Metadata Gradient Boosting,353.2474686846023,353.2474686846035,-1.1937117960769683e-12,1.1937117960769683e-12
88,69,Ex-post Metadata Gradient Boosting,366.91441504336694,366.91441504336035,6.59383658785373e-12,0.0
88,69,Ex-post Quantile Gradient Boosting,-51.02657957018104,-51.026579570188915,7.87281351222191e-12,0.0
88,69,Synthetic Control,261.54106851653415,261.5410685165298,4.376943252282217e-12,0.0
88,69,Feasible Quantile Projection,-1.307518917782616,-1.3075189177870925,4.476419235288631e-12,0.0
88,69,Tail-Risk Feasible Counterfactual,-1.1340670829295616,-1.1340670829376904,8.128830941700471e-12,0.0
88,69,Single Feasible Projection,-1.0664671628463438,-1.0664671628474025,1.0587086762825493e-12,0.0
88,69,Risk-Constrained Convex Verifier,-1.0664671628463438,-1.0664671628474025,1.0587086762825493e-12,0.0
88,69,Trace-Anchored Reference,47.503397074504136,47.50339707450257,1.5631940186722204e-12,0.0
88,70,High-5-of-10,1565.8326049655413,621.4146825107928,944.4179224547486,0.0
88,70,Ridge,1600.318576037269,655.900653582521,944.4179224547479,0.0
88,70,Gradient Boosting,217.47928463486545,217.4792846348646,8.526512829121202e-13,0.0
88,70,Extra Trees,268.24482578659774,268.2448257865981,-3.410605131648481e-13,3.410605131648481e-13
88,70,Metadata Gradient Boosting,346.9498226736829,346.94982267368323,-3.410605131648481e-13,3.410605131648481e-13
88,70,Ex-post Metadata Gradient Boosting,314.71488120788547,314.7148812078849,5.684341886080801e-13,0.0
88,70,Ex-post Quantile Gradient Boosting,-50.99523583145758,-50.99523583145492,-2.6574298317427747e-12,2.6574298317427747e-12
88,70,Synthetic Control,256.8867712231245,256.8867712231222,2.3305801732931286e-12,0.0
88,70,Feasible Quantile Projection,-1.333023806328029,-1.3330238063281286,9.947598300641403e-14,0.0
88,70,Tail-Risk Feasible Counterfactual,-1.1491342045549477,-1.149134204555594,6.461498003318411e-13,0.0
88,70,Single Feasible Projection,-1.077465446535932,-1.0774654465276399,-8.292033726320369e-12,8.292033726320369e-12
88,70,Risk-Constrained Convex Verifier,-1.077465446535932,-1.0774654465276399,-8.292033726320369e-12,8.292033726320369e-12
88,70,Trace-Anchored Reference,47.49239879081433,47.49239879081506,-7.318590178329032e-13,7.318590178329032e-13
88,71,High-5-of-10,356.85437066885294,356.85437066885424,-1.3073986337985843e-12,1.3073986337985843e-12
88,71,Ridge,1685.4176368595713,726.7023695199277,958.7152673396436,0.0
88,71,Gradient Boosting,264.39648526651865,264.39648526651945,-7.958078640513122e-13,7.958078640513122e-13
88,71,Extra Trees,154.3393098451218,154.339309845127,-5.201172825763933e-12,5.201172825763933e-12
88,71,Metadata Gradient Boosting,288.67267398615724,288.67267398616605,-8.810729923425242e-12,8.810729923425242e-12
88,71,Ex-post Metadata Gradient Boosting,360.1909451353612,360.19094513536766,-6.480149750132114e-12,6.480149750132114e-12
88,71,Ex-post Quantile Gradient Boosting,6.113309501906953,6.11330950190677,1.8385293287792592e-13,0.0
88,71,Synthetic Control,305.27632162388693,305.2763216238891,-2.1600499167107046e-12,2.1600499167107046e-12
88,71,Feasible Quantile Projection,-0.6841326866448736,-0.6841326866415329,-3.340661081097096e-12,3.340661081097096e-12
88,71,Tail-Risk Feasible Counterfactual,-0.7093847197792382,-0.7093847197793366,9.836575998178887e-14,0.0
88,71,Single Feasible Projection,-0.7192312735628477,-0.719231273560581,-2.2666313270747196e-12,2.2666313270747196e-12
88,71,Risk-Constrained Convex Verifier,-0.7192312735628477,-0.719231273560581,-2.2666313270747196e-12,2.2666313270747196e-12
88,71,Trace-Anchored Reference,47.81966853093166,47.81966853093036,1.3002932064409833e-12,0.0
89,64,High-5-of-10,885.5536136150496,383.11029698232596,502.4433166327236,0.0
89,64,Ridge,659.4310412449372,645.2556741353255,14.17536710961167,0.0
89,64,Gradient Boosting,481.2014579332019,467.02609082358686,14.175367109615024,0.0
89,64,Extra Trees,1160.9617074374883,658.5183908047657,502.4433166327226,0.0
89,64,Metadata Gradient Boosting,517.0450110257697,502.869643916154,14.17536710961565,0.0
89,64,Ex-post Metadata Gradient Boosting,531.7320251111252,517.5566580015075,14.175367109617696,0.0
89,64,Ex-post Quantile Gradient Boosting,45.10717945446486,45.10717945446595,-1.0871303857129533e-12,1.0871303857129533e-12
89,64,Synthetic Control,1801.6597253174132,726.3699975869349,1075.2897277304783,0.0
89,64,Feasible Quantile Projection,45.10717945446486,45.10717945446595,-1.0871303857129533e-12,1.0871303857129533e-12
89,64,Tail-Risk Feasible Counterfactual,12.649784209629804,12.649784209632344,-2.540190280342358e-12,2.540190280342358e-12
89,64,Single Feasible Projection,-0.0007893857653584746,-0.0007893857655290049,1.7053025658242404e-13,0.0
89,64,Risk-Constrained Convex Verifier,-0.0007893857653584746,-0.0007893857655290049,1.7053025658242404e-13,0.0
89,64,Trace-Anchored Reference,78.11662878504421,78.11662878504285,1.3642420526593924e-12,0.0
89,65,High-5-of-10,1965.719749103031,879.3773644785579,1086.3423846244732,0.0
89,65,Ridge,1244.808879334317,739.6599245811813,505.14895475313574,0.0
89,65,Gradient Boosting,521.0075889827748,505.19286536242726,15.814723620347536,0.0
89,65,Extra Trees,1837.0832873520462,750.7409027275753,1086.342384624471,0.0
89,65,Metadata Gradient Boosting,542.2994810445398,526.484757424194,15.81472362034583,0.0
89,65,Ex-post Metadata Gradient Boosting,551.4216504904035,535.6069268700521,15.814723620351401,0.0
89,65,Ex-post Quantile Gradient Boosting,372.76785288669373,369.1813463357321,3.5865065509616443,0.0
89,65,Synthetic Control,1824.3020803959275,737.9596957714639,1086.3423846244636,0.0
89,65,Feasible Quantile Projection,9.124555928489574,9.124555928487098,2.476241434123949e-12,0.0
89,65,Tail-Risk Feasible Counterfactual,2.5588136615026995,2.558813661500608,2.091660178393795e-12,0.0
89,65,Single Feasible Projection,-0.0002515242894123304,-0.0002515242886147462,-7.975842208907125e-13,7.975842208907125e-13
89,65,Risk-Constrained Convex Verifier,-0.0002515242894123304,-0.0002515242886147462,-7.975842208907125e-13,7.975842208907125e-13
89,65,Trace-Anchored Reference,45.87376003257172,45.87376003256941,2.3092638912203256e-12,0.0
89,66,High-5-of-10,1825.5896360935974,768.1143491008297,1057.4752869927677,0.0
89,66,Ridge,1112.2861901939227,613.9698239851823,498.3163662087404,0.0
89,66,Gradient Boosting,352.42611700875625,341.0133896017214,11.412727407034822,0.0
89,66,Extra Trees,1700.3640857010403,642.8887987082744,1057.4752869927659,0.0
89,66,Metadata Gradient Boosting,315.19025760003086,312.8024939274401,2.387763672590779,0.0
89,66,Ex-post Metadata Gradient Boosting,343.36030527339335,340.97254160080047,2.3877636725928824,0.0
89,66,Ex-post Quantile Gradient Boosting,249.51270724730173,247.12494357471587,2.387763672585862,0.0
89,66,Synthetic Control,453.23975780962996,441.82703040259366,11.4127274070363,0.0
89,66,Feasible Quantile Projection,-77.91410892928423,-77.91410892928252,-1.7053025658242404e-12,1.7053025658242404e-12
89,66,Tail-Risk Feasible Counterfactual,-21.851931571645522,-21.851931571643945,-1.5774048733874224e-12,1.5774048733874224e-12
89,66,Single Feasible Projection,-0.0010875266418963747,-0.0010875266416405793,-2.5579538487363607e-13,2.5579538487363607e-13
89,66,Risk-Constrained Convex Verifier,-0.0010875266418963747,-0.0010875266416405793,-2.5579538487363607e-13,2.5579538487363607e-13
89,66,Trace-Anchored Reference,-90.76375687117661,-90.7637568711798,3.183231456205249e-12,0.0
89,67,High-5-of-10,2068.266848024001,968.6398979993937,1099.6269500246071,0.0
89,67,Ridge,1311.4534972823096,803.1254170754764,508.3280802068332,0.0
89,67,Gradient Boosting,544.49025052563,526.6676360318233,17.822614493806668,0.0
89,67,Extra Trees,1304.6187049463058,796.2906247394749,508.3280802068309,0.0
89,67,Metadata Gradient Boosting,501.8529994982468,497.7197080868573,4.133291411389507,0.0
89,67,Ex-post Metadata Gradient Boosting,563.0562098822654,545.2335953884613,17.822614493804167,0.0
89,67,Ex-post Quantile Gradient Boosting,388.19956136778364,388.19956136778274,9.094947017729282e-13,0.0
89,67,Synthetic Control,338.5134594718525,338.51345947185473,-2.2168933355715126e-12,2.2168933355715126e-12
89,67,Feasible Quantile Projection,46.25279496563324,46.25279496562871,4.533262654149439e-12,0.0
89,67,Tail-Risk Feasible Counterfactual,12.97164333979622,12.971643339795264,9.556799795973347e-13,0.0
89,67,Single Feasible Projection,-0.00010477324305391278,-0.00010477324758539908,4.531486297310039e-12,0.0
89,67,Risk-Constrained Convex Verifier,-0.00010477324305391278,-0.00010477324758539908,4.531486297310039e-12,0.0
89,67,Trace-Anchored Reference,85.08511630091044,85.08511630090652,3.922195901395753e-12,0.0
89,68,High-5-of-10,2050.6518460358607,1070.366846986708,980.2849990491527,0.0
89,68,Ridge,1865.6999744971965,885.4149754480495,980.284999049147,0.0
89,68,Gradient Boosting,514.4945859906082,513.6732323954857,0.8213535951225595,0.0
89,68,Extra Trees,1763.237397160591,782.9523981114326,980.2849990491584,0.0
89,68,Metadata Gradient Boosting,443.12518368573035,442.30383009060824,0.8213535951221047,0.0
89,68,Ex-post Metadata Gradient Boosting,491.4233904170359,490.60203682191786,0.821353595118012,0.0
89,68,Ex-post Quantile Gradient Boosting,365.281039140565,364.4596855454438,0.8213535951211952,0.0
89,68,Synthetic Control,265.9380130145462,265.1166594194292,0.8213535951169888,0.0
89,68,Feasible Quantile Projection,31.81879939216558,31.81879939216742,-1.8403056856186595e-12,1.8403056856186595e-12
89,68,Tail-Risk Feasible Counterfactual,8.89988113262159,8.899881132616429,5.162092975297128e-12,0.0
89,68,Single Feasible Projection,-0.03297075829573082,-0.03297075829686946,1.1386447340555605e-12,0.0
89,68,Risk-Constrained Convex Verifier,-0.03297075829573082,-0.03297075829686946,1.1386447340555605e-12,0.0
89,68,Trace-Anchored Reference,76.14866939407656,75.32731579895335,0.8213535951232132,0.0
89,69,High-5-of-10,2059.430097463313,1073.2068334617798,986.2232640015332,0.0
89,69,Ridge,1888.1357460235558,901.9124820220204,986.2232640015354,0.0
89,69,Gradient Boosting,471.3698317702339,469.90365243616907,1.4661793340648046,0.0
89,69,Extra Trees,717.066972525848,651.65508302948,65.41188949636796,0.0
89,69,Metadata Gradient Boosting,355.16381651498426,353.6976371809178,1.466179334066453,0.0
89,69,Ex-post Metadata Gradient Boosting,398.51369139649336,397.0475120624287,1.466179334064634,0.0
89,69,Ex-post Quantile Gradient Boosting,360.1808593316007,358.71467999753804,1.4661793340626446,0.0
89,69,Synthetic Control,271.15209766101583,269.6859183269553,1.4661793340605414,0.0
89,69,Feasible Quantile Projection,-0.0252547748125016,-0.02525477480958216,-2.9194424655543116e-12,2.9194424655543116e-12
89,69,Tail-Risk Feasible Counterfactual,-0.025254294559066085,-0.025254294556361856,-2.704229201677677e-12,2.704229201677677e-12
89,69,Single Feasible Projection,-0.0252547748125016,-0.02525477480958216,-2.9194424655543116e-12,2.9194424655543116e-12
89,69,Risk-Constrained Convex Verifier,-0.0252547748125016,-0.02525477480958216,-2.9194424655543116e-12,2.9194424655543116e-12
89,69,Trace-Anchored Reference,75.98377721956139,74.51759788550044,1.4661793340609535,0.0
89,70,High-5-of-10,2033.7160372187093,1061.483972204158,972.2320650145514,0.0
89,70,Ridge,1836.872570500123,864.6405054855641,972.2320650145589,0.0
89,70,Gradient Boosting,420.65755114025046,420.6575511402443,6.139089236967266e-12,0.0
89,70,Extra Trees,560.7177939759431,560.7177939759349,8.185452315956354e-12,0.0
89,70,Metadata Gradient Boosting,251.1547413550745,251.1547413550652,9.29389898374211e-12,0.0
89,70,Ex-post Metadata Gradient Boosting,309.3431008461637,309.34310084615936,4.320099833421409e-12,0.0
89,70,Ex-post Quantile Gradient Boosting,320.11898630924304,320.1189863092368,6.252776074688882e-12,0.0
89,70,Synthetic Control,210.9309801069357,210.93098010692847,7.219114195322618e-12,0.0
89,70,Feasible Quantile Projection,-0.21030644193371018,-0.246089684915205,0.03578324298149482,0.0
89,70,Tail-Risk Feasible Counterfactual,-0.21030623405700397,-0.24608947703382,0.03578324297681604,0.0
89,70,Single Feasible Projection,-0.21030644193371018,-0.246089684915205,0.03578324298149482,0.0
89,70,Risk-Constrained Convex Verifier,-0.21030644193371018,-0.246089684915205,0.03578324298149482,0.0
89,70,Trace-Anchored Reference,31.717098234164787,31.717098234159494,5.293543381412746e-12,0.0
89,71,High-5-of-10,498.7098844302459,498.70988443024544,4.547473508864641e-13,0.0
89,71,Ridge,484.39310896106286,484.3931089610669,-4.035882739117369e-12,4.035882739117369e-12
89,71,Gradient Boosting,146.45115122139086,146.45115122139396,-3.097966327914037e-12,3.097966327914037e-12
89,71,Extra Trees,288.9915655705475,288.9915655705554,-7.901235221652314e-12,7.901235221652314e-12
89,71,Metadata Gradient Boosting,258.13987795145647,258.1398779514602,-3.751665644813329e-12,3.751665644813329e-12
89,71,Ex-post Metadata Gradient Boosting,264.0302980273788,264.0302980273773,1.5347723092418164e-12,0.0
89,71,Ex-post Quantile Gradient Boosting,-9.672635377558011,-9.67263537755207,-5.941913627793838e-12,5.941913627793838e-12
89,71,Synthetic Control,178.90817508693425,178.90817508693726,-3.0127011996228248e-12,3.0127011996228248e-12
89,71,Feasible Quantile Projection,-0.5932325657082345,-0.5932325657086039,3.694822225952521e-13,0.0
89,71,Tail-Risk Feasible Counterfactual,-0.5750017373111896,-0.575001737310231,-9.586775817638227e-13,9.586775817638227e-13
89,71,Single Feasible Projection,-0.5678961111776815,-0.56789611116983,-7.851497230149107e-12,7.851497230149107e-12
89,71,Risk-Constrained Convex Verifier,-0.5678961111776815,-0.56789611116983,-7.851497230149107e-12,7.851497230149107e-12
89,71,Trace-Anchored Reference,64.43909407509034,64.43909407509273,-2.3874235921539366e-12,2.3874235921539366e-12
90,64,High-5-of-10,973.4856240442906,465.9504627641145,507.5351612801761,0.0
90,64,Ridge,761.2950100967082,705.1414858197058,56.15352427700236,0.0
90,64,Gradient Boosting,590.6117361522527,573.2824452821478,17.329290870104842,0.0
90,64,Extra Trees,1987.710629644673,891.3697919013648,1096.3408377433082,0.0
90,64,Metadata Gradient Boosting,579.7744109463139,562.4451200762123,17.329290870101545,0.0
90,64,Ex-post Metadata Gradient Boosting,599.9454323414791,582.6161414713679,17.32929087011121,0.0
90,64,Ex-post Quantile Gradient Boosting,399.6690336449122,399.6690336449137,-1.5347723092418164e-12,1.5347723092418164e-12
90,64,Synthetic Control,1865.4741424859787,769.133304742667,1096.3408377433118,0.0
90,64,Feasible Quantile Projection,-0.0002392275844762537,-0.00023922758555272594,1.0764722446765518e-12,0.0
90,64,Tail-Risk Feasible Counterfactual,-0.0002342006892985436,-0.00023420068828272633,-1.0158172588682624e-12,1.0158172588682624e-12
90,64,Single Feasible Projection,-0.0002392275844762537,-0.00023922758555272594,1.0764722446765518e-12,0.0
90,64,Risk-Constrained Convex Verifier,-0.0002392275844762537,-0.00023922758555272594,1.0764722446765518e-12,0.0
90,64,Trace-Anchored Reference,-0.00023922758457318682,-0.00023922758555272594,9.79539122340431e-13,0.0
90,65,High-5-of-10,2008.6888006122197,914.5059229095568,1094.1828777026628,0.0
90,65,Ridge,750.8120619264166,695.0061207641193,55.80594116229736,0.0
90,65,Gradient Boosting,580.7335471605078,563.7376124701987,16.995934690309127,0.0
90,65,Extra Trees,2003.0727057964268,908.8898280937683,1094.1828777026585,0.0
90,65,Metadata Gradient Boosting,569.0548238168631,552.0588891265506,16.995934690312424,0.0
90,65,Ex-post Metadata Gradient Boosting,590.0672433497342,573.0713086594187,16.995934690315494,0.0
90,65,Ex-post Quantile Gradient Boosting,390.12420083296416,390.12420083296456,-3.979039320256561e-13,3.979039320256561e-13
90,65,Synthetic Control,1243.1835378969597,736.1508182603611,507.0327196365986,0.0
90,65,Feasible Quantile Projection,-0.00027434849390317595,-0.0002743485019891523,8.08597633294994e-12,0.0
90,65,Tail-Risk Feasible Counterfactual,-0.000273771981418056,-0.00027377198057365604,-8.443999622784193e-13,8.443999622784193e-13
90,65,Single Feasible Projection,-0.00027434849390317595,-0.0002743485019891523,8.08597633294994e-12,0.0
90,65,Risk-Constrained Convex Verifier,-0.00027434849390317595,-0.0002743485019891523,8.08597633294994e-12,0.0
90,65,Trace-Anchored Reference,-0.0002743484938635467,-0.0002743485019891523,8.125605602867653e-12,0.0
90,66,High-5-of-10,2017.866338771692,924.7762620996982,1093.0900766719938,0.0
90,66,Ridge,555.4934218167217,538.6398876432759,16.853534173445837,0.0
90,66,Gradient Boosting,449.84630774889206,445.9769143683734,3.869393380518659,0.0
90,66,Extra Trees,1215.8110503117903,709.0841072454677,506.7269430663225,0.0
90,66,Metadata Gradient Boosting,527.8551382361773,511.0016040627306,16.853534173446633,0.0
90,66,Ex-post Metadata Gradient Boosting,414.74800962247235,410.8786162419565,3.8693933805158736,0.0
90,66,Ex-post Quantile Gradient Boosting,320.9937874149861,320.9937874149946,-8.469669410260394e-12,8.469669410260394e-12
90,66,Synthetic Control,456.19272054558655,452.3233271650679,3.869393380518659,0.0
90,66,Feasible Quantile Projection,-0.00026132810963730435,-0.0002613281067169737,-2.9203306439740118e-12,2.9203306439740118e-12
90,66,Tail-Risk Feasible Counterfactual,-0.00026104893281740833,-0.0002610489318612963,-9.561120341630702e-13,9.561120341630702e-13
90,66,Single Feasible Projection,-0.00026132810963730435,-0.0002613281067169737,-2.9203306439740118e-12,2.9203306439740118e-12
90,66,Risk-Constrained Convex Verifier,-0.00026132810963730435,-0.0002613281067169737,-2.9203306439740118e-12,2.9203306439740118e-12
90,66,Trace-Anchored Reference,-0.00026132810978490953,-0.0002613281067169737,-3.06793582508999e-12,3.06793582508999e-12
90,67,High-5-of-10,2042.4811933975218,948.7020459992382,1093.7791473982836,0.0
90,67,Ridge,413.3635481249969,409.463537155214,3.9000109697828975,0.0
90,67,Gradient Boosting,392.7719121486679,392.7719121486698,-1.8758328224066645e-12,1.8758328224066645e-12
90,67,Extra Trees,1170.6339028263014,663.758159665209,506.8757431610925,0.0
90,67,Metadata Gradient Boosting,485.7023520442037,481.8023410744172,3.9000109697864787,0.0
90,67,Ex-post Metadata Gradient Boosting,383.0865000550188,383.08650005501477,4.035882739117369e-12,0.0
90,67,Ex-post Quantile Gradient Boosting,305.55852674876,305.5585267487586,1.4210854715202004e-12,0.0
90,67,Synthetic Control,331.14842511526285,331.1484251152651,-2.2737367544323206e-12,2.2737367544323206e-12
90,67,Feasible Quantile Projection,-0.000244336456459493,-0.00024433645739918575,9.396927680427325e-13,0.0
90,67,Tail-Risk Feasible Counterfactual,-0.00024402337717690083,-0.00024402338021900505,3.0421042204395454e-12,0.0
90,67,Single Feasible Projection,-0.000244336456459493,-0.00024433645739918575,9.396927680427325e-13,0.0
90,67,Risk-Constrained Convex Verifier,-0.000244336456459493,-0.00024433645739918575,9.396927680427325e-13,0.0
90,67,Trace-Anchored Reference,-0.00024433645629966597,-0.00024433645739918575,1.0995197807783796e-12,0.0
90,68,High-5-of-10,2043.0525045754348,1062.7837599866434,980.2687445887914,0.0
90,68,Ridge,425.0142843226851,424.2281893549807,0.7860949677044005,0.0
90,68,Gradient Boosting,334.431372883545,333.6452779158317,0.7860949677133249,0.0
90,68,Extra Trees,983.0276780926611,614.9793154015788,368.0483626910823,0.0
90,68,Metadata Gradient Boosting,462.3848952700131,461.5988003023085,0.786094967704571,0.0
90,68,Ex-post Metadata Gradient Boosting,305.65083021152725,304.86473524381654,0.7860949677107101,0.0
90,68,Ex-post Quantile Gradient Boosting,222.39503548099123,221.60894051328432,0.7860949677069016,0.0
90,68,Synthetic Control,302.29302643353105,301.5069314658249,0.7860949677061626,0.0
90,68,Feasible Quantile Projection,-0.05254336522277292,-0.0525433652146603,-8.112621685540944e-12,8.112621685540944e-12
90,68,Tail-Risk Feasible Counterfactual,-0.05254336522281901,-0.0525433652146603,-8.158709818850696e-12,8.158709818850696e-12
90,68,Single Feasible Projection,-0.05254336522277292,-0.0525433652146603,-8.112621685540944e-12,8.112621685540944e-12
90,68,Risk-Constrained Convex Verifier,-0.05254336522277292,-0.0525433652146603,-8.112621685540944e-12,8.112621685540944e-12
90,68,Trace-Anchored Reference,-0.052543365222663604,-0.0525433652146603,-8.00330635097879e-12,8.00330635097879e-12
90,69,High-5-of-10,2032.9553497671745,1052.4096225622343,980.5457272049402,0.0
90,69,Ridge,113.47143677936964,112.63595082198299,0.835485957386652,0.0
90,69,Gradient Boosting,246.2733533010159,245.43786734363675,0.8354859573791487,0.0
90,69,Extra Trees,526.8647944211526,526.0293084637669,0.8354859573856857,0.0
90,69,Metadata Gradient Boosting,119.9597987624051,119.12431280501914,0.8354859573859557,0.0
90,69,Ex-post Metadata Gradient Boosting,135.4821339576177,134.64664800023456,0.8354859573831277,0.0
90,69,Ex-post Quantile Gradient Boosting,44.05518365198378,44.055183651988045,-4.263256414560601e-12,4.263256414560601e-12
90,69,Synthetic Control,260.92226441814705,260.08677846076534,0.8354859573817066,0.0
90,69,Feasible Quantile Projection,-0.06563070784882719,-0.06563070784250158,-6.325606705104292e-12,6.325606705104292e-12
90,69,Tail-Risk Feasible Counterfactual,-0.06563070784886177,-0.06563070784250158,-6.3601901523213655e-12,6.3601901523213655e-12
90,69,Single Feasible Projection,-0.06563070784882719,-0.06563070784250158,-6.325606705104292e-12,6.325606705104292e-12
90,69,Risk-Constrained Convex Verifier,-0.06563070784882719,-0.06563070784250158,-6.325606705104292e-12,6.325606705104292e-12
90,69,Trace-Anchored Reference,-0.0656307078485102,-0.06563070784250158,-6.008624153786002e-12,6.008624153786002e-12
90,70,High-5-of-10,2066.731221319958,1084.5462079439785,982.1850133759795,0.0
90,70,Ridge,123.32303371837527,122.30480572074157,1.0182279976337014,0.0
90,70,Gradient Boosting,257.3564043645307,256.33817636689855,1.0182279976321524,0.0
90,70,Extra Trees,559.2862728863014,558.2680448886713,1.018227997630106,0.0
90,70,Metadata Gradient Boosting,145.33748396809978,144.31925597046575,1.0182279976340283,0.0
90,70,Ex-post Metadata Gradient Boosting,156.94983374867562,155.93160575104048,1.0182279976351367,0.0
90,70,Ex-post Quantile Gradient Boosting,50.06981624102989,50.06981624102991,-2.1316282072803006e-14,2.1316282072803006e-14
90,70,Synthetic Control,309.5709067325177,308.5526787348899,1.0182279976277755,0.0
90,70,Feasible Quantile Projection,-0.05957723824398009,-0.05957723824394634,-3.375077994860476e-14,3.375077994860476e-14
90,70,Tail-Risk Feasible Counterfactual,-0.05957723824402618,-0.05957723824394634,-7.983891325835657e-14,7.983891325835657e-14
90,70,Single Feasible Projection,-0.05957723824398009,-0.05957723824394634,-3.375077994860476e-14,3.375077994860476e-14
90,70,Risk-Constrained Convex Verifier,-0.05957723824398009,-0.05957723824394634,-3.375077994860476e-14,3.375077994860476e-14
90,70,Trace-Anchored Reference,-0.05957723824400455,-0.05957723824394634,-5.821038095987774e-14,5.821038095987774e-14
90,71,High-5-of-10,577.3826656995553,576.5440501528865,0.8386155466688479,0.0
90,71,Ridge,195.2585795074191,194.41996396076138,0.838615546657735,0.0
90,71,Gradient Boosting,233.2588807239779,232.42026517731574,0.8386155466621688,0.0
90,71,Extra Trees,296.36591428343996,295.5272987367716,0.8386155466683363,0.0
90,71,Metadata Gradient Boosting,144.58679526129944,143.74817971463563,0.8386155466638172,0.0
90,71,Ex-post Metadata Gradient Boosting,155.0218718452812,154.18325629861283,0.8386155466683647,0.0
90,71,Ex-post Quantile Gradient Boosting,47.32365639877891,47.32365639877753,1.3784529073745944e-12,0.0
90,71,Synthetic Control,301.63975689903856,300.8011413523782,0.8386155466603782,0.0
90,71,Feasible Quantile Projection,-0.03420356344268605,-0.0342035634421336,-5.524469770534779e-13,5.524469770534779e-13
90,71,Tail-Risk Feasible Counterfactual,-0.03420356344272638,-0.0342035634421336,-5.927827673168906e-13,5.927827673168906e-13
90,71,Single Feasible Projection,-0.03420356344268605,-0.0342035634421336,-5.524469770534779e-13,5.524469770534779e-13
90,71,Risk-Constrained Convex Verifier,-0.03420356344268605,-0.0342035634421336,-5.524469770534779e-13,5.524469770534779e-13
90,71,Trace-Anchored Reference,-0.03420356344282505,-0.0342035634421336,-6.914468997365475e-13,6.914468997365475e-13
91,64,High-5-of-10,413.20537987718086,360.7729713756962,52.432408501484645,0.0
91,64,Ridge,641.3551281017719,588.9227196002867,52.43240850148527,0.0
91,64,Gradient Boosting,498.20259216940156,484.4245740373444,13.778018132057127,0.0
91,64,Extra Trees,1858.202736046618,785.2584291887615,1072.9443068578564,0.0
91,64,Metadata Gradient Boosting,493.1769876439673,479.39896951190894,13.778018132058378,0.0
91,64,Ex-post Metadata Gradient Boosting,523.8380182849891,510.06000015293466,13.778018132054399,0.0
91,64,Ex-post Quantile Gradient Boosting,53.51682775825197,53.51682775824884,3.133493464702042e-12,0.0
91,64,Synthetic Control,1693.1640619388013,620.2197550809469,1072.9443068578544,0.0
91,64,Feasible Quantile Projection,53.51682775825197,53.51682775824884,3.133493464702042e-12,0.0
91,64,Tail-Risk Feasible Counterfactual,15.00819317955839,15.008193179557566,8.242295734817162e-13,0.0
91,64,Single Feasible Projection,-0.0009025225691523531,-0.0009025225699588191,8.064660050877137e-13,0.0
91,64,Risk-Constrained Convex Verifier,-0.0009025225691523531,-0.0009025225699588191,8.064660050877137e-13,0.0
91,64,Trace-Anchored Reference,86.68212067654922,86.68212067655259,-3.367972567502875e-12,3.367972567502875e-12
91,65,High-5-of-10,1816.9089262021753,756.7290214884524,1060.1799047137229,0.0
91,65,Ridge,546.6343188269346,496.3519583227171,50.282360504217536,0.0
91,65,Gradient Boosting,401.43875145043893,389.75760316039305,11.681148290045883,0.0
91,65,Extra Trees,1047.8986570954,548.6622192860596,499.2364378093405,0.0
