day,baseline_method,gross_to_signed_error_reduction_usd,uniform_to_nodal_error_reduction_usd,linear_to_exact_error_reduction_usd,uniform_gross_to_exact_error_reduction_usd
64,Synthetic Control,4610.128384124607,-0.32648904710379156,-7.780872880667857,4602.694750111405
65,Synthetic Control,1229.5639688041965,0.492977034597061,14.259707024497402,1244.1653006893894
66,Synthetic Control,2352.15670380045,0.41030296371991426,35.405913352894004,2387.8729851445796
67,Synthetic Control,187.53104441445976,0.3849770920323863,22.97169979937007,210.86886396902446
68,Synthetic Control,1800.9030358881491,0.3695171319318433,7.013405771075668,1808.288368577455
69,Synthetic Control,5444.917083929941,-0.37402801447851175,-1.4284135094193573,5443.845174126263
70,Synthetic Control,3552.422444474778,0.354049468598987,8.406406663266353,3561.178935694481
71,Synthetic Control,1783.3388666085157,-0.35531973153911167,-9.57812587452554,1774.1163551621567
72,Synthetic Control,2994.2331160450303,0.3665574862752692,20.044000860947563,3014.650113045099
73,Synthetic Control,3640.8362328620215,0.32813934762270947,1.3241932177124909,3642.5100600175956
74,Synthetic Control,2708.1761385184245,0.413286877988412,4.221520903685814,2712.7726380949
75,Synthetic Control,4928.214026727914,0.33985307744990223,56.70543971169843,4985.288139752085
76,Synthetic Control,2574.0813835301237,0.3643267931242917,11.907024916546561,2586.3616888938195
77,Synthetic Control,246.4575517599942,0.39033275013935054,22.03275126160588,268.84829563802305
78,Synthetic Control,1086.378561254197,0.3934572201960691,12.075129252942133,1098.8215923352454
79,Synthetic Control,5953.615868886198,0.40556090514928655,84.99483658747022,6038.9835161280425
80,Synthetic Control,2843.6578178758627,0.36341765750330524,2.818396716012103,2846.83616397259
81,Synthetic Control,7197.428988349807,0.5220006763395304,49.62075816350739,7247.435075774244
82,Synthetic Control,2520.741693411282,0.3302743060849025,24.94428988651771,2546.038621295492
83,Synthetic Control,522.4473669650342,0.39254278911448637,17.017121495703577,539.832303505691
84,Synthetic Control,503.6932304298589,0.3864378866110201,19.03068132847511,523.0926808772292
85,Synthetic Control,3759.1030626101983,0.4923726743113548,2.4884028055059844,3761.9614903671973
86,Synthetic Control,2383.713608962189,0.35151603492158756,3.5616183979882408,2387.643427895192
87,Synthetic Control,4433.933555205302,-0.35716102933758975,-5.025978942420238,4429.282256605422
88,Synthetic Control,2445.909837596072,0.33238963385292664,26.572331802377448,2472.8340895520514
89,Synthetic Control,826.6333775155754,0.3630522715375264,13.437884377138289,840.4369901233686
90,Synthetic Control,344.18919510771684,0.39759563921506924,19.254135918135944,363.8151010079746
91,Synthetic Control,4211.906914360223,0.2672234541070111,22.933263557946475,4235.1935958281465
92,Synthetic Control,422.59608796673365,0.36377949346524474,17.88803166793059,440.8408001334128
93,Synthetic Control,338.0276920912884,0.3697457960133761,20.377937817534985,358.7638643891423
94,Synthetic Control,85.61031123594694,0.36183084817184863,23.87697555118484,109.84911763530363
95,Synthetic Control,905.5290762589361,0.3419345745537612,16.70611954910919,922.6040928023813
96,Synthetic Control,91.2346975749997,0.37013146410936315,23.042667727588196,114.63861903715588
97,Synthetic Control,45.62337747524816,0.35630109084104333,22.677895908601386,68.66089629536964
98,Synthetic Control,80.50797527113991,0.3519524361117874,21.658330405697598,102.51876801288563
99,Synthetic Control,14.948298585806242,0.05923204629493739,4.439273423546524,19.446828416475114
100,Synthetic Control,30.051976733082256,0.080279340362722,5.193779011048491,35.32313979052401
101,Synthetic Control,330.75361490806586,-0.11158907493336301,-46.316429352742716,284.5232312226708
102,Synthetic Control,876.9274999966146,0.08535122544253682,6.994581536266423,884.020950080723
103,Synthetic Control,728.4553068900204,0.16011387200978788,9.873417986199456,738.4887214939331
104,Synthetic Control,14.172467095101865,0.1054028895105148,6.6022333162623,20.88089822728398
105,Synthetic Control,240.9927749882504,0.12175115618538257,7.726090997178744,248.84047618599266
106,Synthetic Control,188.00481639164946,0.005317215446268619,0.39428865180201456,188.40489902143412
