day,baseline_method,mechanism,payment_usd,realized_grid_value_usd,payment_error_usd,absolute_percentage_value_error,overpayment_ratio,congestion_relief_index
71,Feasible Quantile Projection,Nodal exact net value,-0.01537159005238209,2473.036245893869,-2473.0516174839213,1.000006215675196,0.0,8.326672684688674e-17
71,Tail-Risk Feasible Counterfactual,Uniform gross,1951.3487658553945,2473.036245893869,-521.6874800384744,0.2109501956975615,0.0,8.326672684688674e-17
71,Tail-Risk Feasible Counterfactual,Nodal gross,1951.2126300759348,2473.036245893869,-521.8236158179341,0.2110052437299895,0.0,8.326672684688674e-17
71,Tail-Risk Feasible Counterfactual,Uniform signed net,222.63953585055302,2473.036245893869,-2250.396710043316,0.9099732014764382,0.0,8.326672684688674e-17
71,Tail-Risk Feasible Counterfactual,Nodal signed linear,222.5891814605012,2473.036245893869,-2250.447064433368,0.9099935628399789,0.0,8.326672684688674e-17
71,Tail-Risk Feasible Counterfactual,Nodal exact net value,222.52909116979572,2473.036245893869,-2250.507154724073,0.9100178610243687,0.0,8.326672684688674e-17
71,Single Feasible Projection,Uniform gross,1431.146506738561,2473.036245893869,-1041.889739155308,0.4212998256233488,0.0,8.326672684688674e-17
71,Single Feasible Projection,Nodal gross,1431.0472226952588,2473.036245893869,-1041.98902319861,0.42133997224209196,0.0,8.326672684688674e-17
71,Single Feasible Projection,Uniform signed net,-3.479339250489489e-14,2473.036245893869,-2473.036245893869,1.0,0.0,8.326672684688674e-17
71,Single Feasible Projection,Nodal signed linear,-0.015371590070500929,2473.036245893869,-2473.0516174839395,1.0000062156752034,0.0,8.326672684688674e-17
71,Single Feasible Projection,Nodal exact net value,-0.01537159005238209,2473.036245893869,-2473.0516174839213,1.000006215675196,0.0,8.326672684688674e-17
71,Risk-Constrained Convex Verifier,Uniform gross,1431.146506738561,2473.036245893869,-1041.889739155308,0.4212998256233488,0.0,8.326672684688674e-17
71,Risk-Constrained Convex Verifier,Nodal gross,1431.0472226952588,2473.036245893869,-1041.98902319861,0.42133997224209196,0.0,8.326672684688674e-17
71,Risk-Constrained Convex Verifier,Uniform signed net,-3.479339250489489e-14,2473.036245893869,-2473.036245893869,1.0,0.0,8.326672684688674e-17
71,Risk-Constrained Convex Verifier,Nodal signed linear,-0.015371590070500929,2473.036245893869,-2473.0516174839395,1.0000062156752034,0.0,8.326672684688674e-17
71,Risk-Constrained Convex Verifier,Nodal exact net value,-0.01537159005238209,2473.036245893869,-2473.0516174839213,1.000006215675196,0.0,8.326672684688674e-17
71,Trace-Anchored Reference,Uniform gross,3428.1031182363026,2473.036245893869,955.0668723424337,0.38619202364226923,0.27859922511134916,8.326672684688674e-17
71,Trace-Anchored Reference,Nodal gross,3428.0631973745817,2473.036245893869,955.0269514807128,0.3861758811931696,0.27859082417504155,8.326672684688674e-17
71,Trace-Anchored Reference,Uniform signed net,2474.7944134172462,2473.036245893869,1.758167523377324,0.000710934797780063,0.000710429728564649,8.326672684688674e-17
71,Trace-Anchored Reference,Nodal signed linear,2474.810361703656,2473.036245893869,1.774115809786963,0.000717383666629486,0.0007168693962335215,8.326672684688674e-17
71,Trace-Anchored Reference,Nodal exact net value,2461.9065757318895,2473.036245893869,-11.129670161979448,0.004500407214192153,0.0,8.326672684688674e-17
72,High-5-of-10,Uniform gross,6152.5300541459665,429.7041711733327,5722.825882972634,13.318059881397284,0.9301581353700547,0.001236025006632474
72,High-5-of-10,Nodal gross,6152.140752597954,429.7041711733327,5722.436581424621,13.317153905672289,0.9301537158440539,0.001236025006632474
72,High-5-of-10,Uniform signed net,3678.493771631338,429.7041711733327,3248.789600458005,7.560526097726704,0.8831847495604791,0.001236025006632474
72,High-5-of-10,Nodal signed linear,3678.1062989172183,429.7041711733327,3248.4021277438856,7.559624378031823,0.883172443575154,0.001236025006632474
72,High-5-of-10,Nodal exact net value,3648.14015386314,429.7041711733327,3218.435982689807,7.489887691575524,0.8822128117204312,0.001236025006632474
72,Ridge,Uniform gross,4587.055218781366,429.7041711733327,4157.351047608034,9.674914339919345,0.9063224333088601,0.001236025006632474
72,Ridge,Nodal gross,4586.749450191057,429.7041711733327,4157.045279017724,9.674202760626375,0.9063161884381032,0.001236025006632474
72,Ridge,Uniform signed net,3353.8424920797584,429.7041711733327,2924.1383209064256,6.805003342001295,0.8718770567824525,0.001236025006632474
72,Ridge,Nodal signed linear,3353.565075621107,429.7041711733327,2923.8609044477744,6.804357743291155,0.8718664580875181,0.001236025006632474
72,Ridge,Nodal exact net value,3348.151100756004,429.7041711733327,2918.446929582671,6.791758436074006,0.8716592655939851,0.001236025006632474
72,Gradient Boosting,Uniform gross,3779.340995672663,429.7041711733327,3349.6368244993305,7.79521598627481,0.8863018257242882,0.001236025006632474
72,Gradient Boosting,Nodal gross,3779.024895969805,429.7041711733327,3349.3207247964724,7.794480364598169,0.8862923153452635,0.001236025006632474
72,Gradient Boosting,Uniform signed net,858.0097156898034,429.7041711733327,428.3055445164707,0.9967451406090777,0.4991849587299034,0.001236025006632474
72,Gradient Boosting,Nodal signed linear,857.6689851940855,429.7041711733327,427.9648140207528,0.9959521985838989,0.49898599740540556,0.001236025006632474
72,Gradient Boosting,Nodal exact net value,851.7084499251287,429.7041711733327,422.00427875179594,0.9820809455944731,0.49547973697911907,0.001236025006632474
72,Extra Trees,Uniform gross,4115.723829096956,429.7041711733327,3686.0196579236235,8.578040208124413,0.895594508033933,0.001236025006632474
72,Extra Trees,Nodal gross,4115.38213355192,429.7041711733327,3685.677962378587,8.57724502025341,0.8955858393634853,0.001236025006632474
72,Extra Trees,Uniform signed net,1095.6984985702175,429.7041711733327,665.9943273968847,1.5498903014563432,0.6078262663186489,0.001236025006632474
